number,question,options,solution,image_q,answer_key,image_a
Q1,"A 55-year-old male presented with verrucous carcinoma around the glans of the penis.
Examination reveals that the inguinal lymph nodes are not enlarged. what is the appropriate management for this patient?","a)Total penectomy.
b)Co2 laser excision
c)Topical 5-fluorouracil
d)partial penectomy.","The most appropriate management for this patient with verrucous carcinoma around the glans of the penis is partial penectomy.
Carcinoma of the penis is commonly a squamous cell carcinoma. It arises from the skin of the glans penis or the prepuce. The lesion can be flat or warty in appearance.
• T1- confined to the skin
• T2- invades the corpus spongiosum or cavernosum.
• T3- invades the urethra
• T4- invades adjacent structures.
The first lymph node to be involved is the superficial inguinal lymph node and thus, the sentinel lymph node biopsy (SLNB) is helpful for evaluating the spread of penile cancer.
Tumors oflow-grade and low-stage are managed by Mohs’ surgery. Tumors involving the glans penis require glansectomy, and in advanced cases require partial penectomy.
other options:
option A: In penile carcinoma, total amputation of the penis is done if the stump is &lt; 2cm after resection of the tumor.
options B, and C: Topical 5-fluorouracil cream and Co2 laser ablation are preferred in case of penile intraepithelial neoplasia.",5034-3153.PNG,D,5047-3163.PNG
Q2,Identify the procedure being performed in the image given below.,"a)Intraosseous cannula for pain relief
b)Bone marrow aspiration
c)Intraosseous route access for giving IV fluids
d)Intraosseous abscess drainage","The procedure being performed in the above image is intraosseous route access for transfusing IV fluids in the anterior proximal tibia.
The intraosseous route is an alternative to the intravenous (IV) route in the transfusion of fluids in shock. The marrow of long bones has a rich network of vessels that drain into a central venous
canal, emissary veins, and ultimately the central circulation. So, the bone marrow functions as a non-collapsible venous access route.
Intraosseous cannulation is recommended for patients in whom IV access proves difficult or
unattainable. (e.g., in cardiopulmonary arrest). In such a case, if venous access is not available
within 1 min, an intraosseous needle should be placed in the anterior proximal tibia. During a
resuscitation procedure, all anesthetic drugs and fluids can be administered through intraosseous cannulae.
Insertion sites for intraosseous infusion:
• In the proximal tibia, 1-2 cm anteromedial from the tibial tuberosity
• Distal tibia at the junction of the medial malleolus and the shaft of the tibia
• Distal one-third of the femur
The response time to drug administration in intraosseous infusion is close to the IV route. Fluids should be given as boluses using a 5o mL syringe.
The image below shows the procedure of intraosseous cannulation.",5035-3154.PNG,C,5048-3164.PNG
Q3,"A diabetic patient presents with sudden-onset perineal pain. on examination, foul-smelling discharge, and necrotic tissue as seen in the image is noted. which of the following is true   about the given condition?","a)Anti-gas gangrene serum indicated for all cases
b)urinary diversion is the next step
c)Bilateral orchidectomy must be done
d)Mixed aerobic and anaerobic infection","The given condition is likely to be Fournier gangrene. It is a mixed flora aerobic and anaerobic infection.
Fournier's gangrene is a polymicrobial infection and a type of necrotizing fasciitis of the
perineum, external genitalia, and perianal region. Risk factors include immunocompromised states such as HIV, alcoholism, and diabetes. The infection may be precipitated by minor



procedures in the perineal area, such as a bruise, scratch, urethral dilatation, injection of
hemorrhoids, or opening of a periurethral abscess. The infection spreads along the dartos, scarpa, and colles fascia.
The sequence of events that lead to the development of gangrene are as follows: A mixed infection of the aerobic and anaerobic bacteria  → fulminating inflammation
of subcutaneous tissue → obliterative arteritis of the arterioles that supply the scrotal skin → gangrene.
clinical features of Fournier gangrene are scrotal pain, fever, prostration, and pallor. cellulitis spreads rapidly and may be associated with eschars, necrosis, flaking skin, and crepitus.
The testis is usually not affected.
Diagnosis is majorly clinical and very rarely made by laboratory or imaging findings.
The steps in the management of this condition:
• IV fluids
• IV antibiotics
• urgent surgical excision followed by skin grafting in later stages. wide surgical excision is often necessary.
when the infection has been controlled, a vacuum-assisted dressing may be helpful. skin grafting is essential for a patient surviving an acute episode. Despite the best therapy, mortality rates are    around 5o%.
other options:
option A: Anti-gas gangrene serum is a treatment for gas gangrene that is of historical importance and is no longer used. Treatment of gas gangrene is now done with antibiotics.
option B: while urinary diversion and other supportive measures are useful in the management of the condition, it is not the next best step.
option c: The blood supply of the testes is separate from that of the overlying skin, and hence, testes can be preserved during debridement.",5006-3137.PNG,D,
Q4,which of the following is the most common complication following ligation of the first vessel during abdominoperineal resection for rectal carcinoma?,"a)parasympathetic - bladder dysfunction and retrograde ejaculation.
b)sympathetic - bladder dysfunction and impotence.
c)sympathetic - retrograde ejaculation and bladder dysfunction.
d)sympathetic - Impotence and loss of cutaneous sensation in perineal region","The first vessel that is usually ligated during abdominoperineal resection (APR) is the inferior mesenteric artery (IMA). A high inferior mesenteric artery ligation during abdominoperineal   resection can injure the superior hypogastric nerve, resulting in sympathetic dysfunction
and leading to retrograde ejaculation and bladder dysfunction.
Abdominoperineal resection is the complete excision of the rectum, anal canal, and sphincter
apparatus. This is done with the creation of a permanent colostomy. This is commonly preferred    in elderly patients with distal rectal cancer with poor sphincter function. In these patients, the end colostomy offers a better quality of life.
complications:
• Higher recurrence rates compared to low anterior resection.



• Anastomotic leaks or dehiscences
• Necrosis of the transposed colon
• Bleeding
• strictures
The sympathetic innervation of the rectum is from L1, L2, and L3, which together form the
superior hypogastric plexus. They divide into left and right hypogastric nerves at the level of the     sacral promontory supplying the rectum and the genitourinary system. A high IMA ligation during surgery can result in sympathetic dysfunction causing retrograde ejaculation.
Injury to the pelvic plexus and nervi erigentes, during the division along the pelvic side wall, can cause erectile dysfunction, impotence, and atonic bladder. Injury to the periprostatic plexus can  lead to sexual and bladder dysfunction.",,C,
Q5,A patient presents to the clinic with the lesion given in the image. He had a traumatic injury to the chest one year ago. what is the most likely diagnosis?,"a)Hemangioma
b)Hypertrophic scar
c)keloid
d)Neurofibroma","The image showing a large area of scar tissue is suggestive of a keloid.
A keloid refers to excess accumulation of collagen at the scar site with growth of the scar tissue beyond the boundaries of the original wound. It does not regress. The patient's history of
traumatic injury to the chest one year ago, followed by the development of an expanding scar, is suggestive of a keloid. The keloid is often glossy in appearance and rubbery in texture. They are  composed of thick bundles of collagen.
Treatment of keloids usually involves intralesional injections of triamcinolone. Multiple doses are required at intervals over several weeks and may result in flattening but rarely does the wound
narrow.
option A: A hemangioma is a vascular tumor that arises from the endothelium. They typically present as red or pinkish macules or raised lesions.
option B: Hypertrophic scars, unlike keloids, remain within the boundaries of the original wound and tend to regress over time. since this scar has failed to regress over 1 year and has grown
beyond the original wound margins, it is more likely to be a keloid.
option D: Neurofibromas are benign tumors arising from schwann cells. They usually present as soft, flesh-colored nodules, often in association with neurofibromatosis type 1, a genetic disorder. The patient's history of chest trauma and the appearance of the lesion make neurofibroma an
unlikely diagnosis in this case.",5036-3155.PNG,C,
Q6,"A 45-year-old male underwent bilateral laparoscopic hernia repair for inguinal hernia.  postoperatively, he complained of pain in the right thigh. which of the following nerve entrapment leads to this symptom?","a)Ilioinguinal nerve
b)Iliohypogastric nerve
c)Femoral nerve
d)Lateral cutaneous nerve of thigh","Entrapment of the lateral cutaneous nerve of the thigh is the most likely cause of pain in this patient with history of laparoscopic hernia repair.
The laparoscopic approach is preferred for bilateral or recurrent inguinal hernias.
Transabdominal preperitoneal (TAPP) repair and total extraperitoneal (TEP) repair are the methods commonly used.



The nerves commonly injured in laparoscopic repair are the genitofemoral and lateral femoral
cutaneous nerves of the thigh. patients present with acute neuropathic pain along the dermatomal distribution. Injury to the lateral femoral cutaneous nerve results in meralgia paresthetica.
Treatment consists of rest, ice, NSAIDs, physical therapy, and possible local corticosteroid and anesthetic injection. Drugs like gabapentin can be used.
In laparoscopic TApp repair, to reduce the chances of nerve injury during mesh placement, tacks are ideally placed above the iliopubic tract to avoid nerve injury.
other options:
option A: Ilioinguinal nerve may be commonly injured during open hernia repair. It leads to sensory disturbances and pain over the skin of the genitalia and upper medial thigh.
option B: Iliohypogastric nerve can be injured while making an incision in the right iliac fossa during hernia surgery.
option C: Femoral nerve can be compressed by retroperitoneal tumors or hemorrhage in patients on anticoagulants or bleeding diathesis. It presents as wasting and weakness of the quadriceps
femoris muscle making the patient difficult to walk. pain and paraesthesia are seen along the region of the distribution of the nerve.",,D,
Q7,"A patient was brought to the ER following a road traffic accident. on examination, the patient opens his eyes to a painful stimulus, speaks inappropriately, and withdraws his limbs to a
painful stimulus. what is his GCS score?","a)E2V2M3
b)E3V3M3
c)E2V3M4
d)E3V2M2","The GCS score of this patient: E2V3M4
• He opens his eyes to a painful stimulus - E2
• He produces inappropriate words only - V3
• He withdraws his limbs - M4",,C,
Q8,A patient presented with fever and abdominal pain with jaundice. Investigations showed the given findings. which of the following statements is true regarding this condition?,"a)surgery is mandatory
b)Fine-needle aspiration cytology is diagnostic
c)Angioembolization is the treatment of choice
d)Echinococcus species is involved in etiology","The given CT image shows a cyst in the liver with serpentine linear membranes seen as wavy membranes within the cyst is suggestive of hydatid disease.
Hydatid disease or echinococcosis is a zoonotic infection caused by the Echinococcus species of flatworms. Its life cycle consists of dogs as definitive hosts and humans as
abberant intermediate hosts. primary hydatid cysts most commonly occur in the liver. Most
patients are asymptomatic but when symptomatic, the patient presents with hepatomegaly, pain, and obstructive jaundice.
The first/initial imaging test is USG, and a CT scan can be used to diagnose the condition.
CT scan shows the presence of a space-occupying lesion with a smooth outline and septa. CT scan
has an accuracy of 98% in the detection of hydatid cysts and high sensitivity to the detection of daughter cysts and extra-hepatic cysts. on CT imaging, the serpent sign is seen as wavy
membranes within the cyst.



The USG of an active hydatid cyst shows multiple septations and a rosette or honeycomb appearance:


The ball of wool sign is seen on USG when the contents settle in the dependent portion of the cyst, as seen below:


on USG, the water-lily sign is seen in hydatid infections when there is detachment of the endocyst membrane, which results in floating membranes within the pericyst that mimic the appearance of a water lily.





other options:
option A: while surgical treatment of hydatid cyst is useful and effective, alternatives like
percutaneous aspiration, injection, re-aspiration (pAIR) are equally effective and are currently used.
option B: IgG ELIsA and indirect hemagglutinin assay are used for the diagnosis of hydatid cyst.
option C: Angioembolization has no role in the treatment of hydatid cyst.",5038-3157.PNG,D,5048-3164-1.png;5048-3164-2.png;5048-3164-3.png
Q9,"A 4o-year-old male patient presents with a swelling that has been slowly growing in the past 2 years. on examination, it was variable in consistency and fully mobile. what is the most likely diagnosis?","a)Dermoid cyst
b)parotid tumor
c)Sebaceous cyst
d)cervical lymph node","The given clinical scenario and image depict a likely case of parotid tumor, likely to be a pleomorphic adenoma.
pleomorphic adenoma is the most common benign salivary gland tumor. The most commonly affected gland is the parotid gland. The superficial lobe is most commonly affected. It is also    called as mixed tumor since it has both epithelial and mesenchymal components. It most
commonly affects females around 4o years of age.
The common presenting feature is a painless swelling below, in front, or behind the ear. The
involvement of the deep lobe leads to dumbbell tumor – swelling in both the neck and oral cavity.
specific features:
• slowly growing benign tumor
• unicentric in origin
• potentially malignant
• possibility of protrusion of fringes of the tumor mass through the capsule
• Radioresistant
• usually affects adults, females &gt; males



• painless swelling
• well-defined margins
• Lobulated, firm, elastic-to-hard consistency
• Free from deeper structures
• No facial nerve involvement
• The deep lobe pushes tonsils and faucial pillars
Diagnosis is made by FNAC, which is considered the investigation of choice. open biopsy contraindicated due to chances of injury to the facial nerve and seedling of the tumor
surgery is the mainstay of treatment - superficial parotidectomy (patey's operation). Radiotherapy is considered in high-grade malignancies demonstrating extra-glandular disease, perineural
invasion, direct invasion of surrounding tissue, or regional metastases.
pathology:
Gross features:
• The tumors are rounded, well-demarcated, measuring &lt;6 cm in greatest dimension.
• They are usually encapsulated, except in some areas such as the palate.
• The cut surface is gray-white with myxoid and blue translucent areas of the chondroid (cartilage-like) stroma.


Microscopic features:
• The epithelial elements resemble ductal cells or myoepithelial cells. They are arranged as ducts, acini, irregular tubules, strands, or sheets of cells.
• These epithelial elements are dispersed within a background of loose myxoid and hyaline tissue containing islands of cartilage and, rarely, foci of bone.
The image below shows pleomorphic adenoma of the salivary gland consisting of mixed epithelial (left) and mesenchymal cell components (right).





Dermoid cysts are slow-growing benign lesions. They are mostly seen on the scalp and skull. It is made of hair, teeth, cartilage, and skin glands. other common sites are the forehead,
postauricular, and lateral part of the eyebrow.
A sebaceous cyst is derived from hair follicle infundibulum or traumatic inclusion. The most
common site of a sebaceous cyst is the postauricular sulcus or below and behind the ear lobule. Malignancy is rare.
Clinical features of a sebaceous cyst include:
• Benign swelling that is mobile, fluctuant, and fixed to the skin. It presents with a central punctum in about 7o% of cases.
• It is generally an asymptomatic, non-tender swelling. It can be painful and red if inflamed.
• It may ooze out a foul-smelling, cheese-like discharge.",5038-3156.PNG,B,5054-3165.PNG;5059-3166-1.png
Q10,A patient who is a known case of alcohol dependence syndrome presents with sudden and unintentional weight loss. what is the most likely diagnosis?,"a)Hepatic adenoma
b)cholangiocarcinoma
c)Hepatocellular carcinoma
d)Alcoholic hepatitis","The most likely diagnosis in this patient with a history of alcohol dependence, sudden unintentional weight loss, and raised AFP is hepatocellular carcinoma (HCC).
HCC is the most common cause of primary liver cancer. It is more commonly seen in males, and the peak age group is between 65-7o years. The main risk factor for HCC is cirrhosis and
associated chronic liver damage due to chronic infection by hepatitis B or C virus (HBV or HCV), alcohol abuse, metabolic syndrome, or hemochromatosis. The incidence of HCC is increasing
worldwide. This is contributed by the increase in HCV and HBV infections, along with lifestyle   disorders like obesity. obesity is associated with non-alcoholic fatty liver disease (NAFLD). This progresses on to non-alcoholic steatohepatitis (NASH) causing cirrhosis and hepatocellular
carcinoma. Thus, NASH and NAFLD are risk factors for HCC.
Regular surveillance, including liver imaging and monitoring of alpha-fetoprotein levels, is
recommended for high-risk populations, such as those with liver cirrhosis, chronic hepatitis B or C infection, or significant alcohol consumption. Early detection of HCC can improve treatment



outcomes and overall prognosis.
very early HCC is treated by ablation. Early HCC with a single nodule is resected, but when there are multiple nodules over 3 cm, ablation or transplantation are considered. Intermediate-stage
HCC is treated by chemoembolization. Transarterial chemoembolization (TACE) is used for multinodular lesions.
other options:
option A: Hepatic adenomas are benign liver tumors that are often associated with oral
contraceptive use and anabolic steroid use. The patient's history of alcohol dependence and high   alpha-fetoprotein levels are not consistent with hepatic adenoma. Additionally, hepatic adenomas are usually asymptomatic and do not present with sudden unintentional weight loss.
option B: Cholangiocarcinoma is a cancer that arises from the bile ducts within the liver. while     patients with alcohol dependence may have an increased risk of cholangiocarcinoma, the elevated alpha-fetoprotein levels are not typical for this type of cancer. Cholangiocarcinomas usually
present with jaundice, pruritus, and abdominal pain, but sudden weight loss is less characteristic.
option D: Alcoholic hepatitis is an inflammation of the liver caused by excessive alcohol
consumption. It usually presents with jaundice, fever, and abdominal pain. while the patient's
history of alcohol dependence might suggest alcoholic hepatitis, elevated alpha-fetoprotein levels and unintentional weight loss are not typical for this condition. Moreover, the AST/ALT ratio is    usually greater than 2 in alcoholic hepatitis, but it is o.5 in this case.",,C,
