number,question,options,solution,image_q,answer_key,image_a
Q1,"In neonatal resuscitation, which of the following is the most effective indicator of successful ventilatory effort?","a)colour change
b)Rise in heart rate
c)Air entry
d)chest rise","An increase in the heart rate is the most effective indicator of successful ventilatory effort. The response to neonatal resuscitation at various steps is assessed based on the heart rate.
As soon as a baby is born, the tone, cry, breathing efforts, and respiratory efforts are assessed. If the tone is poor, or if the baby is not breathing, the following measures are done immediately -
warming to maintain the normal temperature, proper positioning of the baby's airway, i.e. sniffing position with the head slightly extended, clearing of airway secretions, and tactile stimulation.
After the initial steps of neonatal resuscitation, the heart rate of the baby must be assessed. If the heart rate is &lt; 1oo beats per minute (bpm), positive pressure ventilation is provided along
with Spo2 monitoring to ensure adequate ventilation.
If the heart rate remains at &lt; 1oo bpm, ventilation corrective steps
and/or endotracheal intubation have to be considered. The ventilation corrective steps are as follows and can be remembered with the mnemonic MRSopA.
• Mask has to be reapplied
• Reposition head
• Suction the secretions
• open mouth slightly and ventilate
• pressure is increased slightly
• Airway may be changed
If the heart rate is &lt; 6o bpm, chest compressions are initiated over the lower third of the     sternum at a rate of 9o compressions/min. The ratio of compressions to ventilation is 3: 1 (9o compressions: 3o breaths).
If the heart rate still remains &lt;6o bpm, despite effective compressions and ventilation, then   epinephrine (1:1o,ooo solution at o.1–o.3 mL/kg intravenously or o.5–1 mL/kg intratracheally)  should be administered. The dosage can be repeated every 3–5 minutes. persistent bradycardia may signify inadequate ventilation or severe cardiac compromise.
The neonatal resuscitation algorithm is given below:",,B,5653-3597.PNG
Q2,which can be used as an alternative to mother's milk in a low birth weight (LBw) baby?,"a)cow's milk
b)preterm formula
c)Term formula
d)Human donor milk","Human donor milk is the best alternative to mother's milk for low birth weight (LBW) babies.
It is recommended that all LBW babies are exclusively fed breast milk regardless of the feeding
method. This can be achieved through the use of expressed breast milk (EBM) from the mother or human donor milk.
Donor milk offers advantages over preterm formula, such as reduced risk of necrotizing
enterocolitis (NEC) and feeding intolerance. However, due to lower protein and micronutrient levels in donor milk, human milk fortifiers should be added to meet the nutritional needs of    infants.
In cases where breastfeeding is not feasible or the mother is ill, formula feeds can be utilized.
Term formula feed (option C) is suitable for infants weighing over 15oo grams at birth, while preterm formula feed (option B) is recommended for very low birth weight infants.
Cow milk (option A) is not preferred as it lacks essential nutrients such as vitamin C, iron, and      essential fatty acids. Additionally, its high protein and lactose content can lead to digestive issues and allergic reactions in infants.
once the mother's condition stabilizes or breastfeeding contraindications are resolved, exclusive breastfeeding should be resumed.
The mode of nutrition of LBW depends on their gestational age. Babies born before 28 weeks of gestation receive total parenteral nutrition (TPN). Enteral feeding is not initiated at this stage as the gastrointestinal tract is not fully developed.
Babies born between 28 and 32 weeks of gestation may exhibit suckling bursts but their
coordination of suckling, swallowing, and breathing is not fully developed. Hence, EBM given orally may result in aspiration. EBM is administered through a nasogastric tube or orogastric  tube.
As gestational age advances to 32-34 weeks, the coordination of feeding improves, and EBM can be given with a paladai or katori spoon.
For babies born after 34 weeks of gestation, with fully developed coordination, direct
breastfeeding is possible.",,D,
Q3,"A 4-year-old male child with a body weight of 15kg and height of 1oocm is admitted with
renal failure. His blood urea was 1oo mg/dL and serum creatinine was 1 mg/dL. what is the closest calculated eGFR in the patient?","a)33 ml/min/1.73 m2 BSA
b)4o ml/min/1.73 m2 BSA
c)55 ml/min/1.73 m2 BSA
d)8o ml/min/1.73 m2 BSA","eGFR in the 4-year-old child calculated by the modified schwartz formula is 4o ml/min/1.73 m2 body surface area (BsA).
The modified schwartz formula is the most commonly used formula in the pediatric age group to   estimate creatinine clearance in acute settings. It is based on serum creatinine, patient height, and an empirical constant k. The k value in the modified schwartz formula is o.413 for ages 1-17 years. This formula has higher accuracy and precision compared to the original schwartz formula.
eGFR 〓 o.413 x height (cm) / serum creatinine (mg/dL)



In the given scenario, the height of the patient is 1oo cm and serum creatinine is 1mg/dL.
Therefore, the closest eGFR is 4o mL/min/1.73 m2 BSA.
eGFR in adults is calculated using the Modification of Diet in Renal Disease (MDRD) equation or   the Chronic Kidney Disease Epidemiology Collaboration (CKD-EPI) equation. The calculation is      based on age and serum creatinine with specific modifications in females and African Americans.  Glomerular filtration rate (GFR) is a measure of kidney function. It can be estimated accurately by quantitating the clearance of a substance filtered across the capillaries but the substance should
not be absorbed nor secreted by tubules.
GFR can be estimated by intravenous injection of radioisotope technetium diethylene triamine pentaacetate (Tc-99m DTPA), but it is expensive and time-consuming. Therefore eGFR is
estimated by the clearance of creatinine.",,B,
Q4,Adrenocorticotropic hormone is the drug of choice in which of the following conditions?,"a)Juvenile myoclonic epilepsy
b)Rolandic epilepsy
c)west syndrome
d)Lennox Gastaut syndrome","Adrenocorticotropic hormone (ACTH) is the drug of choice in west syndrome.
west syndrome is a severe generalized epilepsy that begins between the ages of 2 and 12 months. It is characterized by a triad of infantile spasms that occur in clusters, developmental regression,  and hypsarrhythmia on electroencephalogram (EEG). Hypsarrhythmia refers to a high voltage,     slow, chaotic background with multifocal spikes (shown below).


Cryptogenic cases (unknown etiology) have normal development prior to onset, while
symptomatic west syndrome is associated with preceding developmental delay owing to perinatal encephalopathies, metabolic disorders, or malformations.
Hormonal therapy, such as ACTH injections or oral steroids, is the preferred treatment for west    syndrome. The patient's response is monitored through awake and asleep EEGs conducted at 1, 2, and 4th weeks of starting hormonal therapy. Side effects may include hypertension, electrolyte
imbalance, infections, hyperglycemia and/or glycosuria, and gastric ulcers.



Vigabatrin is a first-line treatment option for infantile spasms in patients with tuberous sclerosis and is also considered a second-line choice if hormonal therapy has been unsuccessful in other    cases of infantile spasms.
The ketogenic diet is considered a third-line therapy for infantile spasms. other alternative
treatment options for spasms include valproate, benzodiazepines (such as nitrazepam and
clonazepam), topiramate, lamotrigine, zonisamide, pyridoxine, and intravenous gamma globulin (IVIG).
other options:
option A: Juvenile myoclonic epilepsy (JME)/ Janz syndrome starts in early adolescence and is characterized by myoclonic jerks in the morning. EEG shows generalized irregular 4- to 6-Hz
spike-and-wave activity, particularly after awakening. Valproate is considered the most effective medication. Lamotrigine, levetiracetam, and topiramate are also approved for JME.
option B: Rolandic epilepsy is benign epilepsy seen in children. They present at night or while awakening. They are partial seizures with no loss of consciousness. They resolve in adulthood.
Treatment with carbamazepine is useful.
option D: Lennox-Gastaut syndrome is seen in 2-1o years and is characterized by a triad of
developmental delay, multiple seizures (atypical absences, myoclonic, astatic, and tonic seizures), and specific EEG changes (1 to 2 Hz spike and slow waves, polyspike bursts). Treatment with
topiramate, clobazam, felbamate, lamotrigine, and valproate is useful.",,C,5655-3598.PNG
Q5,"Regarding urinary tract infection (UTI ) in children, which of the following is true?","a)1,3,4
b)2,4
c)2,3,4
d)1,4","The true statements regarding UTI in children are bowel and bladder dysfunction increases the   risk of recurrence, and micturating cystourethrogram (MCU) is done in children with recurrence of UTI.
The chief cause of UTI in children is Escherichia coli, others include klebsiella, Enterobacter, and Staphylococcus saprophyticus. Risk factors for recurrent UTI are age &lt;6 months, obstructive
uropathy, female sex, vesicoureteric reflux (VUR), bladder dysfunction, constipation, and repeated catheterization.
Clinical features in neonates include fever, vomiting, diarrhea, poor weight gain, and lethargy. If the child cries during voiding or has a weak urine stream with a palpable bladder, it implies
urinary obstruction. High fever (&gt;39oC), persistent vomiting, dehydration, renal angle tenderness, or raised creatinine is considered a complicated UTI.
A colony count of &gt;1o5/mL of a clean catch sample is considered significant bacteriuria. Any    colonies on suprapubic aspiration and &gt;5o,ooo/mL on urethral catheterization are considered significant. patients with recurrent UTIs need to be evaluated with ultrasonography, DMSA scan (dimercaptosuccinic acid), and MCU.
Evaluation following the first episode of UTI is given below:
Third-generation cephalosporins or aminoglycosides are preferred empirical antibiotics for
urinary tract infections (UTIs). Treatment duration is 7-1o days for simple UTIs and 1o-14 days for complicated UTIs. Asymptomatic bacteriuria doesn't require treatment. Infants &lt;3 months and  those with complicated UTIs should receive parenteral antibiotics.



Cotrimoxazole, nitrofurantoin, cephalexin, and cefadroxil are given as prophylaxis to prevent    recurrent UTIs. Cotrimoxazole and nitrofurantoin can be given in infants &gt;3 months of age.

Age	Evaluation
<1 year	USG, MCU, DMSA renal scan
1 to 5 year s	USG, DMSA scan. MCU is do ne if USG is abnormal
>5 years	USG. If USG is abnormal,  M CU and DMSA are done.",,B,
Q6,Handedness is seen at the age of_______.,"a)1 year
b)2 years
c)3 years
d)4 years",Handedness is seen at the age of 3 years. The child may become frustrated if attempts are made in changing the hand preference.,,C,
Q7,which of the following cyanotic heart diseases causes increased pulmonary blood flow?,"a)1,4
b)1,2
c)3,4
d)2,4","The cyanotic congenital heart diseases with increased pulmonary blood flow are transposition of the great arteries (TGA) and total anomalous pulmonary venous communication (TAPVC).
Classification of cyanotic congenital heart diseases based on pulmonary blood flow is as follows:
Atrial and ventricular septal defects are also associated with increased pulmonary blood flow.
However, they are acyanotic.

Decreased pulmonary blood f low	Increased pulmonary blood fl ow
Tetralogy of FallotPulmonary atresia with an intact ventric  ular septumEbstein anomalyI solated right ventricular hypo plasia.	Transposition of the great ve ssels.Total anomalous pulmo nary venous return (TAPVR)  Truncus arteriosus",,C,
Q8,"An 11-year-old boy was brought to the outpatient clinic with intentional tremors, and poor    scholastic performance. His sister has similar complaints. on examination, hepatomegaly is seen. The eye finding is shown in the image. what is the probable diagnosis?","a)wilson's disease
b)Huntington's chorea
c)Glutaric aciduria
d)Hepatitis A","The probable diagnosis in the given case, based on the given clinical scenario and the image which shows icterus in the eyes, is wilson's disease.
wilson's disease is an autosomal-recessive condition caused by mutations in the ATP7B gene,
which encodes for the ATPase that removes copper, preventing its accumulation in the liver and brain.



Clinical features are jaundice, ascites, hepatomegaly, dysarthria, dystonia, wing-beating tremor, a decline in school performance, and personality change. Deposition of copper in the lens results
in sunflower cataracts and Kayser-Fleischer (KF) ring is seen due to the deposition of copper in Descemet’s membrane of the cornea.
Diagnosis is made by the presence of a KF ring and decreased levels of serum copper and
ceruloplasmin. Increased 24-hour urine copper excretion is seen. Measurement of hepatic copper levels in liver biopsy is the gold standard.
Treatment is the use of intramuscular British anti-lewisite or oral D-penicillamine. These drugs increase the excretion of copper in the urine. pyridoxine is given concomitantly. Trientine
hydrochloride is a suitable alternative to those intolerant to penicillamine.
zinc acetate helps in copper absorption. It is used in presymptomatic patients, pregnant women, and as maintenance therapy. Liver transplantation is considered in advanced stages.
other options:
option B: Huntington's chorea is a trinucleotide (CAG) repeat disorder with an autosomal
dominant mode of inheritance. It is characterized by involuntary movements known as chorea.
option C: Glutaric aciduria is an autosomal recessive disease presenting during the first 6 months of life. Clinical features are hypotonia and jitteriness at birth, progressive hyperkinetic movements (dystonia, choreoathetosis), and may have seizures
option D: Hepatitis A is a viral infection transmitted by the fecal-oral route, which is the
commonest, parenteral route, and also by sexual transmission. The onset of jaundice is preceded  by symptoms like nausea, vomiting, anorexia, and mild fever. Hepatitis A resolves completely but a relapse may occur in a few cases.",5647-3595.PNG,A,
Q9,which alternative method can be used for the procedure shown in the image below?,"a)Head circumference
b)Arm span
c)crown-rump length
d)knee height","The procedure shown in the image is the measurement of the height of a child using a
stadiometer. The alternative method that can be used for the procedure is arm span. The proportion of arm span changes with age but is close to height.
For children older than 2 years of age, a stadiometer is used to measure their height. It is
measured with the head in the Frankfurt plane, and the back of the head, thorax, buttocks, and heels all on the same axis as that of the stadiometer.
Arm span provides an assessment of proportionality. It is measured by asking the child to stand, the back against the wall with arms outstretched, and the distance between the tip of the middle  fingers are measured.
The body proportion in a child is assessed by the ratio of the upper segment (uS) and lower segment (LS) and by comparing the arm span with height.
upper segment: Lower segment ratio
A higher uS:LS ratio is associated with bone disorders and conditions involving short-limb   dwarfism, such as Turner syndrome, whereas a lower ratio is associated with hypogonadism and Marfan syndrome.
other options:



option-A: Head circumference is measured as the maximal circumference along the supraorbital ridge in the front and the occipital prominence at the back of the head. It is measured using a
flexible tape. It reflects the brain growth in a child.
option-c: crown-rump length is used for the assessment of fetal growth as early as 6–8 weeks of gestation. This length is used to determine the gestational age in the first trimester.
option-D: knee height is the distance from the sole of the foot to the anterior surface of the
femoral condyle, with the ankle and knee flexed to right angles. It is used when standing height cannot be measured.

Age	Us: Ls rat io
Birth	1.7
3 yea rs	1.3
7 yea rs	1",5647-3594.PNG,B,
Q10,A child presents with acute exacerbation of asthma. which of the following would you do?,"a)3,4
b)1,4
c)1,3,4
d)2,3,4","A child coming with acute exacerbation of asthma will be administered oxygen, salbutamol nebulization three times in 6o minutes, and oral corticosteroids.
Exacerbation of asthma is known as an increase in symptoms such as cough, wheezing, and/or    breathlessness. If the child has cyanosis, silent chest, poor respiratory effort, altered sensorium, and oxygen saturation of &lt;9o%, the exacerbation is considered life-threatening.
Based on the severity, acute asthma is classified as mild, moderate, and severe.
Home treatment for acute exacerbation involves parents administering short-acting,
beta-2-agonists by metered-dose inhaler with/without a spacer and facemask. one puff for every 3o–6o seconds up to a maximum of 1o puffs with monitoring. If symptoms are relieved after
inhalation, the child can continue salbutamol inhalation every 4–6 hours. If there is no
improvement or partial improvement, the child should be transferred to a hospital.
In a child presenting to the hospital with severe symptoms, start inhalation
of oxygen, short-acting beta-2-agonists such as salbutamol or albuterol that can be used every
15–2o minutes for the first hour and administer oral prednisolone (1–2 mg/kg). oxygen inhalation is stopped if an oxygen saturation of &gt;95% cannot be maintained.

clinical parameter	Mild	Moderate	severe
color	Normal	Normal	pale
sensorium	Normal	Anxious	Agitated
Respiratory rate	Increased	Increased	Increased
Dyspnea	Absent	Moderate	severe
Use of accessory muscles	Nil or minimal	chest indrawing	Indrawing, nasal flare




Clinical parameter	Mild	Moderate	Severe
Rhonchi	Expiratory and/or inspiratory	Expiratory and/or inspiratory	Expiratory or absent.
oxygen saturation	>95%	9o-95%	<9o%",,D,
