number,question,options,solution,image_q,answer_key,image_a
Q1,"A patient came to the hospital with complaints of lethargy, increased sleep, and weight gain. Investigations revealed low plasma TSH concentration. However, on the ■administration of TRH, the TSH levels increased. which of the following conditions is likely in this patient?","a)Hyperthyroidism due to disease in the pituitary
b)Hypothyroidism due to disease in the pituitary
c)Hypothyroidism due to disease in the hypothalamus
d)Hyperthyroidism due to disease in the hypothalamus","The presenting symptoms of lethargy, increased sleep, and weight gain are suggestive of
hypothyroidism. An increase in TSH on administration ofTRH confirms the lack of stimulus for TSH secretion from the hypothalamus.
Although decreased TSH levels can be seen in hyperthyroidism, clinical features such as lethargy, increased sleep and weight gain are not. This pushes the diagnosis in favor of hypothyroidism.
If the disease was in the pituitary, there would be no increase in TSH secretion on administration ofTRH (option B).
Normally, the thyrotropin releasing hormone (TRH) is released by the hypothalamus. It
stimulates the pituitary gland to release the thyroid-stimulating hormone (TSH), which in turn stimulates the thyroid gland to produce T3 and T4 hormones.
Low TSH levels may be seen in the following cases:

Disease	pathogenesis	presentation
Hyperthyroidism	Feedback inhibition of TSH r elease	Symptoms of hyperthyroidis m
primary disease of the pituita ry	Decreased release ofTSH, th  ereby causing a decreased rel ease of thyroid hormones	Symptoms of hypothyroidism. Administration ofTRH does    not elevate the TSH levels in    this case since the pituitary g   land is abnormal
primary disease of the hypot halamus	Decreased release ofTRH lea ding to decreased TSH and h  ypothyroidism	Administration ofTRH cause s elevation of TSH levels sinc e the pituitary gland is norm  al.",,C,4269-2713.PNG
Q2,"what is the child-Turcotte-pugh class for the patient who has a serum bilirubin 2.5 mg/dl, serum albumin 3 g/dl, prothrombin time increased by 5 seconds (INR = 2), no
encephalopathy, and mild ascites?","a)class A
b)class B
c)class c
d)class D","The given patient belongs to child-Turcotte-pugh class B.
The score can be calculated as follows:
serum bilirubin-2.5mg/dl: 2
serum albumin-3g/dl: 2
prothrombin time-5 seconds or INR-2: 2
No encephalopathy: 1
Mild ascites: 2
Therefore, the child-Turcotte-pugh score is (2+2+2+1+2)= 9 which is included in class B.",,B,
Q3,"An elderly woman is brought to the OpD with complaints of behavioral change, a history of multiple falls, urinary incontinence, and dementia. what is your diagnosis?","a)Normal pressure hydrocephalus
b)Frontotemporal dementia
c)parkinson disease
d)creutzfeldt-Jakob disease","The given case scenario describes an elderly woman with urinary incontinence, dementia
(cognitive decline), and a history of multiple falls (suggestive of a gait abnormality or ataxia). These form the classical triad of normal pressure hydrocephalus (NpH).
Both frontotemporal dementia (option B) and parkinson’s disease (option c)  are common causes of dementia associated with falls, but urinary incontinence is not commonly appreciated. NpH is,  therefore, the most likely diagnosis.
Normal pressure hydrocephalus refers to a disproportionate enlargement of the ventricles
compared to the degree of cortical atrophy. It is a communicating hydrocephalus caused by
delayed resorption of cerebrospinal fluid. out of the classical triad of symptoms, most patients
present with one or two. Hence, neuroimaging showing dilated ventricles is essential, as well as an L- dopa challenge test to rule out parkinson’s disease is recommended.



A characteristic MRI of NPH is given below, showing dilated lateral ventricles which are out of proportion to sulcal deepening:",,A,4270-2714.PNG
Q4,A 6o-year-old male patient who is a known case of COpD presented with acute exacerbation and is admitted to the ICU. which of the following statements is correct with regards to the  initial management of this patient?,"a)Non-Invasive ppv should be given
b)Invasive ppv should be given
c)Iv corticosteroids should be administered
d)permissive hypercapnia is allowed","Non-invasive positive pressure ventilation (NIPPV) should be the first mode of ventilation used in COPD patients with acute respiratory failure provided there are no absolute contraindications.
This approach improves gas exchange, reduces work of breathing and the need for intubation, decreases hospitalization duration and enhances overall survival outcomes.
Invasive positive pressure ventilation is only considered after failure of NIPPV, resulting in severe respiratory distress, life threatening hypoxemia, severe hypercarbia and/or acidosis, markedly
impaired mental status, respiratory arrest or hemodynamic instability (Option B).
Apart from NIPPV, short-acting inhaled beta 2 agonists (albuterol, salbutamol) with or without short-acting anticholinergics (ipratropium) and Long-acting anticholinergics (tiotropium) are     recommended as the initial bronchodilators. Maintenance therapy with long-acting beta 2
agonists (formoterol) must be started as soon as possible.
systemic corticosteroids are useful in the treatment of acute exacerbations of COPD as they
reduce airway inflammation and improve lung function over time. However, the effects are not immediate. NIPPV on the other hand provides immediate relief to the patient and reduces the  work of breathing. Therefore, it would not be the best choice in this case. (Option C)
Antibiotics can also be considered, as they reduce duration of hospitalisation. Treatment is given for 5 days.
Permissive hypercapnia refers to a ventilation strategy where tidal volume is reduced in order to avoid hyperinflation-associated lung trauma. It is not preferred at the initial presentation. It is
only permitted once invasive PPV is started following NIPPV failure (Option D)
An exacerbation of COPD is defined as an event characterized by dyspnea and/or cough and
sputum that worsen over &lt; 14 days. Exacerbations of COPD are often associated with increased



local and systemic inflammation caused by airway infection, pollution, or other insults to the lungs.",,A,
Q5,"Thrombocytopenia, eczema and recurrent infections are seen in:","a)wiskott-Aldrich syndrome
b)Chediak-Higashi syndrome
c)Thrombocytopenia-absent radius syndrome
d)Hermansky-pudlak syndrome","Thrombocytopenia, eczema and recurrent infections are characteristically seen in wiskott-Aldrich syndrome.
wiskott Aldrich syndrome is an X-linked recessive disorder due to mutations in the wAsp gene. The characteristic triad of features is:
• Eczema
• Thrombocytopenia - along with decreased platelet size, impaired platelet aggregation response
• Immunodeficiency - The immunoglobulin pattern seen is low level of IgM, elevated IgA and IgE, and a normal or slightly low IgG. Defect in regulatory T cells results in recurrent bacterial
infections.
other options:
option B: Chediak-Higashi syndrome (CHs) is an autosomal recessive disease due to mutations in CHs1/LYsT gene (defective lysosomal transport). It leads to recurrent pyogenic infections, partial  oculocutaneous albinism, neurologic abnormalities, and thrombocytopenia. peripheral smear
shows large azurophilic granules in neutrophils and eosinophils. It can lead to hemophagocytic lymphohistiocytosis.
option C: Thrombocytopenia-absent radius syndrome is an autosomal recessive disorder with severe thrombocytopenia (diagnosed at birth) and bilateral absent radii (thumbs are always      present).
option D: Hermansky-pudlak syndrome is an autosomal recessive disorder with oculocutaneous albinism, bleeding diathesis (deficient dense granules in platelets), pulmonary fibrosis, and
granulomatous colitis.",,A,
Q6,which among the following is more common in limited cutaneous systemic sclerosis when compared to diffuse cutaneous systemic sclerosis?,"a)Esophageal dysmotility
b)Myopathy
c)Interstitial lung disease
d)scleroderma renal crisis","Esophageal dysmotility is more commonly seen in limited cutaneous systemic sclerosis (lcssc) compared to diffuse cutaneous systemic sclerosis.
systemic sclerosis is divided into two based on the patterns of involvement - diffuse and limited.
Limited cutaneous systemic sclerosis is characteristically associated with CREsT syndrome, which includes calcinosis cutis, Raynaud’s phenomenon, esophageal dysmotility, sclerodactyly and
telangiectasia.
skin involvement, interstitial lung disease (option C), myopathy (option B), and scleroderma renal crisis (option D) are more common in diffuse cutaneous systemic sclerosis (dcssc) than limited cutaneous systemic sclerosis.



The incidence of ischemic digital ulcers, CREST features, and primary biliary cirrhosis is more in limited cutaneous systemic sclerosis. The frequency of pulmonary arterial hypertension (PAH) is  equal in both types.",,A,
Q7,water hammer pulse is seen in which of the following conditions?,"a)Aortic stenosis
b)Aortic regurgitation
c)Aortic stenosis and aortic regurgitation
d)Mitral regurgitation","water hammer pulse, also known as Corrigan’s pulse, is characterized by a sharp rise and a rapid  fall-off and is seen in aortic regurgitation (AR) due to the fact that arterial pressure falls rapidly in late systole and early diastole.
In AR, the pulse pressure is widened due to systolic hypertension and decreased diastolic
pressure. The diastolic pressure is measured at korotkoff phase IV. In certain patients with AR or a combination of aortic stenosis (AS) and AR, the carotid arterial pulse may exhibit a bisferiens      pattern, characterized by two systolic waves separated by a trough.
The apical impulse is heaving and displaced inferiorly. A diastolic thrill may be palpable along the left sternal border.
A2 is usually absent in AR. An early diastolic murmur can be auscultated in chronic AR. It is best heard in the third intercostal space along the left sternal edge.


Severe AS (option A) would show pulsus parvus et tardus, characterized by the carotid pulse rising slowly to a delayed peak.
Chronic mitral regurgitation (option D) shows a sharp, low volume upstroke due to reduced cardiac output and acute mitral regurgitation demonstrates narrow pulse pressure.",,B,4272-2715.PNG
Q8,"The arterial blood gas analysis findings of a patient are as follows: pH= 7.3o, HCo3= 1o
mEq/L, paCo2= 3o mmHg, which is suggestive of a partially compensated metabolic acidosis. what is the mechanism for the secondary disorder?","a)Hypoventilation causing decreased Co2 washout
b)Hyperventilation causing increased Co2 washout
c)Increased tubular reabsorption of HCo3-
d)Increased excretion of H+","The mechanism for the secondary disorder is hypoventilation causing decreased Co2 washout.



The given arterial blood gas findings are suggestive of a partially compensated metabolic acidosis. The compensation is partial because the fall in paco2 much lower than what is expected for the     given Hco3 levels. The fall in paco2 is inadequate due to hypoventilation causing decreased co2 washout. In this case, the secondary disorder is respiratory acidosis.
Hyperventilation causing increased co2 washout (option B) would allow for better compensation, with lower paco2 levels than observed.
The expected paco2 can be calculated using winter's formula:
For metabolic acidosis, the expected paco2 = [1 .5 X Hco3-] + 8 ± 2.
substituting the values, expected paco2 = (1.5 x 1o) +8 ± 2
= 15+8 ±2
= 21 to 25 mmHg
However, the actual paco2 is 3o mmHg, which is higher than the expected paco2 indicating a secondary respiratory acidosis. A possible explanation for this could only be hypoventilation
causing decreased co2 washout.
Thus, the given ABG findings are suggestive of a mixed acid-base disorder characterized by metabolic acidosis with additional respiratory acidosis.
For example, in a patient with diabetic ketoacidosis and pneumonia, the lungs would fail to  compensate, and the patient could develop hypoventilation leading to secondary respiratory acidosis.",,A,
Q9,which of the following is seen in pituitary apoplexy?,"a)Hypertension
b)shock
c)Unconsciousness
d)Fatigue","shock is seen in pituitary apoplexy.
Loss of consciousness (option c) can also be seen but it occurs secondary to adrenal insufficiency and shock. Hence, shock is the most appropriate answer.
pituitary apoplexy refers to acute hemorrhagic infarction of the pituitary gland. This results in the compression of surrounding structures and hypopituitarism leading to acute adrenal insufficiency. It may be seen spontaneously in a pre-existing pituitary adenoma, post-partum (sheehan’s
syndrome), or be associated with hypertension, diabetes mellitus or sickle cell anemia or shock.
pituitary apoplexy is an endocrine emergency that can lead to severe hypoglycemia, hypotension, shock, central nervous system (cNs) hemorrhage, and death. Acute clinical manifestations
commonly encompass intense headaches with signs of meningeal irritation, bilateral visual changes, ophthalmoplegia, and even cardiovascular collapse.
The investigation of choice is MRI.
patients who do not exhibit overt visual impairment or altered mental status can be managed conservatively with high-dose glucocorticoids. progressive visual loss, cranial nerve palsy, or   altered mental status necessitate expeditious surgical decompression.",,B,
Q10,"A 2o-year-old man presents to the emergency department with respiratory distress and
hypotension following a trauma. He has subcutaneous emphysema and there is an absence of air entry into the right side of the lungs. what is the next best step?","a)start IV fluids with large bore cannula
b)Needle decompression into the 5th intercostal space anterior to the midaxillary line
c)Take the patient to the ICU and intubate him
d)start positive pressure ventilation","The given clinical scenario of a young male developing respiratory distress with hypotension,
subcutaneous emphysema, and unilaterally absent air entry is suggestive of tension
pneumothorax. The immediate next step, in this case, would be needle decompression at the fifth intercostal space anterior to the mid-axillary line (as the patient is an adult).
In children, the second intercostal space in the midclavicular line is chosen as the site for needle decompression.
Needle decompression turns a tension pneumothorax into an open pneumothorax. It has to be
followed by tube thoracostomy. An intercostal chest drain (ICD) tube is inserted in the triangle of safety, just anterior to the midaxillary line on the side of the lung injury. The site of insertion is     the same in both children and adults.
The triangle of safety is bounded by the lateral border of the pectoralis major anteriorly, the
anterior border of the latissimus dorsi posteriorly, and the fifth intercostal space inferiorly, with   the apex below the axilla. This provides a safe landmark for the insertion of an ICD with minimal risk of tissue injury.


Tension pneumothorax is a condition where air accumulates in the pleural space due to a one-way valve air leak, leading to the collapse of the affected lung. This can cause a mediastinal shift,
compression of the opposite lung, and decreased venous return, resulting in obstructive shock. It   commonly occurs during positive-pressure mechanical ventilation, but can also happen after chest trauma, subclavian/internal jugular venous catheter insertion, or chest wall defects. The diagnosis  is clinical, and immediate treatment is necessary without waiting for radiological confirmation.
Tension pneumothorax is characterized by chest pain, tachypnoea, tachycardia, hypotension, tracheal deviation away from the side of injury, absent breath sounds on the affected side,
cyanosis, and neck vein distention. patients can also develop subcutaneous emphysema as a complication secondary to the pneumothorax.",,B,4274-2716.PNG
