number,question,options,solution,image_q,answer_key,image_a
Q1,which of the following wastes are disposed in the bag shown below?,"a)urine bags
b)Anatomical waste
c)soiled waste
d)sharp waste","The above picture shows a red coloured bag which is used to dispose contaminated wastes
(recyclable) such as tubing, bottles, intravenous tubes and sets, catheters, urine bags, syringes (without needles) and gloves.
option B: Anatomical wastes go into yellow non-chlorinated plastic bags.
option C: soiled wastes go into yellow coloured non-chlorinated plastic bags.
option D: sharp wastes go into white puncture proof, leak proof, tamper proof containers.",2365-1543.PNG,A,
Q2,A researcher discovered a new drug which is effective in chronic hypertensives with a p value of &lt;o.1o. which of the following is true regarding the same,"a)Not more than 1o% of the people benefitted by the drug could be due to chance
b)9o% of patients will be benefitted by giving the drug
c)The test is 9o% reproducible
d)9o% of test results could have occurred by chance","P value &lt;o.1o indicates that not more than 1o% of people benefitted by the drug could be due to chance.
It can also be interpreted as
• If the test is repeated 1oo times, the difference will be statistically non significant only 1o times and difference will be statistically significant 9o times.
• Probability of false positive conclusion that drug is beneficial which in reality is not, is 1o%.
It arises in case of statistical studies to accept or reject a null hypothesis.
P value is compared with a predetermined value α; P value &lt; α means the test is statistically significant and null hypothesis is rejected.",,A,
Q3,Below is the graph of CD4 count in HIV patients. From the graph below identify the mean CD 4 count,"a)3oo-4oo
b)2oo-3oo
c)Below 25o
d)Above 35o","The given data should be converted into numerical table. small approximations can be made while converting into numerical form.
since intervals are given, midpoint of each interval has to be calculated.
It should then be multiplied with frequency of that particular interval.
Mean is given by the formula: Mean   = sum of all observations / number of observations.



Mean = 345oo/1oo = 345.
Between 3oo -4oo is the most suitable answer.

CD4 C ount	Number of peo ple
<1oo	5
1oo - 2 oo	1o
2oo - 3 oo	25
3oo - 4 oo	35
4oo - 5 oo	2o
>5oo	5

CD4 Co unt	Mid po int	Number of people ( n)	Mid point × n
o - 1oo	5o	5	25o
1oo - 2o o	15o	1o	15oo
2oo - 3 oo	25o	25	625o
3oo - 4 oo	35o	35	1225o
4oo - 5 oo	45o	2o	9ooo
5oo - 16 oo	1o5o	5	525o
TOTAL		1oo	345oo",2366-1544.PNG,A,
Q4,which of the following is true about triage?,"a)yellow – least priority
b)Red – mortality
c)Green – ambulatory
d)Blue – ambulatory","In triage, green signifies low priority or ambulatory patients and those with minor illnesses.
An internationally accepted four-color coded system, with red having the highest priority is used commonly here.",,C,
Q5,"A randomized trial comparing the efficacy of two drugs showed a difference between the two with a p value of &lt;o.oo5. In reality, both drugs do not differ at all. This is an example of:","a)Alpha error
b)Beta error
c)1 – α
d)1 – β","• In this scenario, let’s take the null hypothesis as the two drugs being the same, which the questions states, is true in reality.
• The alternative hypothesis will then be that both drugs are different.
• The questions states that p value was found to be &lt; o.oo5, which is statistically significant and so the null hypothesis is rejected.
• But we already know that the null hypothesis is true and we are forced to accept the alternative hypothesis even though it is false.
• This is a type I error or alpha error.
• when an alternative hypothesis is accepted even when it is false and the null hypothesis is true, it is a type I error or false positive error.",,A,
Q6,which of the following vaccine vials can be used based on the vaccine vial monitor (VVM) color changes shown?,"a)only vial 1 can be used
b)Vials 1 and 2 can be used
c)Vials 1, 2, and 3 can be used
d)All vials can be used","From the above image, only vials 1 and 2 can be used as the inner squares ofthe VVMs are lighter than the outer circles.
Vial 3 has crossed the discard point as the inner square and outer circle are the same color and     thus cannot be used. Vial 4 cannot be used as the VVM shows a darker inner square compared to the outer circle.",2367-1545.PNG,B,
Q7,"under the Mid-Day Meal (MDM) scheme, supplementary nutrition provided should cover at least _______","a)1/3 of the total protein requirement + ½ of total energy requirement
b)2/3 of the total protein requirement + ½ of total energy requirement
c)½ of the total protein requirement + 1/3 of total energy requirement
d)½ of the total protein requirement + 2/3 of total energy requirement","under the Mid-Day Meal (MDM) scheme, supplementary nutrition provided must cover at least ½ of the total protein requirement and 1/3 of total energy requirement to children in schools.
The MDM scheme is also called school Lunch programme and has been operational since 1961 in India. currently, it functions under the broad coverage of the Minimum Needs programme.
some other principles of the MDM are:
• The meal provided under the MDM should only be a supplement and not a substitute to home diets.
• The cost of the meals should be reasonably low.
• The meal should be easy to cook in schools.
• Locally available foods must be used, for as far as possible.
• The menu should be regularly changed to avoid monotony.",,C,
Q8,"In a subcentre area with a crude birth rate (CBR) of 2o, what would be the expected number of antenatal care (ANC) registrations by the village health nurse (VHN) in a year?","a)6o
b)8o
c)1oo
d)11o","• According to the Indian public Health standards (IpHs) laid down by the Government of India, a subcentre is to serve a population of 5ooo in plains.



• In this scenario, the CBR is 2o.
• probable number of pregnancies (y) = Birth rate x population of the area / 1ooo = 2o x 5ooo/1ooo = 1oo.
• But, we add a correction factor of 1o% to adjust for pregnancy wastage in the form of abortions or stillbirths.
• Thus, total number of expected pregnancies= y + 1o% of y= 11o
• As all the pregnancies are not registered, and at any given time an ANM should have atleast half the expected pregnancies registered with her, the number of ANC registrations is taken as 5o% of the expected pregnancies.
• Therefore, Total ANC registrations = total number of expected pregnancies/2 = 55
• Hence, the closest answer is 6o.",,A,
Q9,"As per the syndromic approach to sexually transmitted infections (STIs) and reproductive tract infections (RTIs), what is the treatment of choice of gonococcal and non-gonococcal  urethritis?","a)Azithromycin + Metronidazole
b)Cefixime + Azithromycin
c)Azithromycin + Doxycycline
d)Doxycycline + Cefixime","As per the syndromic approach to sTIs/RTIs, the treatment of choice of for gonococcal and non-gonoccocal urethritis is azithromycin + cefixime.",,B,
Q10,"Annual new case detection rate (ANCDR) of leprosy in India, as of 31st March 2o16 was .","a)o.66/1o,ooo population
b)o.66/1 lakh population
c)9.7/1o,ooo population
d)9.7/1 lakh population","For the year 2o15 – 2o16, the annual new case detection rate (ANCDR) of leprosy in India was
9.7/1oo,ooo population.",,D,
