number,question,options,solution,image_q,answer_key,image_a
Q1,"A patient underwent a hysterectomy and was given morphine in the post-operative period
and in the ward for pain. she now presents with respiratory depression and pin point pupils. what is the drug used to treat this condition?","a)Naloxone
b)pethidine
c)Atropine
d)Buprenorphine","The drug of choice for the reversal of respiratory depression is naloxone. Naloxone is a
competitive antagonist at μ-opioid receptors and rapidly reverses the effects of opioid toxicity when administered.
opioid overdose symptoms:
• Triad of coma, respiratory depression, and pinpoint pupils (miosis).
• Hypotension, bradycardia
• shallow breathing
• Hypothermia
Naloxone is a pure opioid antagonist which reverses all effects, except sedation. Naloxone is also used for reversing neonatal asphyxia due to opioid usage in labor.
other options
option B - Meperidine (pethidine) is a mu-opioid receptor (MoR) agonist. It has a strong
analgesic effect on the central nervous system. It is mainly used as an analgesic but can also be

used in post-anesthetic shivering. It has a greater ability to enter the CNS and produce analgesia at lower systemic concentrations compared to morphine. Therefore, constipation, urinary
retention, and nausea are less frequent compared to morphine.
Meperidine can cross the placenta and cause significant respiratory depression in the fetus. In
patients or addicts who are tolerant to the depressant effects of meperidine, large doses repeated at short intervals may produce an excitatory syndrome that includes hallucinations, tremors,
muscle twitches, etc.
option C -Atropine is an anticholinergic drug. It acts through reversible, competitive inhibition of the postsynaptic muscarinic acetylcholine receptors. It is indicated in the treatment of
organophosphate/muscarinic poisoning, in bradycardia, and to reduce salivary secretions.
The adverse effects of atropine are due to the antimuscarinic effects, including xerostomia,
blurring of vision, photophobia, tachycardia, flushing, warm, dry skin, constipation, urinary
retention, anhidrosis, delirium, and coma. Intoxication with atropine results in all the above
symptoms along with convulsions, and circulatory collapse due to respiratory failure. Death may occur secondary to respiratory paralysis.
option D - Buprenorphine is a partial μ agonist and an antagonist at δ and κ receptors. It is used as an analgesic and in the management of opioid dependence.",,A,
Q2,Drug used for trastuzumab-resistant her 2 positive breast cancer is:,"a)vismodegib
b)Lapatinib
c)vemurafenib
d)Erlotinib","Lapatinib is used for trastuzumab-resistant HER-2 neu-positive breast carcinoma.
Lapatinib is an orally bioavailable, small-molecule inhibitor of the EGFR and HER2 tyrosine kinases. Lapatinib is metabolized by Cyp3A4.
Lapatinib in combination with capecitabine is approved for the treatment of patients with
metastatic HER2-positive trastuzumab-refractory breast cancer. Lapatinib is also used in
combination with the aromatase inhibitor letrozole to treat postmenopausal women with hormone receptor-positive, metastatic breast cancer that overexpresses HER2.
Frequent adverse effects include acneiform rash, diarrhea, cramping, and exacerbation of
gastroesophageal reflux. Cardiac toxicity appears less pronounced than with trastuzumab,
although lapatinib should be used with caution in combination with cardiotoxic drugs. A
dose-dependent prolongation of the QT interval has been reported; thus, careful monitoring of patients with heart disease is recommended. Hepatotoxicity that may be severe has been
observed.
Trastuzumab is a monoclonal antibody that inhibits the HER2 receptor. It is used in the treatment of HER2-positive breast cancer.
other options:
option A: vismodegib is a hedgehog pathway inhibitor used to treat metastatic and locally advanced BCCs.
option C: vemurafenib is a BRAF inhibitors used in metastatic melanoma and thyroid cancers with BRAF v6OOE mutation.

option D: Erlotinib is a protein kinase antagonists which is the first line treatment of non-small cell lung carcinoma with EGFR deletion of exon 19 or L858R mutation",,B,
Q3,Nomogram used for vancomycin dosing is?,"a)salazar
b)Halsted
c)Rummack-mathew
d)Matzke","The nomogram used for vancomycin dosing is the Matzke nomogram.
The Matzke nomogram includes dosing intervals ranging from o.5 to 12 days on a continuum of     CLcr(Creatinine clearance) values from o to 12o mL/min. It is designed to guide the determination of the initial empiric dose and interval of intravenous (IV) vancomycin in hospitalized adults who   are not receiving hemodialysis. The nomogram does not apply to patients who exhibit highly
variable vancomycin pharmacokinetics. These patients include the critically ill, those with burn
injuries affecting more than 2o percent of their body surface, patients with rapidly changing renal function, pregnant women, those with liver failure/ascites, individuals at the extremes of weight,   patients who are acutely post-transplant, and those with cystic fibrosis
The Rumack-Matthew nomogram uses the serum acetaminophen concentration, in relation to the time after ingestion, to assess potential hepatotoxicity after a single, acute ingestion of
acetaminophen.",,D,
Q4,which of the following is true statement regarding lithium?,"a)It is not absorbed from the stomach
b)It can cause fine tremors in the therapeutic range
c)Approved for the treatment of absent seizures
d)It is not teratogenic","The true statement about lithium is it can cause fine tremors in the therapeutic range.
Lithium has a very narrow therapeutic index of o.8-1.2 mEq/L. The severity of lithium toxicity is often divided into the following three grades:
A fine tremor is common in patients taking lithium at therapeutic doses. Therapeutic lithium
tremor is generally symmetric, limited to the arms, and nonprogressive. The tremor from lithium   toxicity is coarser and more disabling, may also affect the legs, and occurs with other symptoms of toxicity. other adverse effects include mental confusion, hypothyroidism, nephrogenic diabetes
insipidus, and edema. Lithium use in early pregnancy causes Ebstein anomaly in the fetus(option D). Fetal lithium exposure is associated with neonatal goiter, CNS depression, hypotonia (floppy    baby syndrome), and cardiac murmur.
As lithium is readily dialyzed, lithium overdose or toxicity is treated with hemodialysis.
Lithium is a mood stabilizer with a very narrow therapeutic index. Lithium is administered orally. Lithium is almost completely absorbed from the GI tract(option A). It is the first line of
management in bipolar disorder.
Lithium is also used in the management of mania and has anti-suicidal properties. (option C) It     has a narrow therapeutic index, and blood levels in excess of this may cause symptoms of toxicity. Therapeutic drug monitoring is done by measuring lithium levels 12 hours after the last dose.

Grade	sr. lithium concentration(in mEq/L)	symptoms
Mild symptoms	1.5-2.5	Nausea, vomiting,tremor, an d fatigue
Moderate intoxicatio n	2.5-3.5	Confusion, agitation, deliriu   m, tachycardia, and hyperton ia
severe intoxication	>3.5	Coma,seizures, hyperthermia, and hypotension",,B,
Q5,Match the following,"a)A-2, B-3, C-4, D-1
b)A-3, B-4, C-1, D-2
c)A-4, B-2, C-3, D-1
d)A-1, B-2, C-3, D-4","Mirabegron is a β3-adrenergic receptor agonist which is used for bladder incontinence. Activation of this receptor in the bladder leads to detrusor muscle relaxation and increased bladder capacity. This action prevents voiding and provides relief for those with an overactive bladder and urinary   incontinence.
Indacaterol is a very long acting beta 2 agonists (v-LABA) and can be used once daily in COPD maintenance.
Betaxolol is a β1 selective third-generation β-blocker with additional calcium entry blockade activity and a slight membrane-stabilizing property. It does not have agonist activity.
Isoproterenol is a non-selective beta agonist (β1=β2) with no α action. The direct action on
cardiac β1 receptors causes an increased risk of tachycardia and arrhythmias. The decrease in peripheral vascular resistance is due to β2 action causing a fall in diastolic blood
pressure. Isoproterenol currently may be used as a cardiac stimulant in patients with bradycardia or heart block, particularly in anticipation of inserting an artificial cardiac pacemaker.

A. Mirabegron	3. Beta 3
B. Indacaterol	4. Beta 2
C. Betaxolol	1. Beta 1
D. Isoproteren ol	2. Beta",,B,
Q6,True about therapeutic index of a drug is:,"a)Denotes safety and efficacy after experiments on humans
b)Denotes safety and efficacy in the population
c)Denotes safety and efficacy in an individual
d)Ratio of median lethal dose in 5O% of population to median effective dose in 5O% of population","The therapeutic index of a drug denotes the safety and efficacy of the drug in the population (option B), not the individual (option C).
The therapeutic index is calculated with the following equations:

LD5o/ED5o or TD5o/ED5o
where LD5o is the median lethal dose, TD5o is the mean toxic dose, and ED5o is the median effective dose
The therapeutic index (TI) describes a relationship between the doses of a drug that causes lethal or toxic effects with the dose that causes therapeutic effects. It is also called the therapeutic ratio. The therapeutic index is used to assess the safety of the drug administered.
Median lethal dose (LD5o) and median toxic dose (TD5o)
• LD5o is the dose of the drug at which 5o% of the experimental animals die
• In human trials, TD5o can be considered. It is the dose of the drug that causes adverse effects in 5o% of the population (option D)
• The larger the LD5o or TD5o, the safer the drug
Median effective dose (ED5o) is the quantity of a drug that can produce the desired therapeutic effects in 5o% of the population.
Therapeutic window refers to a range of concentrations at which the likelihood of efficacy is high and the probability of adverse effects is low.
Note: option D is incorrect as it does not make the necessary distinction that the therapeutic
index is the ratio of the median lethal dose in 5o% of animals (as the human population cannot be used for lethal studies) to the median effective dose in 5o% of the population. LD5o is measured    in animals, not in humans. option B is a better choice.",,B,
Q7,osimertinib is used in NSCLC with which of the following mutation?,"a)T79OM mutation
b)L858R mutation
c)T89OM mutation
d)M79OT mutation","The T79oM mutation in the EGFR gene is known to cause resistance to first and
second-generation EGFR inhibitors. osimertinib, as a third-generation EGFR inhibitor, is
effective against this resistance, hence it is often used for patients with the T79oM mutation after they've progressed on first or second-generation EGFR inhibitors.
The question seems to be asking specifically for the mutation that osimertinib is particularly known for being used against, and that would be the T79oM mutation.
osimertinib is a kinase inhibitor that is approved for
• patients with metastatic non small cell lung carcinoma(NSCLC) that has progressed after prior EGFR TKI treatment and is positive for the EGFR T79oM mutation.
• First-line treatment of patients with metastatic NSCLC and adjuvant therapy after resection of NSCLC with EGFR exon 19 deletions or exon 21 L858R mutations
So, osimertinib is used both for the L858R mutation and T79oM mutation in different settings. But T79oM mutation is often highlighted because of its association with resistance to first and   second-generation EGFR inhibitors, and because osimertinib can overcome this resistance.
osimertinib is administered orally and is a substrate of Cyp3A. The drug is primarily eliminated in the feces and to a lesser extent in the urine. Concurrent administration of inducers of Cyp3A4 may necessitate an increase in the dose.

The adverse effects after osimertinib treatment are leukopenia, diarrhea, skin rash, interstitial lung disease, QTc prolongation, and left ventricular dysfunction.",,A,
Q8,A patient was started on a drug for mood disorder and he developed priapism. The causative drug is:,"a)Trazodone
b)venlafaxine
c)Bupropion
d)Mirtazapine","Trazodone causes priapism.
Trazodone is an atypical antidepressant drug. It is a serotonin receptor antagonist. other drugs
which belong to this include nefazodone, mirtazapine, and mianserin. Low doses oftrazodone
(5o–2oo mg) have been used widely, both alone and concurrently with SSRIs or SNRIs, to treat      insomnia. Trazodone use is associated with priapism in rare instances. Intracavernous injection of phenylephrine can be used to treat priapism.
other options:
option B: venlafaxine is a second-line drug used in generalized anxiety disorder. It belongs to the class of serotonin-norepinephrine reuptake inhibitors (SNRIs). venlafaxine can induce sustained   diastolic hypertension (diastolic blood pressure &gt;9o mmHg at consecutive weekly visits).
venlafaxine also is associated with an increased risk of perinatal complications.
option c: Bupropion is a first-line drug used for nicotine cessation and has the added benefit of causing weight loss. weight gain is commonly seen after stopping nicotine use. Hence this drug  can be used in this patient as it treats both of these.
option D: Mirtazapine is used in major depressive disorder. It increases appetite and causes significant weight gain.",,A,
Q9,cyclosporine-induced cholestasis is due to which receptor?,"a)MDR 1
b)BRcA
c)MRP 1
d)OAT1B1","cyclosporine induced cholestasis is due to MDR1 transporter.
ABc transporters such as MRP2, MDR1, BcRP, BSEP, and MDR3 in the bile canalicular
membrane of hepatocytes mediate the efflux (excretion) of drugs and their metabolites, bile salts, and phospholipids against a steep concentration gradient from liver to bile. This primary active    transport is driven by ATP hydrolysis.
cyclosporine, an MDR1 substrate can cause cholestatic liver injury through the following mechanisms:
• competitive inhibition of ATP dependent transporters.
• Inhibition of intrahepatic vesicle transport and targeting of ATP dependent transporters to the canalicular membrane.
• Impairment of bile secretion partly by increasing canalicular membrane fluidity without affecting the expression of canalicular transporters.
cyclosporine is an immunomodulatory drug that inhibits calcineurin activity by forming a
complex with cyclophilin, a cytoplasmic-receptor protein present in target cells, to form a
cyclosporine-cyclophilin complex.calcineurin is a calcium/calmodulin-dependent phosphatase required for the induction of T cell lymphokine production and proliferation.

This drug-receptor complex specifically and competitively binds to and inhibits calcineurin, a
calcium and calmodulin-dependent phosphatase. This, in turn, inhibits the translocation of a
family of transcription factors (NF-AT), leading to reduced transcriptional activation of cytokine genes for interleukin (IL)-2, tumor necrosis factor (TNF)-alpha, IL-3, IL-4, cD4oL,
granulocyte-macrophage colony-stimulating factor, and interferon-gamma. ultimately, the proliferation of T lymphocytes is reduced, resulting in immunomodulation.
Its uses are as follows:
• In solid organ transplantation, to prevent organ rejection in kidney, liver, and heart allogeneic transplants
• In patients with rheumatoid arthritis, when the disease has not adequately responded to methotrexate
• cyclosporine reportedly is effective in Behc■et’s disease, acute ocular syndrome, endogenous uveitis, atopic dermatitis, inflammatory bowel disease, and nephrotic syndrome.
Adverse effects of cyclosporine include a decrease in glomerular filtration rate (GFR) and
metabolic disturbances like hypomagnesemia, hyperkalemia, dyslipidemia, gynecomastia,
hypertrichosis; neurotoxicity in the form of convulsions. There is an increased risk of developing skin and lymphoproliferative malignancies in cyclosporine-treated psoriasis patients.",,A,
Q10,"A diabetic patient was started on a drug that decreased her HbA1c from 7.6 to 6.7. she
started complaining of itching around vulvovaginal area . what was the most likely drug she was started on?","a)Acarbose
b)canagliflozin
c)Linagliptin
d)Liraglutide","In the above clinical scenario, the most likely cause of itching around the vulvovaginal area
is canagliflozin. The side effects associated with canagliflozin are urinary tract infections, genital mycotic infections due to the high glucose content of the urine, increased risk of fractures, and    lower extremity amputations.
canagliflozin is a sodium-glucose transporter 2 (SGLT-2) inhibitor. other SGLT-2 inhibitors
include dapagliflozin and empagliflozin. They act by inhibiting the SGLT-2 transporter which is
present on the proximal segment of the renal tubule. It is responsible for the reabsorption of
8o-9o% of filtered glucose. It inhibits glucose reabsorption resulting in glycosuria and a change in the renal threshold.
SGLT2 inhibitors can cause mild weight loss and reduction in blood pressure. Drugs
like empagliflozin and canagliflozin are found to reduce major cardiovascular events.
The common side effects include urinary tract infections and genital mycotic infections due to the high glucose content of the urine. There is a risk of the development of diabetic ketoacidosis. It
increases the risk of fractures and lower limb amputations due to the creation of an imbalance
with the minerals and circulating parathormone and vitamin D. Since SGLT2 inhibitors depend
on the rate of glucose filtration to be effective, potency decreases if given in stage 3 kidney disease (GFR 6o–3o mL/min).
other options:
option A: Acarbose is an alpha-glucosidase inhibitor. It reduces the intestinal absorption of    glucose by inhibiting the intestinal brush border enzyme, alpha-glucosidase. These drugs also increase GLP-1 levels in circulation. They reduce post-prandial glucose levels.

option C: Linagliptin is a dipeptidyl-peptidase-4 (DPP-4) inhibitor. It is used in type 2 diabetes as monotherapy or in combination therapy when metformin is not tolerated or contraindicated.
It binds extensively to plasma proteins and is cleared primarily by the hepatobiliary
system. Hence, no dosage adjustment is needed in renal failure. Dipeptidyl peptidase-4
inhibitors enhance the release of insulin postprandially, decrease glucagon, and thereby lower mealtime as well as fasting glucose. They are weight neutral.
option D: Liraglutide is also a GLP-1 receptor agonist and is given only in the subcutaneous injectable form. It was recently approved in the treatment of obesity.",,B,
