number,question,options,solution,image_q,answer_key,image_a
Q1,"A 65-year-old man presents with abdominal pain for the past 6 hours, BP- 89/5ommHg, RR- 24/min, saturation 92% with 6 L of oxygen. Radiograph shows extraluminal air in the
abdomen. which of the following must be done before shifting this patient into the OT?","a)Intubate the patient
b)Insert central venous catheter as initial IV access of choice
c)1 litre of crystalloid infusion
d)Confirm the diagnosis with CECT","volume resuscitation with 1 liter of crystalloid infusion should be done before shifting this patient to the OT for an emergency exploratory laparotomy.
The given clinical scenario in a patient with hypotension and tachypnea with extraluminal gas in    the abdomen is suggestive of perforation peritonitis with hemodynamic instability. The immediate step is volume resuscitation to maintain circulating volume and organ perfusion.
peritonitis is the inflammation of the peritoneum and can be categorized as local or diffuse and acute or chronic.
causes:
• Gastrointestinal perforation e.g. perforated ulcer, appendix, diverticulum
• Transmural translocation (no perforation), e.g. pancreatitis, ischaemic bowel, primary bacterial peritonitis
• Exogenous contamination, e.g. drains, open surgery, trauma, peritoneal dialysis
• Female genital tract infection, e.g. pelvic inflammatory disease
• Haematogenous spread (rare), e.g. septicaemia
• Miscellaneous- e.g. familial Mediterranean fever
clinical features:
• Abdominal pain, worse on movement, coughing and deep respiration
• constitutional symptoms: anorexia, malaise, fever, lassitude



• nausea +/– vomiting
• pyrexia (may be absent)
• Tachycardia
• Tenderness +/– guarding/rigidity/rebound of the abdominal wall
• pain/tenderness on rectal/vaginal examination (pelvic peritonitis)
• Absent or reduced bowel sounds
• Septic shock (systemic inflammatory response syndrome [SIRS] and multiorgan dysfunction syndrome [MoDS]) in later stages
Management:
General care of the patient:
• Correction of fluid and electrolyte imbalance
• Insertion of a nasogastric tube and urinary catheter
• Broad-spectrum antibiotic therapy
• Aprropriate analgesia
Surgical treatment: Exploratory laparotomy and repair of perforation is the definitive
management. presence of peritoneal signs and hemodynamic instability are indications for urgent surgery.
other options
option A: Intubation is not indicated by the patient's current vital signs.
option B: Initial volume resuscitation can be done with the peripheral large-bore cannula. A central venous catheter may be needed if peripheral access is dificult, vasopressors are
administered, patient requires TpN.
option D: A CT scan, while helpful for locating lesion and confirming the diagnosis, is not indicated for a hemodynamically unstable patient.
Note:
According to recent ATLS guidelines, crystalloid infusion should be limited to a maximum of 1.5 litres as crystalloid resuscitation beyond 1.5 liters increases the risk of death.",,C,
Q2,"A patient with recurrent pain in the right hypochondrium, nausea, and vomiting is diagnosed with biliary dyskinesia. which of the following is least useful in the diagnosis of this
condition?","a)ERCP
b)HIDA scan
c)USG
d)Post surgery follow-up","USG is the least useful investigation in the diagnosis ofbiliary dyskinesia or sphincter of oddi    dysfunction since the findings can be normal or show non-specific changes such as dilatation of the common bile duct.
Sphincter of oddi dysfunction (SoD) is caused due to a structurally or physiologically abnormal sphincter with a higher tone, which fails to relax, causing pain and recurrent episodes of
pancreatitis with normal liver function tests. There are two clinical types: biliary SoD and pancreatic SoD. Each type is further classified into types 1,2 and 3.



other options:
option A: The best investigation for the diagnosis of SoD is ERCP with manometry of the biliary and pancreatic sphincters.
option B: HIDA scan will show a reduced gallbladder ejection fraction (EF). A gallbladder EF &lt;35% is considered diagnostic of biliary dyskinesia.
option D: Biliary-type SoD should be considered and excluded in post-cholecystectomy
syndrome; hence, post-surgery follow-up is essential.
CT and MRCP can demonstrate dilatation of the biliary and pancreatic ducts.",,C,
Q3,A 32-year-old woman was declared brain dead. Her family has decided to donate her organs. who is the ideal/best recipient?,"a)14 year old child with multi organ dysfunction syndrome
b)5o year alcoholic man with liver cirrhosis with 1 month abstinence
c)7o year old woman with end stage renal disease
d)32 year old woman with renal failure","Among the given options, a 32-year-old woman with renal failure is the most suitable recipient for transplantation.
This is because the prognosis for the other patients mentioned above is poor. Prioritization of organ transplant recepients should be done based on post-transplant outcomes.
option A - 14-year-old with multi-organ dysfunction syndrome is not suitable because there is a poor prognosis for the ongoing organ dysfunction.
option B - Alcoholic patients with just 1-month of abstinence are not considered for a transplant.
option C - A 7o-year-old woman with end-stage renal disease is not the right candidate because the chances of long-term survival and a successful outcome are very less.",,D,
Q4,ERCp is least useful in the diagnosis of_____________,"a)Recurrent pancreatitis
b)unexplained jaundice
c)periampullary mass
d)Acute pancreatitis without choledocholithiaisis","ERCP is least useful in the diagnosis of acute pancreatitis without choledocholithiasis.
ERCP stands for Endoscopic Retrograde Cholangio-Pancreatography. It involves the use of a
side-viewing endoscope which is passed through the pylorus of the stomach into the second part of the duodenum to visualise the papilla. This is then cannulated, and dye is injected into the
pancreatic or bile duct to visualise the pancreatic or biliary tree. It can be therapeutic or
diagnostic. It is the best diagnostic modality for viewing the distal biliary tree, but MRCP is preferred as the diagnostic modality unless a therapeutic intervention is also needed.
Indications of ERCP:
• Choledocholithiasis
• Acute cholangitis
• Biliary stricture, biliary leak
• Pancreatic duct stricture, pancreatic stones
• Extrahepatic biliary strictures related to primary sclerosing cholangitis
• Endoscopic therapy for some patients with sphincter of oddi dysfunction



• Biliary or pancreatic ductal system tissue sampling
• Balloon dilatation of the duodenal papilla or ductal strictures
• sphincterotomy
The most common therapeutic indication for ERCP is the relief ofbiliary obstruction due to gallstone disease and benign or malignant biliary strictures.
Contraindications of ERCP include patients who cannot tolerate anesthesia, patients with type 3 sphincter of oddi dysfunction, luminal gastrointestinal obstruction (examination limited to an    area proximal to the level of obstruction and untreated hemostatic disorder (high risk of
bleeding).
Complications of ERCP include duodenal perforation, hemorrhage, pancreatitis and sepsis.
other options:
option A: ERCP can help in ruling out the etiology in cases of recurrent pancreatitis.
option B: ERCP can act as both diagnostic and therapeutic in cases of unexplained jaundice.
option C: ERCP can be useful in case of a periampullary mass to take a tissue biopsy and cytology.",,D,
Q5,which of the following is a correct statement regarding retroperitoneal trauma?,"a)All zone 1 injury to be treated conservatively
b)zone 3 injury whether blunt or penetrative should always be explored
c)zone 2 injury with expanding hematoma should be treated surgically
d)Mattox maneuver is when the ascending colon is mobilized to the right to visualise the aorta","A zone 2 retroperitoneal injury with expanding hematoma should be treated surgically.

zone of retroperitoneal injur y	Type of viscer a	Differential management
zone 1	Central	Always explored, after proxi mo-distal vascular control
zone 2	Lateral	only explored if the hemato   ma is pulsatile or expanding, else conservative/ angioembo lization
zone 3	Pelvic	only explored if the hemato   ma is pulsatile or expanding, else conservative/ angioembo lization






surgical exploration is done in cases of penetrating injuries to any zone.
other options:
option A: zone 1 injuries are always explored.
option B: Depending on the situation, zone 3 injuries can be managed with surgical exploration or conservatively.
option D: Mattox manoeuvre is left medial visceral rotation to expose the aorta, while the Cattell-Braasch manoeuvre is done by right medial visceral rotation to expose IVC.",,C,4750-2962.PNG
Q6,which of the following nerve is least injured during thyroid surgery?,"a)Recurrent laryngeal nerve
b)Ansa cervicalis
c)External laryngeal nerve
d)Marginal mandibular nerve","The marginal mandibular nerve is least likely to be injured during thyroid surgery as it is high up (mandibular margin) than the dissection plane of the approach to thyroid surgery.
other nerves that might be at risk of injury include:
• Recurrent laryngeal nerve may be injured if dissection is done below the cricoid cartilage or near the tracheoesophageal groove (option A).
• Ansa cervicalis may be injured if strap muscles are not cut high enough. (option B)
• External laryngeal nerve may be injured during ligation of superior thyroid vessels as it lies very close to the superior thyroid artery (option C).
Complications of thyroidectomy:
• Hemorrhage - most common complication overall; due to slipping of ligature
• Nerve injury
• External laryngeal nerve - hoarseness (more common)
• Recurrent laryngeal nerve - hoarseness if unilateral, life-threatening aspiration and aphonia if bilateral



• Respiratory obstruction
• Laryngeal edema - the most common cause of respiratory obstruction
• Bilateral recurrent laryngeal nerve palsy
• Laryngomalacia
• Tension hematoma
• Hypoparathyroidism - infarction of parathyroids
• Thyroid storm - inadequately prepared for surgery
• Hypothyroidism
• Recurrent thyrotoxicosis
• wound infection, stitch granuloma, keloid.",,D,
Q7,eFAST is least helpful in diagnosing which of the following conditions?,"a)pericardial Effusion
b)pneumothorax
c)Retroperitoneal hematoma
d)Renal injury","Among the given options, eFAST (focussed assessment with sonography in trauma) is the least
useful in diagnosing retroperitoneal hematoma as the sensitivity of ultrasound for the detection of retroperitoneal hematomas is extremely poor.
computed Tomography (cT Scan) is the investigation of choice for retroperitoneal injury, but it can only be done in a hemodynamically stable patient.
FAST stands for Focussed Assessment with Sonography for Trauma. It is a rapid, non-invasive bedside test for detecting free fluid using sonography used to assess patients for potential
thoracoabdominal injuries.
Technique:
• The patient is placed in a supine position and the following regions are scanned:
• Subxiphoid transverse view: assess for pericardial effusion and left lobe liver injuries
• Longitudinal view of the right upper quadrant: assess for right liver injuries, right kidney injury, and Morison pouch
• Longitudinal view of the left upper quadrant: assess for splenic injury and left kidney injury
• Transverse and longitudinal views of the suprapubic region: assess the bladder and pouch of Douglas
eFAST stands for extended FAST and incorporates left and right thoracic views to assess for pneumothorax and haemothorax.
Limitations of eFAST are:
• operator-dependent
• Bowel gas and subcutaneous air distort images.
• can miss diaphragm, bowel, and pancreatic injuries
• unreliable for assessment of the retroperitoneum



• cannot reliably exclude injury in penetrating trauma
• May need repeating or supplementing with other investigations",,C,4752-2963.PNG
Q8,"A 23-year-old man presented with burn injury. He is covered with burns on his head &amp; neck, both upper limbs, front and back of the chest. calculate the percentage of burns.","a)27%
b)36%
c)45%
d)18%","The percentage of burns calculated in the given patient is 45% according to wallace’s rule of nine. calculation:
• Burns on the head&amp;neck would account for 9% of burns.
• Burns on both upper limbs (9% for each limb) would add to 18%
• Burns on both sides of the chest would account for 18%
Therefore the total percentage of burns in the given patient is 9+18+18 = 45%",,C,
Q9,FAST stands for __________________,"a)First assessment with sonography in trauma
b)Focussed assessment with sonography in trauma
c)First abdominal sonography in trauma
d)Focussed abdominal sonography in trauma","FAsT stands for Focussed Assessment with sonography in Trauma.
It is a rapid, non-invasive bedside test for detecting free fluid using sonography to assess patients for potential thoracoabdominal injuries. It can be performed within 2-4 minutes.
Technique:
• The patient is placed in a supine position and the following regions are scanned:
• subxiphoid transverse view: assess for pericardial effusion and left lobe liver injuries
• Longitudinal view of the right upper quadrant: assess for right liver injuries, right kidney injury, and Morison pouch
• Longitudinal view of the left upper quadrant: assess for splenic injury and left kidney injury



• Transverse and longitudinal views of the suprapubic region: assess the bladder and pouch of Douglas
eFAST stands for extended FAST and incorporates left and right thoracic views to assess for pneumothorax and haemothorax.
Limitations of eFAST are:
• operator-dependent
• Bowel gas and subcutaneous air distort images.
• can miss diaphragm, bowel, and pancreatic injuries
• unreliable for assessment of the retroperitoneum
• cannot reliably exclude injury in penetrating trauma
• May need repeating or supplementing with other investigations",,B,4753-2964.PNG
Q10,A patient with unilateral breast cancer is started on tamoxifen. This will increase the risk of?,"a)ovarian cancer
b)Endometrial cancer
c)Breast cancer on other side
d)cervical cancer","Tamoxifen increases the risk of endometrial cancer by 1-2%.
The benefit of tamoxifen in breast cancer outweighs the risk of endometrial cancer.
Tamoxifen is a selective estrogen receptor modulator, approved for the treatment of estrogen
receptor-positive (ER) breast cancer. It is used only in premenopausal women for 5 years in
low-risk patients and for 1o years in patients with a high risk of relapse (node-positive, tumor     &gt;5 cm, lymphovascular invasion). It is also known to reduce the incidence of second primary breast cancer in the contralateral breast.
Tamoxifen increases the risk of endometrial cancer in postmenopausal women; hence aromatase inhibitors are used in postmenopausal women. Tamoxifen is also not recommended in patients
who have had bilateral mastectomies with ER-positive ductal carcinoma in situ. other side effects of tamoxifen include bone pain, hot flashes, nausea, vomiting, fluid retention and rarely



thrombosis and cataract.",,B,
