number,question,options,solution,image_q,answer_key,image_a
Q1,A patient underwent total laryngectomy for laryngeal cancer. Identify the modality of voice production in this patient shown in the image given below.,"a)Electro-larynx
b)chicago implant
c)Tracheoesophageal prosthesis
d)Esophageal speech","The modality of voice production shown in the given image is a tracheoesophageal voice prosthesis.
In a tracheoesophageal prosthesis, the exhaled air from the trachea is diverted to the esophagus    through a device that connects the trachea and esophagus. It has a one-way valve, which prevents food from entering into the trachea. A variety of tracheoesophageal prostheses are available
including the provox, Blom-singer, and panje devices.
other options:
option A: Electrolarynx is a vibrating device that produces a low-pitched sound in the
hypopharynx. It is then articulated by the palate, tongue, and teeth.


option B: chicago implant is a hearing aid.
option D: In oesophageal speech, the patient is trained to swallow air and slowly release it into the pharynx. 6-1o words can be spoken in a rough manner before re-swallowing the air.",3218-1973.PNG,C,3224-1979.PNG
Q2,Anterior most air cells of anterior ethmoidal sinus are known as?,"a)Bulla ethmoidalis
b)onodi cell
c)Agger nasi
d)Haller cell","Agger nasi is the anterior-most air cells of anterior ethmoid air cells. when enlarged it may cause mechanical obstruction to frontal sinus drainage.
other options:
option A: Bulla ethmoidalis is the largest air cell in the ethmoidal air sinus. It is situated behind the uncinate process and forms the posterior boundary of hiatus semilunaris through which the  maxillary, frontal, and anterior ethmoidal sinuses drain.
The image below shows the ethmoidal bulla:


option B: onodi cell is formed from posterior ethmoidal air cell. The optic nerve lies in its lateral wall and can be injured while operating in the cells.

The image below shows onodi air cell:


option D: Haller cells are formed from either anterior or posterior ethmoid air cells. They present in relation to the floor of the orbit and roof of the maxillary sinus, enlargement may prevent
drainage of the maxillary sinus.
The image below shows Haller cell:",,C,3225-1980.PNG;3226-1983.PNG;3226-1982.PNG
Q3,A patient complaining of vertigo without hearing loss has consulted an ENT surgeon. The   surgeon performs a diagnostic maneuver and cautiously performs a therapeutic maneuver. what is the diagnostic maneuver?,"a)Hampton's maneuver
b)Dix-Hallpike maneuver
c)Epley's maneuver
d)simon's maneuver","The given clinical scenario of a patient with vertigo without hearing loss is suggestive of benign
paroxysmal positional vertigo (BPPV). The diagnostic maneuver used in BPPV is the Dix-Hallpike maneuver, the gold standard for diagnosing BPPV. The therapeutic maneuver is Epley's
maneuver.

BPPV is characterized by vertigo, recurrent brief (&lt;1 minute) episodes triggered by specific head movements, and is not associated with hearing loss or other neurological symptoms.
It is thought to be caused by the dislodgement of crystals of calcium carbonate from the
degenerating macula of the utricle. when this crystal settles on the cupula of the posterior canal, it causes displacement of the cupula and vertigo.
A patient presenting with vertigo should be evaluated for ruling out the central lesions (like a
tumor in the fourth ventricle, cerebellum, temporal lobe, or multiple sclerosis) before confirming the diagnosis of BPPV. The Dix-Hallpike maneuver helps to differentiate a peripheral from a
central lesion.
Dix-Hallpike maneuver: The maneuver starts with the patient in a sitting position. Their head is   turned 45 degrees towards the ear to be tested. Then the examiner quickly brings the patient to a supine position with their head 3o degrees below the horizontal. The 45-degree head rotation is    maintained during the procedure. Now the examiner observes the patient for nystagmus.


The features of nystagmus differentiate between BPPV and central lesions:
The therapeutic maneuver is the Epley maneuver which displaces the otolith out ofthe posterior canal. This ends the sensation of vertigo with positional changes relieving the symptoms.

Nystagmus	BPPV	central lesions
Latency	2-2o seconds	No latency
Duration	<1 minute	>1 minute
Direction	fixed, towards the lower-plac ed ear	changing
The result on repetitions of t he test	nystagmus is not seen (fatigu able)	nystagmus persists (nonfatig uable)
symptoms during the test	severe vertigo	Absent/mild",,B,3227-1984.PNG;3228-1986.PNG
Q4,Identify the retractor shown in the below image?,"a)Joll's retractor
b)perkins retractor
c)Mastoid retractor
d)Langenbeck retractor","The instrument shown in the image is Mollison’s mastoid retractor. It is used in mastoidectomy to retract soft tissues after incision and elevation of flaps. It is self-retaining and hemostatic.
Jansen’s self-retaining mastoid retractor (shown below) is also used in mastoidectomy and is similar to Mollison’s retractor.


option A: Joll retractor (shown below) is a self-retaining retractor used in thyroid surgery.



option D: Langenbeck retractor is useful for holding open wounds, as in an open appendicectomy and they are often used in pairs (one in each of the assistant’s hands).",3219-1974.PNG,C,3228-1985.PNG;3229-1988.PNG;3229-1987.PNG
Q5,A senior resident in the hospital is performing the following clinical examination as shown in the image below. which of the following structures will not be visible to him?,"a)Adenoids
b)Arytenoids
c)Torus tubarius
d)upper surface of soft palate","The senior resident would not be visualizing the arytenoids as he is performing a posterior rhinoscopy indicated by the post-nasal mirror that he is holding.
The posterior rhinoscopy mirror (st. clair Thompson mirror) has two bends in the shaft and is bayonet shaped.
The structures seen in the posterior rhinoscopy are:
• Adenoids
• posterior ends of nasal turbinates

• opening of the Eustachian tube
• The posterior border of the nasal septum
• Fossa of Rosenmuller
• Torus tubarius
• The upper surface of the soft palate
The images below show the posterior rhinoscopy mirror and structures seen in the posterior rhinoscopy:



Indirect laryngoscopy is done using a laryngeal mirror. It is straight without any bends with a mirror at the end.
structures seen during indirect laryngoscopy (in order):
• oropharynx: Base of the tongue, lingual tonsils, valleculae, medial and lateral glossoepiglottic folds.

• Laryngopharynx: Both piriform fossae, post cricoid region, posterior wall of laryngopharynx.
• Larynx: Epiglottis, aryepiglottic folds, arytenoids, cuneiform and corniculate cartilages,
glossoepiglottic folds, pharyngoepiglottic folds, aryepiglottic fold, true and false vocal cords, anterior commissure, posterior commissure, subglottis and rings of the trachea.
The images below show the laryngeal mirror and structures seen during indirect laryngoscopy:",3220-1975.PNG,B,3230-1990.PNG;3230-1989.PNG;3231-1992.PNG;3231-1991.PNG
Q6,which of the following is not a branch of the external carotid artery in kiesselbach’s plexus?,"a)Anterior and posterior ethmoidal
b)sphenopalatine artery
c)Greater palatine artery
d)septal branch of superior labial","Anterior and posterior ethmoidal arteries are branches of the ophthalmic artery which in turn is a branch of the internal carotid artery.
kiesselbach’s plexus is an arterial anastomosis at the anterior inferior part of the nasal septum
(Little's area). It includes the anterior ethmoidal artery, septal branch of the superior labial artery,

septal branch of the sphenopalatine artery, and septal branch of the greater palatine artery. It is the usual site of epistaxis in children and young adults.
The blood supply of the nasal septum can be divided into two main systems, the internal carotid system, and the external carotid system.
• Internal carotid system: Branches of the ophthalmic artery, anterior ethmoidal artery, and posterior ethmoidal artery.
• External carotid system: sphenopalatine artery (branch of the maxillary artery) gives
nasopalatine and posterior medial nasal branches, septal branch of the greater palatine artery (branch of the maxillary artery), and septal branch of the superior labial artery (branch of the  facial artery).",,A,3197-1963.PNG
Q7,The radiograph shown below is done for better assessment of the frontal sinus. what is the common name of this view?,"a)water’s view
b)caldwell view
c)pierre's view
d)Towne’s view","The frontal sinus is best seen in caldwell's view (occipitofrontal view or nose-forehead position). The structures seen in caldwell's view include:
• Frontal sinuses (seen best)
• Ethmoid sinuses
• Maxillary sinuses
• Frontal process of the zygoma and the zygomatic process of the frontal bone
• superior margin of the orbit and lamina papyracea
• superior orbital fissure
• Foramen rotundum (inferolateral to superior orbital fissure)
The nose and forehead are touching the X-ray film and the X-ray beam is projected 15 degrees caudally in caldwell's view.



other options:
option A: water's view (occipitomental view or nose-chin position) is a radiographic view where   an X-ray beam is angled at 45 degrees to the orbitomeatal line. structures seen are the maxillary  sinus (best seen), sphenoid sinus (if the film is taken with an open mouth), frontal sinus, zygoma, zygomatic arch, nasal bone, and infratemporal fossa.
option C: pierre's view is the occipitomental with an open mouth. It helps in visualizing the sphenoid sinus as well, in addition to the sinuses that can be seen in water's view.
option D: Towne's view is an angled anteroposterior radiograph of the skull. structures seen are   the petrous part of the pyramids, arcuate eminence, superior semicircular canal, mastoid antrum, internal auditory canal, tympanic cavity, cochlea, and external auditory canal. This view is taken   for acoustic neuroma and apical petrositis.",3221-1976.PNG,B,3233-1993.PNG
Q8,which of the following is not seen in a case of otitis media?,"a)Bezold abscess
b)Griesinger's sign
c)Battle sign
d)Delta sign","Battle sign refers to retro auricular or mastoid ecchymosis that typically results from a fracture of the middle cranial fossa following head trauma. It is prominent when there is a fracture of
the temporal bone. Battle sign is not seen in the case of otitis media.



option A: Bezold abscess is a complication of acute otomastoiditis where the infection/pus breaks through the thin medial side of the tip of the mastoid and presents as a swelling in the upper part of the neck.
option B: Griesinger sign refers to edema of the postauricular soft tissues overlying
the mastoid process as a result of thrombosis of the mastoid emissary vein seen in sigmoid sinus thrombosis. It is a complication of acute otomastoiditis.
option D: Delta sign is a contrast-enhanced CT finding seen in sagittal sinus thrombosis, which can occur as a complication of acute mastoiditis or chronic suppurative otitis media. It is a
triangular area with rim enhancement and the central low-density area is seen in the posterior  cranial fossa on axial cuts. MR venography is useful to assess the progression or resolution of a thrombus.
The image below depicts a filling defect (thrombus) outlined by contrast medium in the sagittal sinus.",,C,3234-1995.PNG;3234-1994.PNG
Q9,Given below is the endoscopic view of the right nasal cavity. Identify the marked structure?,"a)Inferior Turbinate
b)Middle turbinate
c)superior Turbinate
d)uncinate process","The marked structure is the lowermost projection in the lateral wall of the nose, the inferior turbinate. The middle turbinate (option B) is seen as superior to it.
The lateral wall of the nose contains three or sometimes four projections of variable size namely superior, middle, and inferior turbinates along with a corresponding meatus under each
turbinate.
The inferior turbinate is the largest turbinate and occupies the lower third of the lateral nasal wall. It is a separate bone. Middle and superior turbinates (option C) are ethmoturbinal, part of the
ethmoid bone.
other important structures which could be seen in the above image are:
• IT: Inferior turbinate
• S: Septum,
• MT: middle turbinate




uncinate process (option D) is a hook-like structure running parallel to the anterior border of bulla ethmoidalis. The posteroinferior end of the uncinate process is attached to the inferior     turbinate.
The image below shows a CT image of the uncinate process.",3222-1977.PNG,A,3235-1996.PNG;3236-1998.PNG;3236-1997.PNG
Q10,which of the following are the objective tests for the hearing?,"a)1, 2, and 4
b)1,2, and 3
c)2,3, and 4
d)1,2,3, and 4","BERA, oAE, and tympanometry are the objective tests for hearing. PTA (pure tone audiometry) is a subjective test for hearing as it relies on patient responses to pure tone stimuli. other examples  of subjective tests include tuning fork tests and speech audiometry.
Tympanometry is an objective test of the middle ear and eustachian tube functions (conductive
compartment of hearing). Here, the compliance of the TM, i.e., how much it moves to the pressure

differentials applied from the external ear is measured. The image below shows the types oftympanogram:",,A,3237-1999.PNG
