number,question,options,solution,image_q,answer_key,image_a
Q1,what is the action of the superior oblique muscle?,"a)Intorsion, abduction, depression
b)Intorsion, adduction, elevation
c)Extorsion, abduction, depression
d)Extorsion, adduction, elevation","The actions carried out by the superior oblique muscle are intorsion, depression, and abduction.
There are six extraocular muscles for each eye. Four rectus muscles namely - superior, inferior, medial, and lateral recti. The oblique muscles are two - superior oblique and inferior oblique.



These muscles are responsible for the movements of the eye which can be either unilateral or binocular movements.
The superior oblique muscle originates from the apex of the orbit, turns around the trochlea, and inserts into the sclera behind the equator. The oblique direction of the tendon is responsible for    its rotatory effect (intorsion), in addition to depression and abduction.


unilateral movements (ductions) are :
1.Adduction: It is the movement towards the nasal side around the vertical axis.
2.Abduction: It is the movement towards the temporal side around the vertical axis.
3.supraduction (elevation): It is upward movement around the horizontal axis.
4.Infraduction (depression): It is downward movement around the horizontal axis.
5.Intorsion (medial rotation): Rotatory movement along the anteroposterior axis where the superior pole of cornea moves medially.
6.Extorsion (lateral rotation): Rotatory movement along the anteroposterior axis where the superior pole of cornea moves laterally.
Binocular movements can be of two types - versions and vergences.
The oculomotor nerve supplies all the extraocular muscles except the superior oblique and lateral  rectus. The superior oblique muscle is supplied by the trochlear nerve and lateral rectus muscle by the abducent nerve.",,A,3079-1881.PNG;3080-1882.PNG
Q2,which of the following triad is seen after an acute attack of angle-closure glaucoma?,"a)vogt's triad
b)virchow triad
c)Hutchinson's triad
d)Gaucher triad","vogt's triad is seen after an acute attack of primary angle-closure. It includes glaukomflecken, patches of iris atrophy, and a slightly dilated nonreactive pupil. Glaukomflecken is used to
describe an anterior subcapsular lenticular opacity. The slightly dilated pupil is attributed to sphincter atrophy.
Glaucoma is used to describe a group of conditions where there is progressive optic neuropathy with irreversible visual field defects associated with raised intraocular pressure. It can be
classified into congenital/developmental glaucomas, primary adult glaucomas, and secondary adult glaucomas. Primary adult glaucomas are of three types:
• Primary open-angle glaucoma (POAG)
• Primary angle-closure glaucoma (PACG)
• Primary mixed mechanism glaucoma.
In primary angle-closure disease, there is apposition of the peripheral iris with the trabecular
meshwork. This interferes with the drainage of aqueous humor. It is seen more commonly in
elderly females. Anatomical risk factors include hypermetropic eyes, anteriorly placed iris-lens
diaphragm, and a narrow-angle of the anterior chamber. The international society of geographical and epidemiological opthalmology (ISGEO) has classified primary angle-closure disease into three types.
• Primary angle-closure suspect (PACS)
• Primary angle-closure (PAC)
• Primary angle-closure glaucoma (PACG).
PACS and PAC are seen before the development of PACG. vogt triad is seen after an acute attack of PAC.



PAC includes irido-trabecular contact on gonioscopy and elevated intraocular pressure (IoP)
and/or peripheral anterior synechiae. The optic disc and visual fields are usually normal. Due to any reason, there can be an acute rise of IoP in patients with PAC. It is a vision-threatening
emergency and the sequelae of which can be ciliary body shut down, vogt's triad, and rarely spontaneous angle reopening.
other options:
option B - virchow triad is used to describe the abnormalities that result in thrombosis. These include endothelial injury, abnormal blood flow, and hypercoagulability of the blood.
option C - Hutchinson triad is used to describe manifestations of congenital syphilis. It includes interstitial keratitis, Hutchinson teeth, and eighth nerve deafness. Hutchinson teeth are
screw-driver or peg shaped small incisors.
option D - Gaucher's triad is not a named triad. Hypertonia, strabismus, and stridor usually point to a diagnosis of type 2 Gaucher's disease.",,A,
Q3,In which of the following conditions do you see punched-out lesions of the retina?,"a)posterior staphyloma
b)Fundal coloboma
c)congenital rubella
d)Toxoplasmosis","Toxoplasmosis characteristically causes punched-out lesions in the retina.
Toxoplasmosis is a parasitic infestation due to Toxoplasma gondii. It primarily affects the central nervous system and retina. In humans, it occurs as congenital, acquired, or recurrent.
Congenital toxoplasmosis is acquired by the transplacental route. Infants are usually born with
inactive disease. Bilateral healed punched-out chorioretinal lesions in the macular area are usually seen. In acquired toxoplasmosis, punched-out lesions similar to congenital toxoplasmosis are
seen. In addition, punctate outer retinal toxoplasmosis (PoRT) may also be seen.


other options:
option A - Posterior staphyloma is used to describe a bulge in the sclera with the choroid behind the equator. on ophthalmoscopy, there is an excavated area with retinal vessels dipping in it.



option B - Fundal coloboma occurs due to a defect in the closure of the embryonic cleft. It appears as a comet-shaped defect with the apex towards the disc which may or may not be involved. A few choroidal or retinal vessels may also be seen on the surface.
option C - Congenital rubella typically produces a salt and pepper appearance of the fundus.",,D,3081-1883.PNG
Q4,which of the following has familial inheritance?,"a)1, 2, 3, 4
b)1, 2, 3
c)1, 3
d)3, 4","All the above conditions (1, 2, 3, 4) have a familial inheritance.
Retinoblastoma is a malignancy arising from the retina more commonly seen in children. 1o% of the cases are familial. These cases have an autosomal dominant mode of inheritance. The
remaining 9o% occurs sporadically. The clinical presentation includes leucocoria, strabismus, and painful red eye.
Retinitis pigmentosa is a pigmental retinal dystrophy where the photoreceptors, especially rods    are affected. Around 5o - 6o% of the cases have a familial inheritance. It has multiple modes of   inheritance, autosomal dominant, autosomal recessive and X-linked recessive. Night blindness is a characteristic feature. Tubular vision is seen in advanced cases.
Myopia (shortsightedness) is a refractive error in which the light rays from infinity are focused in front of the retina. It is proven to have familial inheritance. Features include defective vision,
impaired night vision, and muscae volitantes.
primary open-angle glaucoma has a normal anterior chamber angle. Family history is a risk factor implicated in the condition. symptoms include headache, scotoma, and delayed dark adaptation.",,A,
Q5,"A 45-year-old man presented with lagophthalmos, orbicularis oculi palsy, and loss of corneal sensation. which of the following is the most likely causative organism?","a)Acanthamoeba castellanii
b)Mycobacterium leprae
c)onchocerca volvulus
d)Chlamydia A to C","Mycobacterium leprae is the most likely causative organism based on the clinical features given which points to ocular manifestations of leprosy. These include corneal anesthesia,
lagophthalmos, corneal ulceration, episcleritis, and iris atrophy. patients can also present with cataract, glaucoma, and madarosis.
Lagophthalmos is the inability to close the eyelids. This can be due to the involvement of the zygomatic branch of the facial nerve (as in leprosy). other causes of lagophthalmos include    extreme proptosis and symblepharon. The decreased corneal sensation seen is due to the
involvement of the ophthalmic branch of the trigeminal nerve which innervates the cornea.
other options:
option A - Acanthamoeba castellanii can lead to acanthamoeba keratitis which presents with pain, lacrimation, photophobia, and foreign body sensation. It results from direct corneal contact with    infected material. Contact lens users are at an increased risk. Radial keratoneuritis is
pathognomonic.
option C - onchocerca volvulus causes onchocerciasis commonly seen in African countries.
symptoms include sclerosing keratitis, uveitis, chorioretinitis, and optic neuritis. ultimately it can lead to optic atrophy.



Option D - chlamydia trachomatis serovars A, B, Ba, and c are responsible hyperendemic
(blinding) trachoma. The source of infection is infected conjunctival discharge. If there is no
secondary bacterial infection, symptoms include lacrimation, scanty mucoid discharge and foreign body sensation. conjunctival congestion and follicles, papillary hyperplasia, Herbert follicles (seen in the limbal area), and progressive pannus are the characteristic features. serovars D to K causes  neonatal and adult inclusion conjunctivitis. Neonates present with conjunctival discharge,
chemosis and swollen lids. Adult inclusion conjunctivitis more commonly seen in sexually active adults present with foreign body sensation, mild photophobia, and mucopurulent discharge.",,B,
Q6,"A 27-year-old female patient presents with sudden diminishing vision associated with relative afferent pupillary defect in the right eye. on examination, the left eye is normal. which of the following investigations would you do next?","a)1, 2, and 3
b)1 and 2
c)2 and 3
d)3 and 4","The clinical vignette is suggestive of optic neuritis. sudden, progressive, and profound visual loss associated with relative afferent pupillary defect (RAPD) is characteristic of optic neuritis. MRI
brain &amp; orbit, screening for circulating myelin oligodendrocyte glycoprotein (MOG) &amp;     neuromyelitis optica (NMO) antibodies, and blood sugar levels are the next best investigations for optic neuritis.
A brain MRI is recommended in every patient after the first attack of optic neuritis. The 15-year cumulative probability of developing multiple sclerosis after an attack of optic neuritis is about   5o%. It may remain an isolated event in some patients.
Neuromyelitis optica (NMO) is a severe type of optic neuritis which may occur bilaterally and is associated with myelitis. Detection of antibodies like MOG &amp; NMO (also known as
aquaporin-4 antibody) is diagnostic of the condition.
Optic neuritis is primarily treated with steroids. The blood sugar levels must be checked as steroids can worsen the glycemic control in individuals with DM which may precipitate
hyperglycemia.
Optic neuritis comprises inflammatory and demyelinating disorders of the optic nerve. It can be idiopathic, hereditary (Leber's disease), or due to demyelinating disorders such as multiple
sclerosis or neuromyelitis optica (Devic's disease). Anatomically, it can be papillitis, neuroretinitis, or retrobulbar neuritis. It is more common in women.
Other symptoms include lowered dark adaptation and visual obscuration in bright light. Transient obscuration of vision on exposure to light (uhthoff's symptom) and impaired depth perception
(Pulfrich's phenomenon) may also be seen.
Marcus Gunn pupil which points to RAPD is a characteristic sign. It is elicited by the swinging   flashlight test. One eye is illuminated with the flashlight and the response is noted. The same is done for the other eye. This is repeated multiple times (swinging). The normal response is
constriction in both eyes. If there is RAPD in one eye, it will dilate when light is shone on it.",,A,3084-1884.PNG
Q7,which of the following is not a feature of the optic disc in glaucoma?,"a)Roenne's nasal step
b)Bayonetting
c)Increased cup-disc ratio
d)Baring of nasal arteries","Roenne's nasal step is not a feature of the optic disc in glaucoma.
Roenne's nasal step is a visual field defect. It is the result of two arcuate scotomas running in different arcs and meeting at the horizontal meridian. This forms a right-angled defect in the nasal side of the visual field.
Early glaucomatous changes of the optic disc include an increase in cup-disc ratio (C/D ratio)  to more than o.4, splinter hemorrhages near the optic disc margin, and atrophy of the retinal nerve fiber layer.
Advanced glaucomatous changes of the optic disc include a marked increase in C/D ratio (o.7 or more), thinning of the neuroretinal rim, nasal shifting of the retinal vessels or bayonetting, and  pulsations of retinal arterioles at the disc margin.
If the damage progresses, all neural tissue is destroyed and the optic nerve appears white and deeply excavated.",,A,
Q8,A farmer presents with pain and discharge in his left eye. He says that he sustained an injury caused by a leaf a few days back. what is the finding seen in the image?,"a)Hyphema
b)Aqueous flare
c)Arlt line
d)Hypopyon","The finding seen in the image is hypopyon.
Hypopyon is a purulent whitish exudate consisting of inflammatory cells in the inferior part of the anterior chamber. It can be associated with bacterial or fungal corneal
ulcers and HLA-B27-associated anterior uveitis.
In bacterial corneal ulcers, the hypopyon is sterile. In these lesions, the outpouring of
polymorphonuclear cells is due to the toxins and not due to actual invasion by bacteria. The hypopyon is absorbed when the ulcerative process is controlled.



In fungal corneal ulcers, the hypopyon is not sterile. The fungi can penetrate into the anterior chamber without perforation.
The hypopyon associated with anterior uveitis is immobile due to high fibrin content. In Behcet disease, there is minimal fibrin content, so the hypopyon shifts according to the patient’s head   position.
Treatment of hypopyon involves correcting the underlying conditions.
other options:
option A: Hyphema is a hemorrhage in the anterior chamber. It commonly occurs after a blunt ocular injury. The bleeding is from the iris root or ciliary body face. The blood settles inferiorly  forming a fluid level.
option B: Aqueous flare refers to the haziness of the normally clear fluid in the anterior chamber. It reflects the presence of protein due to the breakdown of the blood-aqueous barrier. The
presence of flare indicates active inflammation.
option C: Arlt line is the scarring on the conjunctiva in the area of sulcus subtarsalis. It can be a single line, irregularly shaped, or star-shaped. Common causes are trachoma, healed traumatic   wounds, or surgical scars.",3074-1879.PNG,D,
Q9,what is the most common cause of moderate-severe visual impairment according to the National Blindness and visual Impairment survey 2015-19?,"a)Refractive error
b)untreated cataract
c)Glaucoma
d)Diabetic retinopathy","According to the National Blindness and Visual Impairment Survey 2o15-19, the most common cause of moderate-severe visual impairment (MSVI) is untreated cataract.
MSVI is defined as presenting visual acuity of &lt;6/18 to 3/6o in the better eye with available correction.
Most commonly, cases of visual impairment and blindness are more prevalent in patients aged 5o years and above.
other options:
option A: Refractive errors are the leading cause of MSVI in patients aged 49 years and below.
options C and D: Glaucoma and diabetic retinopathy account for a very low number of visual impairment cases in patients aged 5o years and above.",,B,
Q10,which of the following statements is true about optic neuritis?,"a)Relative afferent pupillary defect is seen.
b)There is no pain on ocular movement.
c)Multiple myeloma is a common cause.
d)oral corticosteroids are the mainstay of treatment.","In optic neuritis, relative afferent pupillary defect (RAPD) or Marcus Gunn pupil is seen. It is
elicited by the swinging flashlight test. Normally, both pupils remain constricted. In the presence of RAPD, both pupils dilate on moving the flashlight from the normal to the abnormal eye. This   paradoxical response of the pupil to light is called Marcus Gunn pupil.
other options:
option B: Pain is aggravated by ocular movement, especially in the upward or downward direction due to attachment of the superior rectus fibers to the dura mater.



option C: Multiple sclerosis, and not multiple myeloma, is a known demyelinating cause of optic neuritis.
option D: oral corticosteroid therapy alone is contraindicated because it does not improve the   outcome and is associated with an increased risk of new attacks of optic neuritis. Intravenous     methylprednisolone can be used if the patient shows radiological evidence of multiple sclerosis.",,A,
