NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Q1,which of the following forms the lateral boundary of the anatomical snuffbox?,"a) Extensor pollicis brevis and abductor pollicis longus
b) Extensor pollicis longus and abductor pollicis brevis
c) Extensor pollicis longus and extensor pollicis brevis
d) Abductor pollicis longus and abductor pollicis brevis","The lateral boundary of the anatomical snuffbox is formed by extensor pollicis brevis and abductor pollicis longus.
Boundaries of the anatomical snuffbox:
• Lateral wall:
• Abductor pollicis longus (APL)
• Extensor pollicis brevis (EPB)
• Medial wall:
• Extensor pollicis longus (EPL)
• Roof:
• cephalic vein
• superficial branch of the radial nerve
• Floor:
• Radial styloid, scaphoid, trapezium, and 1st metacarpal
only content: Radial artery",,A,163-157.PNG
Q2,Identify the cell marked in the histological image of the cerebellum shown below :,"a) purkinje cells
b) Basket cells
c) Golgi cells
d) Granule cell","The cells marked in the above histological image are purkinje cells.
characteristics of purkinje cells:
• purkinje cells are the flask-shaped cells present in the purkinje cell layer of the cerebellum.
• The cells are evenly spaced and are arranged in a single layer.
• A dendrite arises from the neck of each flask-shaped cell, which passes upward to enter the molecular layer, which then branches extensively to form a dendritic tree.
• The axon of each cell passes downwards, crosses the granular cell layer to enter the white matter.
• Axons of purkinje cells are the only efferents of the cerebellar cortex.
• The initial segment of the axon receives synaptic contacts from basket cell axons.
• The main axon terminates in one of the cerebellar or vestibular nuclei.
• purkinje cells are inhibitory and use GABA as their neurotransmitter.
pathological significance:
• Negri bodies in rabies, are usually found as eosinophilic, cytoplasmic inclusions in the neurons of the hippocampus and purkinje cells.
• Loss of purkinje cells and granule cells is seen in ataxia-telangiectasia.
• In patients with subacute cerebellar degeneration, there is the destruction of purkinje cells. some patients show circulating pcA1 antibody (antiyo) against purkinje cells.
• purkinje cells and neurons in pyramidal cell layers of hippocampus and cerebral cortex are the most sensitive neurons to hypoxia, and are likely to be damaged in cases of global cerebral ischemia.",24-12.PNG,A,
Q3,which of the following is not used for the identification of the facial nerve trunk?,"a) Retrograde dissection from distal branch
b) Tragal pointer
c) Inferior belly of omohyoid muscle
d) posterior belly of digastric","The inferior belly of the omohyoid muscle is not used as an anatomical landmark for the identification of the facial nerve trunk.
There are two methods for localization of the facial nerve trunk:
1. Anterograde method: The facial nerve trunk is identified based on the anatomical landmarks after it exits from the stylomastoid foramen. This includes:
• Tragal pointer/conley's pointer - It is the inferior portion of the cartilaginous canal. The facial nerve trunk lies 1 cm deep and inferior to its tip.
• posterior belly of digastric - The facial nerve lies superior to the upper border of the muscle.
• squamotympanic fissure - It is a fissure in the temporal bone, which runs from TMJ to the tympanic cavity. The facial nerve runs through this fissure.
• styloid process - The facial nerve lies superficial to it.
• Mastoid process - upon drilling it, the nerve is identified proximally.
2. Retrograde method: The main branches of the facial nerve trunk are identified and are then traced proximally until the main tunk is identified. some branches used for tracing the facial nerve trunk include:
• Buccal branch - It lies in relation to the parotid gland.
• Marginal mandibular branch - It lies in relation to the facial vessels.",176-167.PNG,C,165-158.PNG
Q4,The false statement about fetal circulation is:,"a) Anatomical closure of foramen ovale is by 3 to 5 days
b) Anatomical closure of ductus venosus is by 3 to 7 days
c) Right umbilical vein is absent
d) Anatomical closure of ductus arteriosus is by 2 to 3 weeks","The anatomical closure of the foramen ovale takes 1 month to a year.
Given below are the fetal circulatory adjustments after birth:
| | Functional closure | Anatomical closure |
| :--- | :--- | :--- |
| Ductus venosus | After removal of the placenta | 7 days |
| Foramen ovale | At birth - after breathing is initiated | Months to years |
| Ductus arteriosus | 1o–15 hours | 1o–21 days |",,A,
Q5,A tumor of the uncinate process of the pancreas affects which of the following vessels?,"a) superior mesenteric artery
b) portal vein
c) common hepatic artery
d) Inferior mesenteric artery","A tumor of the uncinate process of pancreas affects the superior mesenteric artery.
The superior mesenteric artery arises from the abdominal aorta. It lies first behind the body of the pancreas and then in front of the uncinate process.
Relations of the other parts of pancreas:
Head of pancreas:
• Anterior:
• 1st part of the duodenum
• origin of the transverse mesocolon
• posterior:
• Right renal vein
• Right renal artery
• Inferior vena cava
• common bile duct (which is embedded in the head)
• Right crus of the diaphragm
• Termination of the right gonadal vein
Neck of the pancreas:
• Anterior:
• Lesser sac
• pylorus
• The anterior superior pancreaticoduodenal branch of the gastroduodenal artery
• posterior:
• portal vein
• superior mesenteric vein
• Inferior mesenteric vein (in 1/3rd individuals)",177-169.PNG,A,166-159.PNG
Q6,A patient presented with clinical features of ataxia and incoordination. This is due to thrombosis of which artery?,"a) posterior cerebral
b) Middle cerebral
c) Internal carotid
d) superior cerebellar","Thrombosis of the superior cerebellar artery causes cerebellar lesion which presents with ataxia and incoordination.
Blood supply of cerebellum:
• superior cerebellar artery
• posterior inferior cerebellar artery
• Anterior inferior cerebellar artery",,D,
Q7,which of the following structures prevents the upward extension of thyroid swelling through its attachment to the thyroid cartilage?,"a) pretracheal fascia
b) sternothyroid
c) Thyrohyoid membrane
d) Ligament of berry","sternothyroid and sternohyoid prevent the upward extension of the thyroid swelling through its attachment to the thyroid cartilage.
pretracheal fascia encloses the thyroid gland and is attached to the larynx. This attachment is responsible for the movement of the enlarged thyroid gland on deglutition.
The thyrohyoid membrane is a fibro-elastic ligament, which arises from the superior margin of the thyroid cartilage, and gets attached to the hyoid bone. It facilitates the upward movement of the larynx during swallowing.
The ligament of Berry, also called the suspensory ligament extends from the cricoid cartilage to the thyroid. Its attachment prevents the thyroid gland from sinking down into the mediastinum.",,B,168-161.PNG
Q8,A patient presented with the extension of Mcp joint and flexion of Ip joints. which muscle is affected?,"a) Extensor digitorum
b) Interossei and lumbricals
c) Abductor pollicis
d) Abductor pollicis brevis","The lumbricals and interossei muscles are affected.
The lumbricals and interossei muscles through their attachments to the dorsal digital expansions, cause:
• Flexion of the metacarpophalangeal (MCP) joints
• Extension of the interphalangeal (IP) joints
In cases of ulnar nerve injury, these muscles may get atrophied leading to the extension of MCP joints and flexion of IP joints.
Note: The ulnar nerve innervates all the intrinsic muscles of the hand, except for
• First and second lumbrical
• Abductor pollicis brevis
• opponens pollicis
• Part of flexor pollicis brevis",,B,
Q9,Meiosis occurs in:,"a) Adrenal
b) Adult ovary
c) prepubertal testis
d) Hypothalamus","Meiosis occurs in the adult ovary.
Meiosis takes place only in germ cells and results in the formation of haploid gametes. Meiosis requires two cell divisions, meiosis I and meiosis II, to reduce the number of chromosomes to the haploid number of 23.
option C: spermatogenesis begins at puberty. Primordial germ cells (PGCs) remain dormant in the testis until puberty. At puberty, PGCs differentiate into spermatogonial stem cells. These spermatogonial stem cells then give rise to spermatogonia which marks the beginning of spermatogenesis.
options A and D: These are somatic cells that only undergo mitosis and not meiosis.",,B,
Q10,The long left recurrent laryngeal nerve is due to the persistence of which arch artery?,"a) 3rd arch
b) 4th arch
c) 5th arch
d) 6th arch","The long left recurrent laryngeal nerve is due to the persistence of the left 6th arch artery.
During the development, the laryngeal nerves initially arise below the 6th arch artery and cross here to innervate the intrinsic muscles of the larynx. As the larynx moves cranially relative to the aortic arch arteries, the recurrent laryngeal nerves on the right and left sides are caught under the 6th arch arteries.
on the right side, the distal 6th arch artery disappears. since there is no 5th arch artery, the right recurrent laryngeal nerve is caught under the 4th arch artery which becomes the future right subclavian artery.
on the left side, the 6th arch artery persists, which develops into ductus arteriosus, which later forms ligamentum arteriosum. Due to the persistence of the 6th arch artery, the left recurrent laryngeal nerve is caught under it and therefore, has a relatively long course.",,D,
