number,question,options,solution,image_q,answer_key,image_a
Q1,"A 35-year-old male came to the oPD with complaints of an increase in his heart rate and    palpitations. on examination, there was episodic tachycardia and occasional extrasystole.  ocular examination showed visual field defects. which of the following is the likely cause?","a)cocaine
b)Nicotine
c)cannabis
d)Atropine","The given clinical scenario is suggestive of nicotine poisoning.
chronic poisoning of nicotine also known as nicotine addiction leads to a condition called tobacco heart. It is characterized by irregularities of the heart with occasional extrasystoles and angina. It  also causes amblyopia and narrowing of the field of vision.
Effects on cvs and eyes by different poisons are given below:

poiso n	Effect on cvs	Effect on ocular system
cocai ne	Tachycardiasystemic arterial  hypertensionMI (due to coro  nary vasoconstriction)Tachya rrhythmiasDilated cardiomyo pathyAortic dissection & rupt ure	Madarosis (Loss of eyebrow/e yelashes)corneal abrasions/ul cerationscRAoBilateral blind ness
Nicoti ne	Irregularities of heart with oc casional extrasystoleEpisodes of chest pain suggestive of a   ngina	AmblyopiaNarrowing of field of visionBlindness
cann
abis	TachycardiapalpitationHyper tension	Bloodshot eyes (conjunctival  congestions),occasional myd riasisNystagmus
Atrop ine	TachycardiaArrhythmias	Dilated pupil (Mydriasis)Dipl opia",,B,
Q2,which of the following is true regarding corporobasal index of the sacrum?,"a)Breadth of fifth lumbar vertebra X 1oo / breadth of all sacral vertebra
b)Breadth of first sacral vertebra X 1oo / breadth of fifth lumbar vertebra
c)Breadth of fifth lumbar vertebra X 1oo / breadth of base of sacrum
d)Breadth of first sacral vertebra X 1oo / breadth of base of sacrum","corporobasal index is given by the formula:
corporobasal index = Breadth of first sacral vertebra x 1OO / breadth of the base of the sacrum.
corporobasal index of the sacrum is one of the indices used to determine the sex of the individual. In males, it is &gt;42 and in females, it is &lt;42.
other indices to determine the sex of the individual are:

Index	Formula	Male	Fem
ale
washburnischiopubic index	pubic length in mmx1OOIschi al length in mm	73-9
4	91-11
5
sciatic notch index	width of the sciatic notchx1O ODepth of sciatic notch	4-5	5-6
sacral index	Transverse diameter of base   of sacrumx1OOAnterior lengt h of sacrum	<114	>114




Index	Formula	Male	Fem
ale
sternal index	Length of manubriumx1OOL ength of body	46.2	54.3
Medullary index oflong bone s	Diameter of medullax 1OODi ameter of whole bone",,D,
Q3,A person was brought dead and an autopsy was performed to find the cause of death. The following findings were noted on examination. what is the probable cause of death?,"a)Throttling
b)strangulation
c)Hanging
d)Mugging","The given autposy images are suggestive of throttling.







In throttling, the following mechanisms may lead to death:
• occlusion of blood supply to the blood to the brain - carotid arteries
• occlusion of the airway - minor role
• carotid sinus pressure may result in vagus nerve stimulation resulting in cardiac arrest (vasovagal shock)
other signs in deaths due to asphyxia:
• petechial hemorrhages in the face, eyebrows, eyelids, forehead, ears, conjunctiva, sclera
• when they occur in the visceral pleura, they are called Tardieu’s spots
• congested larynx with slight oozing
• Marked venous congestion of internal organs
• Emphysematous, congested  lungs with serosanguinous fluid exudates in alveoli
• Dark-coloured blood due to accumulation of co2
option B: strangulation is a very generalised term used to describe deaths due to violent asphyxia. Eg- ligature strangulation, throttling etc
option c:  In the case of hanging, there will be a ligature mark, injury to the cervical spine etc.
option D: In case of mugging the neck is compressed or squeezed by holding it between the crook of the elbow or knee. The attack is usually made from behind. Though a victim killed by this
method shows signs of asphyxia and other struggle marks, the examination neck will not show  any evidence of violence, as the compression was affected by the soft muscles of the arm or leg.",2666-1630.PNG,A,2671-1632.PNG;2671-1631.PNG;2672-1633.PNG
Q4,First carpal bone to ossify:,"a)Lunate
b)capitate
c)Hamate
d)scaphoid","capitate is the first carpal bone and pisiform is the last carpal bone to ossify.
Age of ossification centres of carpal bones:




carpal bo ne	Age of ossification
capitate	1-3 months
Hamate	2-4 months
Triquetru m	2-3 years
Lunate	2-4 years
scaphoid	4-6 years
Trapeziu m	4-6 years
Trapezoi d	4-6 years
pisiform	8-12 years",,B,
Q5,A 14-year-old rape victim presents with 26 weeks of pregnancy. what should not be done?,"a)A female doctor should examine the patient
b)vaginal swab examination is not necessary
c)No need to confirm pregnancy by UPT
d)Termination of pregnancy with her consent by a Gynaecologist","According to the MTp Act 2o21 amendments, pregnancy beyond 24 weeks of gestation cannot be terminated. Also, the guardian's written consent is required in the case of a minor girl.
• Up to 2o weeks of pregnancy, any qualified practitioner can perform an abortion. However, he must have undergone compulsory training.
• Between 2o-24 weeks of pregnancy, the opinion of a second practitioner must be obtained to justify performing the abortion.
• The woman to be wanting an abortion should be above 18 years of age to consent. If not, consent can be obtained from the parents or guardian when she is a minor or mentally unsound.
In the cases of sexual assault of a female child, a female doctor is appointed for the examination (option A). In case, such a doctor is unavailable, then the head of the institution can nominate a woman for that purpose. These examinations are carried out in the presence of a parent or
guardian.
vaginal swab samples are typically collected within 96 hours (ideally up to 72 hours), as the chances of detecting evidence decrease significantly after this period. (option B)",,D,
Q6,Match the following:,"a)1=a, 2=b, 3=c, 4=d
b)1=b, 2=c, 3=d, 4=a
c)1=d, 2=a, 3=b, 4=c
d)1=c, 2=d, 3=a, 4=b","• common popular street names for cocaine are—snuff, Rock, crack, coke, snow, cadillac, white lady, etc
• common popular street names for LsD are –acid, blotter acid, blue caps, blue dots, brown caps,  crackers, Deeda, green caps, orange wedges, paisley caps, pink dots, pink wedges, purple owsleys, purple wedges, The Beast, The chief, The Ghost, The Hawk, white lightning, window panes,
yellow caps, yellow dots, 25.



• common names ofAbrus precatorius are Jequirity bean, rosary pea, Buddhist rosary bead,
rosary bead, Indian bead, Indian liquorice, seminole bead, prayer head, crab’s eye, weather plant, lucky bean, ojo de pajaro, gulagunchi, rati, gunja
• capsaicin, active principle of red chilly or capsicum cause Dermatitis and burning of hands and fingers known as ‘Hunan hand’ which is common among the pickle industry workers, who use
their hands for handling chilly paste or powder for prolonged period.",,B,
Q7,"In a case of a gun shot injury to skull with entry wound at left temporal region surrounded by abrasion collar &amp; tattooing and a exit wound at right temporal region along with metal     fragments of bullet inside the bullet track. which of the following should be preserved to
determine the range of firing ?","a)Hair
b)Bullet pieces
c)Blood
d)clothes","The main objective of the study of a firearm wound (Ballistics) is to establish the range and direction of the firing. The ultimate purpose is to determine the weapon used for firing.
Firearm wounds are of two fundamental types: wounds of entry and wound of exit.
The wound of entry is the wound through which the bullet or pellets enter the body, and the wound of exit is the wound through which the bullet emerges out of the body.
To determine the Range of firing, the following parameters are used:
• Entry wound size and shape
• Blast effect – Muzzle end imprint and edge eversion
• Blackening, Tattooing, singeing of hair, Abrasion collar, and Grease collar.
In the above options, Hair should be preserved in order to determine the range of firing which can be examined for carbonization/desiccation in close range, also from lead deposition around the
wound to assess the range of firing.

characteristics	contact shot	close sh ot	Near s hot	Distant sh ot
Range	In-touch with ski n	2.5-7.5 c m	3o-6o cm	>6o cm
size	Largest size	Bullet siz e	smalle r	smallest
shape	stellate	circular	circula r	circular
Blast effect				
Muzzle end impr int	+ve	-ve	-ve	-ve
Edge eversion	+ve	-ve	-ve	-ve
other findings				
Blackening	-ve	+ve	-ve	-ve
Tattooing	-ve	+ve	+ve	-ve
singeing	-ve	+ve	-ve	-ve
Abrasion collar	-ve	+ve	+ve	+ve
Grease collar	-ve	+ve	+ve	+ve",,A,
Q8,order of appearance of rigor mortis:,"a)orbicularis oculi, facial muscles, thorax, upper limb
b)orbicularis oculi, neck, facial muscles, upper limb, thorax
c)Neck, muscles of eyelid, upper limb, thorax
d)Neck, muscles of eyelid, facial muscles, thorax, upper limb","The correct order is orbicularis oculi, facial muscles, thorax, and upper limb.
Nysten's rule describes the sequential onset of rigor mortis in various muscle groups.
Rigor mortis begins from the head and progresses down the body:
• The order of appearance of rigor mortis is heart (left chamber) → eyelids → muscles of the neck → lower jaw → muscles of the face → muscles of the chest(thorax) → upper
limb → abdomen → lower limb → fingers and toes (proximo-distal progression)
It disappears in the same order of appearance.
Note that in option B, the upper limb is mentioned before thorax and hence is not the answer.",,A,
Q9,Black foot is seen in which poisoning,"a)Arsenic
b)Lead
c)Mercury
d)phosphorus","Blackfoot's disease  is a form of arsenic induced peripheral vascular disease resulting in gangrene.
• Arsenic is a heavy metallic inorganic irritant poison. Metallic arsenic is not poisonous as it is insoluble in water and cannot be absorbed from the gastrointestinal tract. However arsenious  oxide or arsenic trioxide (sankhyal or somalkar) is poisonous.
• They are found in shell fish, cod, and haddock.
• Arsenic compounds act by inactivating the sulfhydril enzymes, which in turn interfere with the cellular metabolism, in the liver, lungs, intestinal wall, and spleen. Arsenic can replace
phosphorus in the bones where it may remain for years. It also gets deposited in the hairs.
• chronic poisoning with arsenic presents with a sequence of five different set of manifestations.
• Gastrointestinal : The victim presents with gradual weight loss, malnutrition, fatigue, loss of appetite, cirrhosis of liver, nausea, vomiting, etc.
• catarrhal changes :  The victim presents with running nose, headache, conjunctivitis, bronchial catarrh, etc.
• Raindrop pigmentation : It is known to produce milk and roses complexion initially, followed by patchy brown pigmentation of the skin (especially face), which resembles the raindrops. It might   also show hyperkeratosis of the skin of the palm and soles (Black Foot), which is prone to change  into basal cell carcinoma at a later stage. The scalp may also show alopecia (baldness).
• Meese’s lines : The victim’s nail manifests with whitish lines 1 to 2 mm breadth across the nail of the finger and toes representing the deposition of the poison as a result of high sulphhydril
content of the keratin.
• Arsenical neuritis : The victim presents with polyneuritis, optic neuritis, anesthesias, paresthesias, atrophy of extensors resulting in wrist and foot drop, etc.",,A,
Q10,criminal responsibility of Insane is defined in:,"a)McNaughten’s Rule
b)currens Rule
c)Durham’s Rule
d)American Law Institute Test","• McNaughten’s Rule was formed by the Judges of McNaughten’s case, to clarify the common law of insanity in England during 1843. It is similar to IPc 84/ BNS 22 which states “Nothing is an
offence which is done by a person who at the time of doing it by reason of unsoundness of mind is incapable of knowing the nature of the act, or that he is doing what is either wrong or contrary to   law”.
• This forms the basis of the 6test’ of insanity that the jury should be instructed to apply in each case of alleged insanity.
• The rules are:
• Every man is presumed to be sane and to possess a sufficient degree of reason to be responsible for his crimes, until the contrary be proved to their satisfaction.
• To establish an insanity defence, it must be clearly proved that, at the time of the committing of  the act, the accused was laboring under 6such a defect of reason, from a disease of the mind, as not to know the nature and quality of the act he was doing; or if he did know it, that he did not know   he was doing what was wrong’.
• currenls rule of 1964 states that an accused person is not criminally responsible, if at the time of commiting the act, he did not have the capacity to regulate his conduct to the requirements of the  law, as a result of mental disease or defect.
• Durham ls rule of 1954 States that an accused person is not criminally responsible if his unlawful act is the product of mental disease or mental defect.",,A,
Q11,An autopsy was performed to find the cause of death of a person brought dead to the casualty and it showed a fracture of the thyroid cartilage and bruising around the neck. The cause of    death is?,"a)Hanging
b)Throttling
c)strangulation
d)Mugging","Both bruising around the neck and the fracture of the thyroid cartilage are findings seen in
throttling. Throttling/manual strangulation is when bare hands are used to compress the neck and strangulate.
Mechanism of death:
• occlusion of blood vessels supplying blood to the brain (carotid arteries).
• occlusion to airway probably plays a minor role if any, in causing death
• carotid sinus pressure may result in vagus nerve stimulation, resulting in cardiac arrest (vagal inhibition)
Autopsy findings:
• Bruising of neck: due to the grasping of the neck by the assailant.
• Abrasions on the neck: fingernail marks from assailant or victim
• Fracture of thyroid cartilage
• Inward fracture of greater cornu of the hyoid bone.",,B,
Q12,"A 3o-year-old drowsy male was brought to the casualty. His pulse was 13o/min, respiratory rate -3o/min. His lab reports are given below. He showed improvement on nasogastric
aspiration and administration of sodium bicarbonate, calcium gluconate, and 4-methyl pyrazole. what substance did he most likely consume?","a)Formaldehyde
b)Ethylene glycol
c)paraldehyde
d)Methyl alcohol","The given scenario point towards ethylene glycol poisoning.
Ethylene glycol is converted to glyoxyaldehyde by alcohol dehydrogenase. Glyoxyaldehyde causes kidney damage.
Methanol is converted to formaldehyde by alcohol dehydrogenase. Formaldehyde causes retinal damage like blurring of vision/loss of vision.
The principles of treatment for both these conditions are the same. It predominantly involves using fomipezole or ethanol to inhibit the metabolic conversion of these relatively non-toxic    alcohols to their toxic metabolites.",,B,
