number,question,options,solution,image_q,answer_key,image_a
Q1,"A lady on oral contraceptive pills presented with white discharge per vaginum. It is not
associated with itching or foul smell and stains her underwear yellow in color. Examination of the discharge revealed normal lactobacilli and acidic pH. what is the most probable
diagnosis?","a)vaginal candidiasis
b)Increased normal vaginal discharge
c)Bacterial vaginosis
d)chlamydial infection","In the given clinical scenario history of vaginal discharge with no itching and foul smell along with normal lactobacilli count with acidic pH is suggestive of normal vaginal discharge.
Leucorrhea is defined as an excessive normal vaginal discharge.
The term leucorrhea should fulfil the following criteria:
• The excess secretion is evident from persistent vulval moistness or staining of the undergarments (brownish yellow on drying) or need to wear a vulval pad.
• It is nonpurulent and nonoffensive.
• It is nonirritant and never causes pruritus.
The physiologic basis involved in normal vaginal secretion is dependent on the endogenous estrogen level. with the rising estrogen level, there is abundant secretory activity of the
endocervical glands and the superficial vaginal epithelium becomes rich in glycogen
The normal secretion is expected to increase in conditions when the estrogen levels become high. such conditions are :



• During puberty—Increased levels of endogenous estrogen lead to marked overgrowth of the    endo- cervical epithelium which may encroach onto the ectocervix producing congenital ectopy (erosion) → increased secretion.
• During menstrual cycle
• Around ovulation-peak rise of estrogen → increase in secretory activity of the cervical glands.
• premenstrual pelvic congestion and increased mucus secretion from the hypertrophied endometrial glands.
• pregnancy-There is hyperestrinism with increased vascularity. This leads to increased vaginal transudate and cervical gland secretion.
• During sexual excitement, when there is an abundant secretion from the Bartholin’s glands.
other options:
vaginal candidiasis: This condition generally presents with itching and a white, ""cottage
cheese""-like discharge. The absence of itching and the nature of the discharge described in the scenario rule out this option.
Bacterial vaginosis: This condition is characterized by a thin, gray, foul-smelling discharge. The fact that the discharge in this case does not have a foul smell rules out this option.
chlamydial infection: chlamydia infections can cause a range of symptoms, including abnormal vaginal discharge. However, many individuals with chlamydia are asymptomatic, and the
discharge associated with this condition does not typically stain underwear yellow.",,B,
Q2,what is the most common cause of puberty menorrhagia?,"a)Anovulation
b)Endometriosis
c)Malignancy
d)Bleeding disorder","The most common cause of puberty menorrhagia is anovulatory cycles.
Anovulatory cycles → unopposed estrogen → endometrial hyperplasia → prolonged and heavy periods.
other causes
Endocrine dysfunction:
• polycystic ovary syndrome (pcos
• Hypothyroidism or hyperthyroidism.
Hematological:
• Idiopathic thrombocytopenic purpura
• von-willebrand’s disease  leukaemia.
pelvic tumors:
• Fibroid uterus
• sarcoma botryroides
• Estrogen producing ovarian tumor
pregnancy complications (abortion)



Treatment:
Reassurance and psychological support. Rest and correction of anemia is done.In refractory cases, progestogens, such as medroxyprogesterone acetate or norethisterone 5 mg thrice daily is given
till bleed- ing stops. usually, the bleeding is controlled within 3–7 days. Medication is continued  for 21 days. The condition usually becomes normal following 2–3 courses and then normal cycles resume. In emergency, conjugated equine estrogen 2o–4o mg IV is given every 6–8 hours. Once  the bleeding is controlled, combined oral pills are started.
Regular menstrual cycle will be established once the hypothalamo-pituitary-ovarian axis is matured.",,A,
Q3,sRy region is located in:,"a)short arm of y chromosome
b)short arm of X chromosome
c)Long arm of y chromosome
d)Long arm of X chromosome","SRY region is present on the short arm of the Y chromosome(Yp11).
SRY stands for the sex-determining region on Y. It contains the SRY gene, which produces the   protein called the testis determining factor. This causes the gonads to develop into the testes. If the SRY gene or Y chromosome is absent, the gonads develop as ovaries.",,A,
Q4,"A 32 year old female presents with grey-white vaginal discharge and on gram stain of the discharge, clue cells are seen. clue cells are","a)Degranulated neutrophils (pus)
b)Epithelial cells covered by bacteria
c)Gardenella vaginalis with Bacillin rods
d)Doderlein bacili in the macrophage","clue cells are epithelial cells with a fuzzy border or granular cytoplasm caused by small
gram-negative bacilli adhering on their surface is characteristic of bacterial vaginosis.
Bacterial vaginosis is a polymicrobial infection caused by Mobiluncus curtisii, Gardnerella
vaginalis, Mycoplasma hominis, and Haemophilus vaginalis. It has a malodorous (fishy smell) vaginal discharge with minimal vulval irritation.
Amsel's criteria is helpful in diagnosing bacterial vaginosis when 3 of the following 4 are present
• Thin, white homogenous vaginal discharge
• A pH of vaginal fluid &gt;4.5
• Fishy odor of discharge accentuated by adding 1o% KOH-whiff test
• presence of clue cells on microscopy.
Treatment is oral metronidazole 5oo mg BD for 7 days. Alternatively, Ampicillin 5oo mg or cephalosporin 5oo mg bid for 7 days is also effective.",,B,6202-3845.PNG;6202-3845-14.png
Q5,which of the following is a true association with HRT?,"a)Decreases risk of colon cancer
b)Decreased risk of breast cancer
c)Decreased risk of endometrial cancer
d)Increases risk of osteoporosis","HRT decreases the risk of colon cancer.
Indications of HRT:
• Therapeutic
• symptomatic women who suffer from estrogen deficiency
• Gonadal dysgenesis in adolescents
• prophylactic
• High-risk cases for menopausal complications such as cardiovascular disease, osteoporosis(option D), stroke, Alzheimer’s disease, and colonic cancer



• premature menopause, spontaneous or following surgery
• Menopause caused by radiotherapy and chemotherapy for cancer, especially alkylating agents
• women demanding HRT as prophylaxis
contraindications of HRT:
• undiagnosed abnormal genital bleeding
• known, suspected, or history of breast cancer
• known or suspected estrogen-dependent neoplasia
• Active or prior venous thromboembolism
• Active or recent (e.g., within the past year) arterial thromboembolic disease
• Liver dysfunction or gallbladder disease
• known hypersensitivity to the ingredients of the estrogen preparation
• known or suspected pregnancy
• uterine fibroids as the fibroids may enlarge in size.
uses of HRT:
• short term-hot flushes, vasomotor symptoms
• Dyspareunia, libido
• urethral syndrome
• Long term-osteoporosis
• cardiovascular disease
• Alzheimer’s disease
Risks of HRT:
• Endometrial cancer(option c)
• Breast cancer(option B)
• ovarian cancer
• Thromboembolism
• Lipid profile dysfunction
• Gall stones, liver dysfunction",,A,
Q6,All the following can result in non-immune hydrops except,"a)ABO incompatibility
b)parvovirus B19
c)chromosomal defect
d)Alpha thalassemia major","ABo incompatibility is not a cause of nonimmune hydrops.
Hydrops is diagnosed by identifying two or more fetal effusions—pleural, pericardial, or
ascites—or one effusion plus anasarca. Hydrops can be seen in association with red cell auto
immunization, which is termed immune hydrops. otherwise, it is nonimmune. pathogenesis of hydrops includes decreased colloid oncotic pressure, increased hydrostatic or central venous



pressure, and enhanced vascular permeability.
Etiology of hydrops fetalis cardiovascular
• structural defects: Ebstein anomaly, tetralogy of Fallot with absent pulmonary valve, hypoplastic left or right heart, premature closure of ductus arteriosus, arteriovenous malformation (vein of
Galen aneurysm)
• cardiomyopathies
• Tachyarrhythmias
• Bradycardia, as may occur in heterotaxy syndrome with endocardial cushion defect or with anti-Ro/La antibodies
chromosomal
• Turner syndrome (45,x), triploidy, trisomies 21, 18, and 13 Hematological
• Hemoglobinopathies, such as α4 thalassemia
• Erythrocyte enzyme and membrane disorders
• Erythrocyte aplasia/dyserythropoiesis
• Decreased erythrocyte production (myeloproliferative disorders)
• Fetomaternal hemorrhage Lymphatic Abnormalities
• cystic hygroma, systemic lymphangiectasis, pulmonary lymphangiectasis Infections
• parvovirus B19, syphilis, cytomegalovirus, toxoplasmosis, rubella, enterovirus, varicella, herpes simplex, coxsackievirus, listeriosis, leptospirosis, chagas disease, Lyme disease
syndromic
• Arthrogryposis multiplex congenita, lethal multiple pterygium, congenital lymphedema, myotonic dystrophy type I, Neu-Laxova, Noonan, and pena-shokeir syndromes
Thoracic Abnormalities
• cystic adenomatoid malformation
• pulmonary sequestration
• Diaphragmatic hernia
• Hydro/chylothorax
• congenital high airway obstruction sequence (cHAOs)
• Mediastinal tumors
• skeletal dysplasia with very small thorax Gastrointestinal



• Meconium peritonitis, gastrointestinal tract obstruction
kidney and urinary Tract
• kidney malformations
• Bladder outlet obstructions
• congenital (Finnish) nephrosis, Bartter syndrome, mesoblastic nephroma
placental, Twin, and cord Abnormalities
• placental chorioangioma, twin-twin transfusion syndrome, twin reversed arterial perfusion sequence, twin anemia polycythemia sequence, cord vessel thrombosis
other Rare Disorders
• Inborn errors of metabolism: Gaucher disease, galactosialidosis, GM1 gangliosidosis, sialidosis, mucopolysaccharidoses, mucolipidoses
• Tumors: sacrococcygeal teratoma, hemangioendothelioma with kasabach-Merritt syndrome Idiopathic",,A,
Q7,In a 46xY female complete gonadal dysgenesis was noted. complete gonadal dysgenesis is caused by what in the SRY gene?,"a)point mutation
b)Deletion of gene
c)Translocation
d)Inversion","Amongst the given options, a point mutation in the SRY gene is most likely to result in complete gonadal dysgenesis but this answer remains controversial as some other sources mention SRY
deletion is more commonly associated. The most common cause attributable to about 85% of cases is still idiopathic.
pure gonadal dysgenesis results from a point mutation in SRY/ SRY deletion or point mutations    in another gene with testis-determining effects (DAXJ, SF-1, cBX2). This leads to underdeveloped dysgenetic gonads that fail to produce androgens or AMH. This is characterized by a normal
prepubertal female phenotype and a normal mullerian system due to absent AMH.
The child usually presents with failure in the development of secondary sexual characteristics at   puberty and amenorrhea. Investigations reveal the absence of estrogen production and they have elevated levels of FSH (&gt;4o miu/mL) and low oestradiol levels (&lt;25 pg/mL).
women with streak ovaries are infertile, but they can bear children with oocyte donation. They must be treated with cyclic estrogen and progestogen to promote feminization and secondary    sexual characteristics and prevent osteoporosis.",,A,
Q8,which of the following statements about primary dysmennorhea is true?,"a)pain begins after few hours after onset of periods and can last up to 48 hours
b)It is dependent on psychological factors
c)pain begins 3 days prior to the onset of periods and is present upto the second day of the period
d)GnRH antagonists are the first line of treatment","primary dysmenorrhea is dependent on psychological factors is the true statement.
Dysmenorrhea is defined as cramping pain that occurs during menstruation.  Low social support, alexithymia, neuroticism trait, long menstrual bleeding, family history of dysmenorrhea, and
high-caffeine diet are important risk factors for women with primary dysmenorrhea. It can be classified as:



A. Etiological:
• primary dysmenorrhea is a type of dysmenorrhoea that is not associated with any pelvic
pathology. It affects women in the age group of 18 to 25 years, with ovulatory cycles. It begins just before or with the onset of menstruation. (Not a few hours after as in option A or not 3 days prior as in option C)
• secondary (Acquired) dysmenorrhea is associated with the presence of pelvic pathologies such as fibroids, adenomyosis, pelvic inflammatory disease (pID), and endometriosis.
B.  Clinical:
• spasmodic dysmenorrhea is the most common and is characterized by cramping pain on the first and second days of menstruation.
• Congestive dysmenorrhea presents as worsening pelvic discomfort and pelvic pain, a few days before the onset of menses followed by relief of the symptoms. This is seen in pID, IUCD users, varicosities of pelvic veins, pelvic endometriosis, and fibroids.
• Membranous dysmenorrhea is rare and is characterized by crampy pain that occurs with the passage of the endometrium as a cast at the time of menstruation.
primary dysmenorrhea can be managed with non-steroidal anti-inflammatory drugs (NsAIDs), combined oral contraceptive pills,(option D), and progestin-only pills. GnRH agonists and
androgens are also useful. surgical management includes hysterectomy and is indicated if not   responding to medical management. In secondary dysmenorrhea, treating the cause is needed.",,B,
Q9,In which of the following statements will you suspect primary amenorrhea,"a)1, 2, 3
b)1, 2, 3, 4
c)1, 2, 4
d)2, 3, 4","primary amenorrhea is suspected in patients who have not menstruated by age 15 or within 3
years of thelarche or has not menstruated by age 14 and shows signs of hirsutism, excessive
exercise, or eating disorder. The conventional definition of primary amenorrhea is a failure of the onset of menstruation beyond 16 years of age or failure to attain seconday sexual characteristics    by 13 years of age.
secondary amenorrhea is absence of menstruation for 3 months in a female who was previously menstruating normally.
Causes of primary amenorrhea:
• Hypogonadotropic hypogonadism
• Hypothalamic and pituitary dysfunction
• kallmann's syndrome
• CNs tumors - craniopharyngioma
• Delayed puberty
• Hypergonadotropic hypogonadism
• primary ovarian failure
• Resistant ovarian failure
• 17-alpha-hydroxylase deficiency



• chromosomal abnormalities
• Turner's syndrome (45 X)
• pure gonadal dysgenesis (46 XX or 46 Xy)
• Androgen insensitivity syndrome (testicular feminization syndrome) (46 Xy)
• Developmental defect of the genital tract
• Imperforate hymen
• Transverse vaginal septum
• Vaginal atresia/cervical atresia
• Absent uterus in Mullerian agenesis (Mayer-Rokitansky-Küster-Hauser syndrome)
• others:
• uterine synechiae (congenital)
• Adrenogenital syndrome
• cretinism
• Juvenile diabetes
• Malnutrition
• Anemia
• weight loss
• Tuberculosis",,C,
Q10,"A 38-year-old multi gravida presents with 2 years of infertility and dyspareunia and
dysmenorrhea. she has a retroverted uterus and tenderness in the pouch of Douglas. what would be the next step of management?","a)Diagnostic laparoscopy
b)Laparotomy
c)HsG
d)TVs","This patient presenting with symptoms of dyspareunia and dysmenorrhea with a retroverted
uterus and tenderness in the pouch of Douglas is most likely suffering from endometriosis. The next best step in management is to perform TVS. Laparoscopy is the gold standard for the
diagnosis of endometriosis but it is not done routinely for diagnostic purposes.
Endometriosis is a condition that is characterized by the presence of endometrial tissue in ectopic sites such as:
• ovary (chocolate cysts- left/right lower quadrant pain)
• pouch of Douglas (pain during defecation)
• uterosacral ligaments (chronic pelvic pain &amp; infertility)
• Appendix (right lower quadrant pain)
• Lower segment cesarean section (LScS) scar endometriosis
• umbilicus
• Lung (cyclical hemoptysis)



These extra-uterine sites of endometrial tissue are influenced by cyclical changes in the hormone levels which give rise to location-specific symptoms as mentioned above.
Management:
Investigations include:
• UsG: TVs will show a chocolate cyst.
• MRI
• cA-125 more than 35 U/mL
• Laparoscopy: Gold standard for the diagnosis and treatment of endometriosis. It is used to locate the sites, take a biopsy and surgically remove the deposits.
Drugs used for symptom control include the following:
• oral contraceptive pills
• Mirena IUD
• GnRH analogs
• Letrozole
surgical management includes:
Minimally invasive surgery may be used to destroy the tissue by cautery, laser vaporization, and lyse adhesions that have formed as a complication of endometriosis.
Major surgical measures include incision of chocolate cyst and removal of lining,
salpingo-oophorectomy, hysterectomy, and unilateral or bilateral salpingo-oophorectomy.",,D,
