number,question,options,solution,image_q,answer_key,image_a
Q1,The most common pattern of involvement in pott's spine is,"a)paradiscal
b)central
c)Anterior
d)posterior","The most common pattern of involvement in pott's spine is the paradiscal type.
pott's spine occurs secondary to a pulmonary or gastrointestinal primary and spreads through the Batson's plexus of veins (paravertebral plexus) and most commonly involves the dorso-lumbar
region.
Types of vertebral tuberculosis:
• paradiscal - contiguous areas of two adjacent vertebrae and the middle intervening disc are
affected. This is due to the high oxygen requirements of tubercular bacteria and the corresponding high blood supply in this region by the segmental vessels.
• central - the body of the vertebra is involved leading to collapse (causing wedging or concertina collapse) of the affected vertebra. This leads to spinal deformities such as kyphosis and gibbus.
• Anterior - the anterior part of the body is affected and spreads through the anterior longitudinal ligament.
• posterior - the posterior complex (pedicle, lamina, spinous process, and transverse process) is affected.
the image below shows various parts of the vertebra and patterns of involvement in pott's spine:






clinical features of spinal tuberculosis:
• Back pain, stiffness and reduced movements are the usual early complaints
• cautious gait - a person with spinal tuberculosis will walk carefully with short steps to avoid pain resulting from movement
• pott's paraplegia
• cold abscess
• concertina collapse - a type of compression fracture without involvement of the interverterbral disc
• Deformity - kyphus and gibbus (gradually increasing prominence).
Images showing concertina collapse and the deformities seen TB spine.",,A,5388-3424.PNG;5389-3425.PNG;5390-3427.PNG
Q2,Anterior dislocation of the shoulder is likely to result in the damage of which of the following nerves?,"a)Axillary nerve
b)Median nerve
c)Radial nerve
d)suprascapular nerve","Anterior shoulder dislocation is most likely to damage the axillary nerve.
Axillary nerve injury presents with an anaesthetic patch over the deltoid muscle, and deltoid   muscle weakness (inability to abduct at the shoulder joint). It is usually a neuropraxia type of injury and resolves spontaneously. other nerves that can be injured include the radial nerve,  musculocutaneous nerve, median nerve or ulnar nerve.
other complications of anterior dislocation of the shoulder joint:
• Early complications
• Rotator cuff injury is seen in older people and presents with difficult abduction (palpable contraction of deltoid muscle rules out nerve injury).
• vascular injury: Axillary artery may be injured, especially in older individuals, either at the time of injury or during the reduction.
• Fracture-dislocation: There may be an associated fracture of the humerus (e.g. greater
tuberosity) due to the traumatic injury. This may require open reduction and internal fixation.
• Late complications
• Recurrent dislocations: Most common sequelae of anterior dislocation. usually seen when there is associated injury to the glenoid labrum or stripping of the capsule is present.
• shoulder stiffness: Due to prolonged immobilization.
• untreated dislocation: sometimes it may go unnoticed, especially in older and unconscious  individuals. The reduction can be tried up to 6 weeks after the dislocation, after which 'active neglect' (no treatment) is followed.
Radiograph showing anterior dislocation with humeral
head lying below and medial to the glenoid socket.",,A,5391-3428.PNG
Q3,A 6o year old patient presents with limping gait and left hip pain. what is the likely diagnosis?,"a)Tuberculosis of the hip
b)Rheumatoid arthritis
c)Ankylosing spondylitis
d)Avascular necrosis","The given scenario of limping gait and left hip pain with radiographic findings of the radiolucency and distorted articular surface is suggestive of avascular necrosis of the head of femur.
Avascular necrosis (AVN) or osteonecrosis is a painful bone condition as a result of diminished blood supply mainly due to trauma or non-traumatic etiologies.
The typical features are pain with movements in or near the joint, click in the joint, joint stiffness, limping gait, and deformity. Restriction of movements is also a feature of this condition.
An x-ray shows reactive new bone formation, increased radiolucency in the subchondral bone, and a distorted articular surface.
MRI is the investigation of choice. It allows the identification of AVN of the femoral head and also determines the exact stage and extent of the pathologic process.
Management is based on Ficat and Arlet Classification:
other options:
option A: Tuberculosis of the hip is characterized by painful and restricted movements of the hip. The radiographic findings are not appreciable in the early stages. But late stages show
periarticular osteoporosis, hazy, and irregular joint margins with a reduction in the joint space, and wandering acetabulum.
option B: Rheumatoid arthritis (RA) is usually seen in females in the 4th to 5th decade. patients  present with symmetrical polyarthritis of the proximal finger joints, tenosynovitis, early morning stiffness and pain. RA of the hip can be bilateral. Radiographic findings such as joint space
narrowing due to hyaline cartilage destruction, cyst formation, and acetabular protrusion-type deformity can be seen.
option C: Ankylosing spondylitis is a chronic inflammatory disease of the spine and sacroiliac
joint. It typically occurs in the age group 15-25 years with a male preponderance. Features include backache, stiffness, sciatica, and fixed flexion contracture. Radiographic findings show erosion of



sacroiliac joints, squaring, and bridging of the vertebral body leading to a bamboo spine appearance.

stag e	Findings	Management	Method
1	X-ray normal, MRI +ve	conservative	Bisphosphonates
2a	X-ray: sclerosis, cysts, no coll apse	conservative	Bisphosphonates
2b	X-ray: crescent sign, no colla pse	surgical decompressi on	core decompression
3	collapse+loss of sphericity	surgical	osteotomy
4	Advanced arthritis	Reconstructive	Total hip replaceme nt",5381-3418.PNG,D,
Q4,A 72-year-old man came with complaints of unilateral knee pain. X-ray examination showed reduced joint space. pathological findings shown below are of:,"a)osteoarthritis
b)Tuberculosis of the knee
c)Rheumatoid arthritis
d)Lyme disease","The scenario of unilateral knee pain, the radiograph findings of reduced joint space, and the histopathology findings of loss of articular cartilage suggest osteoarthritis.
osteoarthritis is a type of joint disease characterized by degeneration of cartilage leading to
synovial joint destruction. Individuals with age &gt; 5o years and overweight are usually affected.
The disease typically involves the knee and initially affects a single joint; eventually, both knees
are affected. pain is the predominant symptom and worsens with use. other symptoms such as
joint stiffness, swelling, giving away or locking can be present. Fixed flexion deformity can be seen in these patients.
A radiograph of the knee joint, the anteroposterior and lateral view is useful to establish a
diagnosis. The characteristic findings are the diminution of joint space, subchondral sclerosis, subchondral cysts, osteophytes, and soft tissue calcifications.
Histopathology shows characteristic loss of the articular cartilage, congestion, fibrosis and inflammatory cells.
Management is as follows
• conservative measures such as weight loss, exercise, physiotherapy for strengthening of the
quadriceps muscle, analgesics for pain relief and usage of walking sticks for reducing the load of joints.
• Intraarticular injections of corticosteroids and hyaluronidase are useful.
• operative measures such as osteotomy and total knee replacement surgery.
other options:
option B: Tuberculosis of the knee is more common in childhood with pain and limping being the common symptoms. X-rays show an enlargement of the epiphysis. The characteristic
histopathologic findings are caseating and noncaseating granulomas with surrounding epithelioid and multinucleate giant cells.



The below image shows caseating granuloma with Langhans giant cells:


option C: Rheumatoid arthritis (RA) of the knee is less common. It is usually seen in females in the 4th to 5th decades. It presents as symmetrical polyarthritis of the proximal finger joints,
tenosynovitis, early morning stiffness and pain. Histopathological features include synovial cell hyperplasia and proliferation with inflammatory infiltrates and rheumatoid nodules. These are  necrotising granulomas surrounded by fibrinoid necrosis.
The below image shows rheumatoid nodules:


option D: Lyme disease is a tick-borne infection with skin lesions and flu-like symptoms. It  presents with asymmetric inflammatory polyarthritis of the large joints when left untreated.",5381-3417.PNG,A,5393-3430.PNG;5393-3429.PNG
Q5,which of the following is false regarding hip dislocation?,"a)Nerve injury more common in anterior
b)posterior dislocation is more common than anterior","statement C is false. Nerve injury is more common in posterior hip dislocation. The sciatic nerve, lying behind the posterior wall of the acetabulum is most commonly involved here.
sciatic nerve injury is seen in 1o-2o % of cases with posterior hip dislocation. It is usually a     neuropraxia type of injury and resolves spontaneously. But, if it is suspected after a reduction maneuver, immediate exploration must be carried out.
posterior hip dislocation is the commonest type of hip dislocation (8o%), commonly seen
following dashboard injuries. The patient presents with flexion, adduction, and internal rotation deformities.
X-ray findings include:
• Femoral head lying above and behind the acetabulum and appears smaller than normal
• Lesser trochanter is not visualized as the thigh is internally rotated
• Femoral head and posterior acetabular wall fractures may also be seen
Treatment includes an early reduction to reduce the risk of osteonecrosis and
osteoarthritis. Closed reduction under sedation or general anaesthesia is done in most cases. If there is an associated femoral neck fracture, the closed reduction should not be attempted as it can lead to the displacement of the femoral neck and disrupt the blood supply to the femoral     head.
Anterior hip dislocation is less common than posterior hip dislocations and accounts for about   1o-2o% of all hip dislocations. This injury is usually sustained following a high-energy accident. The affected limb in this condition will be abducted, externally rotated, and slightly flexed.
Note: Although vascular injuries are seen in posterior dislocations as well, they are most likely with anterior dislocation. This is because of the femoral artery lying anterior to the head.
(statement B)",,C,5314-3364.PNG
Q6,A 35-year-old man presented with knee pain. The x-ray of his knee joint is given below. what is the probable diagnosis?,"a)chondroblastoma
b)osteochondroma
c)osteoclastoma
d)Fibrous dysplasia","The given clinical scenario and the x-ray showing a lytic lesion at the end of a long bone with a soap-bubble appearance suggest a giant cell tumor (GCT)/ osteoclastoma.
osteoclastoma is a benign but locally aggressive tumor that usually affects young adults of age 2o to 4o years with slight female predominance. It affects the ends of long bones, involving
metaphysis/epiphysis of long bones. GCT is most commonly seen in the distal femur, proximal
tibia, proximal humerus, and distal radius. Common presenting complaints are swelling and
vague pain. sometimes, the patient presents for the first time with a pathological fracture through the lesion.
Important X-ray features of a GCT:
• A solitary, possibly loculated, lytic lesion in the epiphysis.
• Eccentric location, most often subchondral.
• Expansion of the overlying cortex.
• soap bubble appearance - The tumor is homogeneously lytic with trabeculae of the remnants of bone traversing it, giving it a loculated appearance called soap bubble appearance.
• No calcification within the tumor.
• No or minimal reactive sclerosis around the tumor.
Histologically, GCTs consist of undifferentiated spindle cells profusely interspersed
with multi-nucleated giant cells. The tumor stroma is well-vascularized with bands of cellular or collagenous fibrous tissue.
The image below shows the histopathology of osteoclastoma:


The treatment of choice for GCT is extended curettage and bone grafting.
• GCT in the relatively insignificant bone like the distal ulna, clavicle, and proximal fibula is treated by resection without reconstruction.
• Bisphosphonates have been shown to reduce the proliferation of osteoclasts and hence have been shown to stabilize local and metastatic disease.



• Radiation can be used for spinal or sacral tumors.
other options:
option A: chondroblastoma is a benign tumor that usually appears as well-circumscribed round    or oval lytic lesions in the center of the epiphysis of a long bone. It presents as a painful mass that causes effusion or stiffness. It is most commonly seen in ages 1o-2o years.
The following is an x-ray image of the knee showing chondroblastoma:


option B: osteochondromas are common benign bone tumors commonly present in adolescents. The lesions consist of a bony mass, often in the form of a stalk, produced by endochondral
ossification of a growing cartilaginous cap. They are usually painless. The common sites of involvement are the distal femur, proximal tibia, and proximal humerus.
The following is an x-ray image of the knee showing osteochondroma of the distal knee:




option D: Fibrous dysplasia is a condition that affects bone development and is characterized by the replacement of the bone with fibrous tissue. The patient presents with a progressive limb
deformity or a fracture through a previously asymptomatic lesion which often occurs in the
second decade. other symptoms include nonspecific bone pain, tenderness, and swelling in the affected area. The commonly involved sites are the proximal femur, tibia, pelvis, and foot.
polyostotic fibrous dysplasia is associated with Mccune-Albright syndrome.
Radiological findings include:
• well-defined, expansile intramedullary lesions
• Hazy ground glass appearance is seen in the majority of cases
• shepherd's crook deformity - Expansion with marked varus in the proximal femur


The given image shows the common locations of various bone tumors:",5382-3419.PNG,C,5334-3384.PNG;5396-3432.PNG;5397-3434.PNG;5375-3413.PNG;5397-3433.PNG
Q7,Book test is used to assess the function of adductor pollicis. which of the following nerves supplies this muscle?,"a)posterior interosseous nerve
b)ulnar nerve
c)Radial nerve
d)Median nerve","The deep terminal branch of the ulnar nerve supplies the adductor pollicis muscle.
A positive book test or Froment's sign indicates weakness of the adductor pollicis muscle, due to ulnar nerve weakness.
In this test, the patient is asked to hold a book between the thumb and index finger against
resistance, and the sign is positive if there is flexion at the interphalangeal joint. This is because if the weakness of adductor pollicis is present, thumb adduction is weak; the flexor pollicis
longus muscle compensates for this weakness by inducing flexion of the interphalangeal joint.
Adduction paralysis occurs as a result of low lesions of the ulnar nerve, which are commonly
caused by cuts on shattered glass. The patient has numbness in the medial one-and-a-half fingers. The hand assumes the claw-hand deformity, with hyperextension of the metacarpophalangeal
joints of the ring and little fingers, due to weakness of the intrinsic muscles. Hypothenar and interosseous wasting may be seen in the affected hand when compared to the normal hand.
The image below shows the test being demonstrated:",,B,5398-3435.PNG
Q8,A 6-year-old girl sustained a fracture of the lateral condyle of the humerus which led to the     development of elbow deformity. which of the following findings can be seen in this patient?,"a)Ape thumb deformity
b)pointing index sign
c)Inability to adduct the fingers
d)kiloh-Nevin sign","The finding that can be seen in this patient with a fracture of the lateral condyle of the humerus is the inability to adduct the fingers. This is due to tardy ulnar nerve palsy.
In this condition, there is stretching of the ulnar nerve due to cubitus valgus deformity that occurs as a result of long-standing non-union of a fractured lateral condyle of the humerus.
The normal carrying angle of the elbow is 13 degrees. A cubitus valgus deformity is an angle more than this or an asymmetry between the two sides.
The image below shows cubitus valgus deformity.





The ulnar nerve is most commonly injured in flexion type of supracondylar fracture. In ulnar nerve injury at the wrist, there
is hyperextension at metacarpophalangeal joints and flexion at interphalangeal joints. This   causes claw hand deformity. There is numbness in the medial one-third of the palm and the medial one-and-a-half fingers.
The patient is unable to abduct the fingers due to paralysis of the dorsal interossei. The loss of adduction is due to paralysis of the palmar interossei muscles.
A card test is done to test the function of palmar interossei muscles.


other options:
option A: Ape thumb deformity is characterized by the inability to abduct the thumb due to
paralysis of the thenar muscles supplied by the median nerve. The thumb remains in the same plane as the wrist.



option B: In median nerve injury of the forearm or elbow, there is paralysis of long flexors of the digits. This leads to the characteristic pointing index finger.
option C: The inability to perform the 'ok' sign is called as kiloh Nevin sign. It is seen in the involvement of the anterior interosseous nerve. The patient is unable to bend the terminal
phalanx of the thumb and index finger joints due to weakness of the flexor pollicis longus and lateral half flexor digitorum profundus.",,C,5399-3437.PNG;5399-3436.PNG
Q9,"A 65-year-old postmenopausal female patient comes with persistent backache not responding to conservative treatment. she has a history of lifting heavy weights 4 months back and
progressively increasing pain that worsens on walking. The pain starts radiating down her legs after walking for a distance of around 1oo m. However, she feels no pain on walking   uphill. what is the most probable diagnosis?","a)osteoporotic compression fracture
b)Lumbar stenosis
c)Thromboangiitis obliterans
d)Atherosclerosis","The given clinical scenario of an old woman with back pain that worsens on walking and relieves walking uphill points to the diagnosis of lumbar stenosis.
walking uphill may be preferred as it flexes the spine and maximizes the spinal canal
capacity, relieving the pain.
spinal stenosis is the narrowing of the spinal canal, causing nerve compression. It can be
congenital or acquired, with degeneration being the most common cause. other factors include conditions like spondylolysis, trauma, infection, and metabolic disorders.
Degenerative spinal stenosis involves disc degeneration, facet joint hypertrophy, and ligamentum flavum calcification. These changes lead to reduced spinal canal dimensions and compression of   the nerves resulting in neurogenic claudication.
They present with symptoms such as back pain (most common), sciatica, sensory disturbances in the legs, motor weakness, and sometimes urinary disturbances. pain typically occurs after
standing or walking for a few minutes and is relieved by sitting, squatting, or flexing the spine.
MRI is the imaging method of choice for the investigation of spinal stenosis. Conservative
treatment is the first line for spinal stenosis, including reassurance, pain relief, exercise, and activity modification.
surgery is considered if conservative measures fail and there is significant functional impairment   and severe neurological symptoms. posterior decompression is the surgical method. Laminectomy is performed for central stenosis.",,B,
Q10,Disruption of the axon with an intact endoneurium is seen in which of the following?,"a)Neurapraxia
b)Axonapraxia
c)Axonotmesis
d)Neurotmesis","Disruption of the axon with an intact endoneurium is seen in axonotmesis. There is an axonal disruption (inner axon is damaged) and loss of conductivity, with an intact outer sheath.
Axonotmesis (axonal interruption): There is a loss of conduction, but the continuity of the nerve is maintained and the neural tubes are intact. There is disruption of the axon i.e., the continuity of    the axon is broken. But the endoneurium and perineurium are intact, maintaining the continuity   of the nerve. It occurs following trauma such as closed fractures and dislocations.
Distal to the lesion, wallerian degeneration of the disrupted axon occurs, where axons
disintegrate and are resorbed by phagocytes. It is then followed by axonal regeneration where numerous fine unmyelinated fibres grow from the proximal stumps to the endoneurial tubes.



other options:
option A- Neurapraxia is the reversible physiological nerve conduction block causing some loss of sensation and muscle power. There is spontaneous recovery after a few days or weeks. It occurs
following prolonged compression, as in saturday night palsy, and crutch palsy. Here, there
is segmental demyelination but the axon is intact. Nerve conduction is slowed because of the loss of myelin. It is followed by the regeneration of the myelin.
option B- Neurotmesis is the complete transection of the nerve trunk. It is usually associated with open wounds. The endoneurial tubes are destroyed and the scar tissue prevents the regenerating    axons from entering the distal segment. The regenerating fibers mingle with proliferating
schwann cells and fibroblasts to form a neuroma at the site of injury.
option D- Axonapraxia is a disruption to the axoplasmic flow of neurochemicals temporarily.",,C,
