NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Q1,The region marked corresponds to the surface marking for which of the following structures:,"a) Thoracic duct
b) Right atrium
c) Inferomedial bronchopulmonary segments
d) Hilum","The region marked corresponds to the surface marking for the right atrium.
The costal margin, xiphoid process, and the mid-clavicular line are seen in this image. The examiner draws a laterally convex line that extends from a level below the 2nd costal cartilage (as clued in by the sternal angle) i.e., 3rd costal cartilage to about 3 spaces below i.e., the 6th costal cartilage. This line is about 1.2 cms lateral to the sternal edge. These suggest that the region marked corresponds to the surface marking for the right atrium.
The projection of the cardiac borders, of an average adult, onto the anterior thoracic wall forms a trapezoid.  This can be mapped out using the percussion method by looking for cardiac dullness.
The varying heart borders and the corresponding surface markings are as follows:
• upper border: slopes gently from the second left costal cartilage to the third right costal cartilage. It corresponds to the left atrium.
• Right border: convex to the right and runs from the third to the sixth right costal cartilages, 1–2 cm lateral to the sternal edge. It corresponds to the right atrium.
• Inferior border or acute border: Runs leftwards from the 6th right costal cartilage to the cardiac apex which is located approximately 9 cm lateral to the midline, often in the left 5th intercostal space or level with the 5th or 6th rib. It corresponds to the right ventricle.
• Left border or obtuse border: convex laterally on the left. It extends superomedially from the cardiac apex to meet the second left costal cartilage about 1 cm from the left sternal edge. It corresponds to the left ventricle.",67-51.PNG,B,79-66.PNG
Q2,The action of the muscle attached to the marked area?,"a) Flexion
b) Adduction
c) Abduction
d) Extension","The image shows the greater trochanter and the muscle fibers of the gluteus medius and the gluteus minimus attach(insert) here and their function is to abduct the thigh and their anterior fibers rotate the thigh medially.
Both are innervated by the superior gluteal nerve (L4, L5, S1)
Greater and Lesser trochanters:
• Greater trochanter
• Large and quadrangular
• Junction of the neck and shaft
• Lesser trochanter
• conical projection
• posteromedial to shaft
• posteroinferior to junction with the neck.
• surface marking: Greater trochanter lies approximately a hand’s breadth below the iliac tuberculum, the surface is palpable, especially when the muscles are relaxed, Lesser trochanter is not palpable.",68-52.PNG,C,80-68.PNG
Q3,which of the following finger has two dorsal interossei muscles?,"a) Index finger
b) Little finger
c) Middle finger
d) Ring finger","The Middle Finger has two Dorsal interossei as seen in the image below.  Dorsal Interossei causes Abduction of fingers from the Middle/3rd finger:
Muscle | palmar Interossei | Dorsal Interossei
--- | --- | ---
origin | First arises from the base of 1 st metacarpal; other three from the anterior surface of shafts of 2nd, 4th, and 5th metacarpals | contiguous sides of shafts of metacarpal bones
Insertion | proximal phalanges of thumb and index, ring, and little fingers and dorsal extensor expansion of each finger | proximal phalanges of index, middle, and ring fingers and dorsal extensor expansion
Nerve supply | Deep branch of the ulnar nerve | 
Nerve roots | c8; T1 | 
Action | palmar interossei adduct fingers toward the center of the third finger & flexes the metacarpophalangeal joints and extend interphalangeal joints | Dorsal interossei abduct fingers from the center of the third finger flexes metacarpophalangeal joints and extend interphalangeal joints",,C,81-69.PNG
Q4,The structure that divides the liver in couinaud's classification system is:,"a) portal vein
b) Hepatic artery
c) Bile duct
d) cystic duct",The structure that divides the liver in couinaud's classification system is the portal vein.,,A,
Q5,which of the following muscle is not supplied by the structure marked A?,"a) superior rectus
b) superior oblique
c) Medial rectus
d) Levator palpebrae superioris (LPs)","The structure marked in the image is the oculomotor nerve and it does not supply the superior oblique muscle. superior oblique muscle is supplied by the trochlear nerve.
All the extraocular muscles are innervated by the oculomotor (III) nerve except:
• Lateral rectus which is supplied by abducens (VI) nerve
• superior oblique which is supplied by trochlear (IV) nerve",69-53.PNG,B,82-71.PNG
Q6,The wrong statement regarding the levator ani muscle is:,"a) supports pelvic viscera
b) converge downwards and medially
c) consists of iliococcygeus and pubococcygeus
d) Attached to pelvic brim","Levator Ani Muscle is not attached to the pelvic brim. It takes its origin from the body of the pubis, the arcus tendinous of the levator ani (a thickened part of the obturator fascia), and the ischial spine.
• Insertion :- The coccyx and the anococcygeal raphe or ligament.
• Nerve supply :- The branches of the anterior rami of sacral nerves S3 and S4 and the perineal branch of the pudendal nerve.
• Supports and raises the pelvic floor.
• consists of the puborectalis, pubococcygeus, and iliococcygeus.",,D,83-73.PNG
Q7,"In the given section of the heart, match the marked (A, B, c & D) structures.","a) A-5, B-2, C-1, D-4
b) A-1, B-2, C-5, D-3
c) A-5, B-3, C-2, D-1
d) A-1, B-2, C-4, D-5","The image shows a cut and reflected section of the heart.
The ventricles can be identified based upon the wall thickness. Left ventricle has thicker walls. The correct match is:",70-55.PNG,C,83-72.PNG
Q8,A lesion of the structure marked in the image below causes?,"a) Contralateral hemiplegia
b) Ataxia
c) Tinnitus
d) Ipsilateral facial palsy",The structure marked in the image is the pyramid containing the pyramidal tracts. A lesion here leads to contralateral hemiplegia.,70-54.PNG,A,84-75.PNG
Q9,Identify the structure marked in the image given below:,"a) ulnar nerve
b) ulnar artery
c) superficial radial artery
d) Median nerve","The structure marked in the image is the ulnar artery, seen contributing to the superficial palmar arch.
It passes deep to the Guyon's canal in the wrist and contributes to the superficial and deep palmar arch.",71-56.PNG,B,85-77.PNG
Q10,True regarding the lesion of the structure marked by the arrow is:,"a) Ape thumb deformity
b) claw hand
c) claudication
d) wrist drop","The structure marked in the image is the radial nerve demonstrated in the cubital fossa. A lesion of the radial nerve leads to a wrist drop.
Ape thumb deformity is seen in a lesion of the median nerve.
claw hand deformity is seen in a lesion of the ulnar nerve.",72-58.PNG,D,86-79.PNG
Q11,which of the following structures given below is related to the structure highlighted (red) in the image?,"a) pudendal nerve
b) sciatic nerve
c) obturator nerve
d) Femoral nerve","The structure marked in red is the ischial spine and the pudendal nerve is related to it.
The pudendal nerve originates from the sacral plexus S2-S4. It exits out of the pelvis by passing through the greater sciatic foramen. It then enters the perineum below the pelvic floor by passing around the ischial spine. The ischial spine is used as a landmark for pudendal nerve block.",72-57.PNG,A,87-81.PNG
Q12,All of the following form the marked structure except:,"a) 2nd Dorsal interossei
b) Lumbricals
c) Extensor digitorum
d) 2nd palmar interossei","The structure marked in the image is the dorsal digital expansion of the middle finger. palmar interossei do not attach to the middle finger and therefore it does not contribute to the dorsal digital expansion of the middle finger.
palmar interossei are unipennate muscles originating from their own metacarpal bone. Their function is adduction. The middle finger does not need adduction and hence does not have palmar interossei.
Dorsal interossei are bipennate muscles originating from the adjacent metacarpal bone. They attach to the middle three fingers on both sides and do not attach on the thumb and little finger. Their function is abduction. The thumb and little finger have other muscles for abduction.
The lateral 2 lumbricals are unipennate and medial 2 lumbricals are bipennate. Their function is flexion at metacarpophalangeal joints.",73-59.PNG,D,87-80.PNG
Q13,which of the following structures of brachial plexus do not give branches?,"a) Roots
b) cords
c) Trunks
d) Divisions","The divisions in the brachial plexus do not give any branches.
However, the roots, trunks, and cords of the brachial plexus give out direct branches.",,D,
Q14,Lesion of the structure marked 'A' causes:,"a) Loss of sensation of the nail of index finger
b) Hypothenar muscles wasting
c) Loss of sensation at the tip of radial tubercle
d) Loss of sensation of the 4th interdigital cleft","The structure marked 'A' in the diagram is median nerve in the cubital fossa. A lesion of the median nerve causes loss of sensation of the nail of the index finger.
Median nerve cutaneous supply:
• Lateral 2/3rd of the palm by superficial cutaneous branch
• Lateral 3½ fingers (palmar aspect and dorsal aspect of nailbeds) by palmar digital nerves
contents of cubital fossa: (From medial to lateral) - “MBBR”
• Median nerve
• Brachial artery
• Biceps brachii tendon
• Radial nerve",74-61.PNG,A,86-79.PNG
Q15,which of the following is related to the marked area in the image?,"a) stomach
b) spleen
c) 2nd part of duodenum
d) pancreas","The marked area in the image of the left kidney is related to the stomach.
The anterior relations of the right kidney:
Intraperitoneal | Retroperitoneal
--- | ---
Right lobe of liver, small intestine | Right suprarenal gland, 2nd part of duodenum, Hepatic flexure of colon

The anterior relations of the left kidney:
Intraperitoneal | Retroperitoneal
--- | ---
stomach, Jejunum, spleen | Left suprarenal gland, pancreas, splenic vessels, splenic flexure and beginning of descending colon

The posterior relations of the kidneys:
• one vessel - subcostal vessels
• Two ligaments - medial and lateral arcuate ligaments
• Three nerves - subcostal, iliohypogastric, and ilioinguinal nerves
• Four muscles - diaphragm, psoas major, quadratus lumborum, and transverse abdominis.
• The right kidney is related to the 12th rib and the left kidney is related to the 11th and 12th ribs",74-60.PNG,A,90-85.PNG
Q16,The blood supply to the structure marked in the image is by:,"a) vertebral artery
b) Internal carotid artery
c) Anterior cerebral artery
d) Middle cerebral artery","The marked structure is fornix which is supplied by the anterior cerebral artery.
The anteromedial central branches from the anterior cerebral artery supply the fornix along with optic chiasma, lamina terminalis, hypothalamus, para-olfactory areas, and cingulate gyrus.",75-62.PNG,C,91-86.PNG
Q17,Marked structure is derived from the______,"a) Endocardial cushions
b) septum primum
c) Left venous valve
d) Bulbous venosus","The structure marked is the membranous part of the interventricular septum. It is derived from endocardial cushions.
Endocardial cushions are soft tissue masses that protrude in the atrioventricular and conotruncal regions.
• Atrioventricular cushions are derived from overlying endocardial cells.
• The conotruncal cushions are derived from the neural crest cells.
Endocardial cushions contribute to the formation of:
• Atrial septa
• Ventricular septa (membranous portion)
• Atrioventricular canals
• Atrioventricular valves
• Aortic and pulmonary channels
Defects in endocardial cushion formation can result in cardiac malformations, including ASDs, VSDs, and defects involving the great vessels (transposition of the great vessels, common truncus arteriosus, and tetralogy of Fallot).",76-64.PNG,A,
