number,question,options,solution,image_q,answer_key,image_a
Q1,which of the following drugs used in the treatment of diabetes is known to cause urinary tract infections?,"a)Dapagliflozin
b)sitagliptin
c)pioglitazone
d)Glimeperide","Dapagliflozin is known to cause urinary tract infections.
Dapagliflozin is a sodium-glucose transporter 2 (SGLT-2) inhibitor. It acts by inhibiting the
SGLT-2 transporter which is present on the proximal segment of the renal tubule and is
responsible for the reabsorption of 8o-9o% of filtered glucose. This results in glycosuria. other SGLT-2 inhibitors include canagliflozin and empagliflozin.
Apart from their effect on lowering blood glucose levels, SGLT2 inhibitors can cause mild weight loss and reduction in blood pressure. They have also been shown to reduce the risk of
hospitalization in patients with heart failure.
The common side effects include urinary tract infections and genital mycotic infections due to the high glucose content of the urine. There is a risk of the development of diabetic ketoacidosis.
other options :
option B - Sitagliptin is a dipeptidyl peptidase-4 inhibitor. Its use is associated with an increased risk of heart failure.

option c - Pioglitazone is an activator of the peroxisome proliferator-activated receptor γ (PPARγ), which is involved in the regulation of genes related to glucose and lipid metabolism. Its adverse
effects include increased incidence of heart failure, peripheral edema, weight gain, macular edema, and osteoporosis.
option D - Glimepiride belongs to the class of sulfonylureas. It stimulates insulin release by
inhibiting the activity of the β cell KATP channel complex. Its side effects include hypoglycemia and weight gain.",,A,
Q2,which of the following medications used in treating leprosy causes skin pigmentation?,"a)oflaxacin
b)Dapsone
c)clofazamine
d)Rifampicin","clofazimine is a dye with leprostatic and antiinflammatory properties.The mechanism of
antimicrobial activity of clofazimine against mycobacteria appears to be multifactorial and
includes membrane disruption, inhibition of mycobacterial phospholipase A2, inhibition of
microbial K+ transport, generation of hydrogen peroxide, interference with the bacterial electron transport chain, and efflux pump inhibition.
clofazimine is orally active. It accumulates in macrophages and gets deposited as needle-shaped crystals in many tissues including subcutaneous fat.
clofazimine is used as a component of multidrug therapy (MDT) for leprosy. Because of its anti-inflammatory properties, it is valuable in lepra reactions. occasionally, it is used as a   component of a combination regimen for extensive drug resistant TB (XDR-TB).
Adverse effects -
• Skin - The major disadvantage is reddish-black discoloration of skin, especially on exposed parts. Discoloration of hair and body secretions may also occur. Dryness of the skin, itching and scaling  are often troublesome. Acneform eruptions and phototoxicity have been noted. conjunctival
pigmentation may create cosmetic problems.
• GI symptoms - Nausea, anorexia, abdominal pain, weight loss and enteritis with intermittent loose stools can occur, particularly when higher doses are used to control lepra reaction.
Deposition of clofazimine crystals in the intestinal submucosa may produce gastrointestinal symptoms.
clofazimine is to be avoided during early pregnancy and in patients with liver or kidney damage. other options :
option A- ofloxacin is a fluroquinolone. As a component of MDT, it has been found to hasten the bacteriological and clinical response, where it is cidal to M.leprae. Its side effects include nausea,  vomiting, and abdominal discomfort. cNS side effects like dizziness, anxiety and insomnia are
also seen. Tendinitis is another adverse effect seen with the use of fluoroquinolones.
option B- Dapsone exerts its antimicrobial effect by the inhibition of PABA incorporation into
folic acid by folate synthase. Apart from being used in leprosy, dapsone is also used for the
prophylaxis of T. gondii. The anti-inflammatory effects are the basis for therapy of dermatitis
herpetiformis, linear immunoglobulin A bullous disease, and relapsing chondritis. Mild hemolytic anemia is common, especially in those with G-6-PD deficiency. Isolated instances of reversible
peripheral neuropathy, drug fever, hematuria, pruritus, psychosis, and a variety of skin rashes have been reported.

option D - Rifampicin interrupts RNA synthesis by binding to a subunit of mycobacterial
DNA-dependent RNA polymerase. Apart from being used to treat leprosy, it is used in the
management of tuberculosis, brucellosis, and prophylaxis of Meningococcal meningitis. Hepatitis is a major adverse effect. other side effects include pruritus with rash, redness and watering of
eyes,
flu-like symptoms and abdominal cramps. urine and secretions may become orange-red.",,C,
Q3,A patient is set to receive intermittent treatment with teriparatide. which of the following complications does this drug predispose him to?,"a)osteonecrosis of the jaw bone
b)subtrochanteric fractures
c)Net loss of bone mass
d)osteosarcoma","The use of teriparatide predisposes an individual to the development of osteosarcoma.
Teriparatide is a parathormone analog, which is given as subcutaneous injections.
pharmacokinetics and systemic actions ofteriparatide on mineral metabolism are the same as for pTH. Its main target of action are the osteoblasts.
Teriparatide is administered by once-daily subcutaneous injection of 2o μg into the thigh or   abdomen. The site of administration should be rotated, but the time at which the injection is made should be the same each day.
Teriparatide and abaloparatide (pTHrp analog) are the only anabolic agents currently available
that increase new bone formation (option C). Candidates for treatment include women who have a history of osteoporotic fracture, who have multiple risk factors for fracture, or who failed or are
intolerant of previous osteoporosis therapy. Men with primary or hypogonadal osteoporosis are also candidates for treatment with these agents.
Adverse effects include hypercalcemia, exacerbation of nephrolithiasis, and elevation of serum
uric acid levels. The development of osteosarcoma has been a serious concern in patients treated    with teriparatide. It comes with a black-box warning, and use should be limited to no more than 2 years and avoided in patients who are at increased baseline risk for osteosarcoma (including those with paget disease of bone, unexplained elevations of alkaline phosphatase, open epiphyses, or
prior radiation therapy involving the skeleton).
other options :
options A and B - osteonecrosis of the jaw bone and subtrochanteric fractures are the adverse effects ofbisphosphonates.",,D,
Q4,which of the following monoclonal antibodies is not a HER - 1 inhibitor?,"a)pertuzumab
b)cetuximab
c)panitumumab
d)Necitumumab","pertuzumab is a humanized IgG1 monoclonal antibody directed against HER2.
pertuzumab is approved for the treatment of patients with HER2-positive, locally advanced,
inflammatory, or early-stage breast cancer in combination with trastuzumab and docetaxel. Its adverse effect includes cardiotoxicity.
The other three antibodies act against epidermal growth factor receptor (EGFR)/ HER-1.
option B - Cetuximab is used to treat patients with metastatic colon cancers and head and neck squamous cell carcinoma (HNSCC).

option c - panitumumab is approved for the treatment of EGFR-expressing metastatic colorectal cancer.
option D - Necitumumab is approved for first-line treatment of patients with metastatic, squamous non-small cell lung cancer in combination with gemcitabine and cisplatin.",,A,
Q5,"A G2p1 delivered a preterm baby at 36 weeks. The baby was admitted in the NIcU for a week and was given expressed breast milk. Unfortunately the baby did not survive. which of the
following drugs can be used to reduce the engorgement and pain of the lactating breasts?","a)cabergoline
b)Sumatriptan
c)chlorpromazine
d)pramipexole","In the given scenario, the woman requires suppression of lactation, for which cabergoline is indicated.
In the postpartum period, prolactin promotes lactation. Dopamine(DA) is the primary regulator of prolactin secretion from the pituitary gland. DA released from the hypothalamus into the
hypophyseal portal blood supply acts on lactotroph D2 receptors to decrease prolactin secretion.  The DA agonists like bromocriptine and cabergoline are used in conditions requiring suppression of prolactin.
cabergoline is an ergot derivative with a longer t1/2 (~65 h), higher affinity, and greater selectivity for the DA D2 receptor compared to bromocriptine. cabergoline is the preferred drug for the
treatment of hyperprolactinemia because of greater efficacy and lower adverse effects. Therapy is  initiated at a dose of o.25 mg twice a week or o.5 mg once a week. cabergoline induces remission in a significant number of patients with prolactinomas. At higher doses, cabergoline is used in
some patients with acromegaly alone or in conjunction with somatostatin analogs.
Adverse Effects -
compared to bromocriptine, cabergoline has a much lower tendency to induce nausea, although it still may cause hypotension and dizziness. cabergoline has been linked to valvular heart disease,   an effect proposed to reflect agonist activity at the serotonin 5HT2B receptor. However, this effect is seen primarily at the high doses used in patients being treated for parkinson's disease and is not seen in the conventionally used doses (≤2 mg/week) for patients with prolactinomas.
other options:
option B - sumatriptan is a 5HT1B/1D receptor agonist used in the treatment of acute attacks of migraine.
option c - chlorpromazine is a typical antipsychotic, which has D2 antagonistic activity. It is used in the treatment of schizophrenia, acute mania, and refractory nausea and vomiting.
Hyperprolactinemia is an adverse effect associated with its use.
option D - pramipexole is a non-ergot alkaloid with a broader DA receptor agonist activity, with   the highest affinity to D3 receptors. It is used in the treatment of parkinson's disease and restless leg syndrome. It is not indicated for the treatment of breast engorgement.",,A,
Q6,coagulation profile monitoring is required for which of the following drugs?,"a)Lepirudin
b)Enoxaparin
c)Fondaparinux
d)Dabigatran","coagulation profile monitoring is required while using lepirudin.

Lepirudin is a parenteral direct thrombin inhibitor, which is a recombinant form of hirudin
extracted from the saliva of leech. Its action is independent of anti-thrombin, which means it can   reach and inactivate fibrin-bound thrombin in thrombi. It is excreted by the kidney and should be used with great caution in patients with renal insufficiency as no antidote exists.
Like heparin, lepirudin must be administered parenterally and is monitored by apTT. Lepirudin was approved for use in patients with thrombosis related to heparin-induced thrombocytopenia  (HIT). Its production was discontinued by the manufacturer in 2012.
other options :
option B - Enoxaparin is a low molecular weight heparin (LMWH) that inhibits activated factor X with less effect on thrombin. Hence, it has a smaller effect on the coagulation profile and does not need monitoring.
option C - Fondaparinux avidly binds antithrombin, resulting in efficient inactivation of factor
Xa. It is effective in the prevention and treatment of venous thromboembolism and does not
appear to cross-react with pathologic HIT antibodies in most individuals. Like LMWH, it does not require monitoring of the coagulation profile.
option D - Dabigatran is an oral direct thrombin inhibitor approved for the reduction in risk of stroke and systemic embolism with nonvalvular atrial fibrillation, treatment of venous
thromboembolism (VTE) and VTE prophylaxis following hip or knee replacement surgery. It does not require monitoring of coagulation profile.",,A,
Q7,"A patient known case of diabetes, shows microalbuminuria on urine analysis, done twice at    an interval of 6 months. Renal function tests are normal. which of the following drugs is not useful in preventing the progression of renal damage?","a)Finerenone
b)Hydrochlorothiazide
c)Angiotensin receptor blockers
d)SGLT2 inhibitor","The given clinical scenario suggests chronic kidney disease secondary to diabetes, and
hydrochlorothiazide is not useful in preventing the progression of renal damage.
Chronic kidney disease (CKD) is defined as abnormalities of kidney structure or function, present for a minimum of 3 months, with implications for health. CKD is classified based on cause,
glomerular filtration rate (GFR) category (G1–G5), and albuminuria category (A1–A3). some of the leading causes of  CKD are diabetes, hypertension, glomerulonephritis and polycystic kidney
disease.
In patients with diabetes mellitus, often there exists a state of glomerular hyperfiltration due to decreased vascular resistance of afferent arterioles and increased vascular resistance of efferent arterioles resulting in increased glomerular hydrostatic pressure. This contributes to the
progression ofthe CKD.
The following drugs have been approved in the management of CKD :
• Angiotensin-converting enzyme inhibitors / Angiotensin receptor blockers - These medications appear to slow the rate of decline of kidney function in a manner that extends beyond the
reduction of systemic arterial pressure and that involves a reduction in the intraglomerular hyperfiltration and hypertension.
• Finerenone - It is a non steroidal mineralocorticoid receptor antagonist which decreases
proteinuria. It has been approved to reduce the risk of end-stage kidney disease, cardiovascular death, and heart failure in diabetic patients with CKD.

• sGLT-2 inhibitors - These drugs inhibit sodium-glucose cotransporter type 2 in the proximal
convoluted tubule. By increasing Nacl delivery to the thick ascending limb, gliflozins trigger
tubuloglomerular feedback and thereby increase preglomerular vascular resistance and decrease glomerular hypertension. This contributes to the effectiveness of gliflozins to prevent diabetic
kidney disease.",,B,
Q8,which of the following causes a decrease in serum parathyroid hormone?,"a)calcitriol
b)Risedronate
c)Furosemide
d)Lithium","The active form of vitamin D, 1,25-dihydroxyvitamin D (calcitriol), directly suppresses PTH gene expression
calcitriol is the active form of vitamin D. It increases calcium absorption from the intestines and helps maintain adequate serum calcium levels. when calcium levels rise, this triggers a negative  feedback mechanism on the parathyroid glands, leading to decreased secretion of parathyroid
hormone (PTH). PTH's primary role is to raise blood calcium levels, so when calcium is sufficient, the need for PTH decreases, resulting in lower PTH levels.
vitamin D and its derivatives are the primary treatment for hypoparathyroidism.
Dihydrotachysterol (DHT), a reduced form of vitamin D2, has a quicker onset, shorter duration, and stronger impact on bone mobilization than traditional vitamin D, making it a preferred
option. while most hypoparathyroid patients respond well to any form of vitamin D, calcitriol may be preferred for temporary treatment of hypocalcemia while waiting for the effects of a
slower-acting vitamin D form. calcium is used to address calcium deficiency and as a dietary supplement. vitamin D is the primary treatment for hypoparathyroidism.
severe hypermagnesemia or hypomagnesemia can also inhibit PTH secretion.
other options:
option B: Risedronate is a bisphosphonate that inhibits bone resorption, but it doesn't directly affect PTH secretion.
option c: Furosemide is a diuretic that can increase calcium excretion, potentially raising PTH as the body tries to conserve calcium.
option D: Lithium can actually increase PTH secretion by affecting calcium-sensing receptors in the parathyroid glands.",,A,
Q9,which of the following acts by suicide inhibition?,"a)1,2
b)3,4
c)1,2,4
d)1,3,4","Ritonavir and benzbromarone are both suicide inhibitors.
suicide inhibition is when an inhibitor binds to an enzyme and then undergoes a reaction to form an irreversible complex with the enzyme, inactivating it permanently. Ritonavir is a protease
inhibitor used in HIv treatment and benzbromarone is a uricosuric agent used to treat gout by    increasing uric acid excretion. It also inhibits cyP2c9 via mechanism-based (suicide) inhibition. other options:

Ethinyl estradiol is a synthetic estrogen used in oral contraceptives and hormone replacement therapy. It acts through receptor-mediated mechanisms, not through suicide inhibition.
spironolactone is a potassium-sparing diuretic and aldosterone antagonist. It works by
competitively inhibiting aldosterone receptors in the distal tubules of the kidney, not through suicide inhibition.",,B,
Q10,which of the following diuretics is matched correctly with its location of action?,"a)1,2,3
b)3,4
c)2, 4
d)1,2","The osmotic diuretics act at the proximal convoluted tubule and the potassium-sparing diuretics act on the collecting tubule. Hence c and D are the right statements.
A - Osmotic diuretics, like mannitol, retain water isoosmotically in the proximal convoluted tubule (PcT) and descending loop of Henle which are freely permeable to water. Luminal fluid is diluted  and opposes Nacl reabsorption. They are indicated in raised intracranial tension and in dialysis
disequilibrium.
B - Thiazides act on the distal convoluted tubule (DcT). They block the Na+/cl- co-transporter in   the DcT. This results in the loss of sodium, chloride, and water contributing to the diuretic effect. some of the examples are hydrochlorothiazide, chlorthalidone and metolazone. Their indications  include hypertension, edema, diabetes insipidus and hypercalciuria.
c - carbonic anhydrase inhibitors act on the proximal convoluted tubule (PcT). By inhibiting carbonic anhydrase, HcO3- reabsorption is blocked and diuresis occurs. Examples are
acetazolamide, methazolamide, dichlorphenamide, and dorzolamide. They are used in the
treatment of glaucoma, urinary alkalinization in cystinuria, management of metabolic alkalosis, and acute mountain sickness.
D - Potassium-sparing diuretics include aldosterone antagonists (spironolactone, eplerenone) and inhibitors of renal epithelial Na+ channel (triamterene, amiloride). They act on the late distal
tubule and the collecting duct. Aldosterone antagonists are used in the treatment of edema, hypertension, heart failure and conn's syndrome. Amiloride has a role in lithium-induced    diabetes insipidus.",,B,
