number,question,options,solution,image_q,answer_key,image_a
Q1,Identify the image representing the National Leprosy eradication program:,"a)1
b)2
c)3
d)4","The given image 2 represents the National Leprosy Eradication Programme (NLEP).
Characteristics ofthe NLEP emblem:
• The lotus in the NLEP emblem symbolizes beauty and purity.
• A partially affected thumb, a normal forefinger, and the shape of a house symbolize that leprosy can be cured and that a patient with leprosy can be a useful member of society.
• The rising sun symbolizes hope and optimism.
• The emblem captures the spirit of hope and positivity in the eradication of leprosy.
NLEP is a centrally sponsored health scheme of the Ministry of Health and Family welfare, Government of India.
other options:
option A: Poshan Abhiyaan: It aims to enhance key nutritional indicators for both children and women.
option C: National Health Mission: It is a public health initiative focused on ensuring universal access to affordable, equitable, and high-quality healthcare services.
option D: Ayushman Bharat: It provides nationwide medical coverage and cashless
hospitalization benefits for enrolled families in both public and private hospitals.
The given image shows the correct logos for these programs",2633-1617.PNG,B,2646-1624.PNG
Q2,what is calculated with the following information?,"a)Maternal Mortality Rate
b)Maternal Mortality Ratio
c)Death rate in reproductive women
d)Total fertility rate","The given expression is used for calculating the maternal mortality rate. The maternal mortality rate is expressed as the ""number of maternal deaths in a given period per 1oo,ooo women in
reproductive age during the same time period"".
other options:
option B: The maternal mortality ratio is the ""number of maternal deaths during a given period per 1oo,ooo live births during the same time"".
option C: The death rate in reproductive women is expressed as the ""number of deaths among
women aged 15-49 years during a given period per 1,ooo women of the same age group during the same time period.
option D: The Total Fertility Rate (TFR) is expressed as the ""average number of children a woman would have over her lifetime if she were to experience the current age-specific fertility rates
throughout her reproductive years (typically ages 15-49).",2634-1619.PNG,A,
Q3,"Every pregnant woman receives a free antenatal check-up on the 9th of each month, along with free medicines and delivery services, including cesarean sections, under the JSSK
program. what does JSSK stand for?","a)Janani Shishu Swasthya Karyakram
b)Janani shishu suraksha kendra
c)Janani shishu suraksha karyakram
d)Janani shishu swasthya kendra","JSSK stands for Janani Shishu Suraksha Karyakram. It is an initiative by the Indian government aimed at reducing maternal and infant mortality.
The provisions of JSSK include:
• Free transport
• Free treatment
• Free drugs and consumables
• Free diagnostics and diet
• Free and cashless delivery
• Free C-Section
• Free provision of blood
Note: previously under JSSK, the free entitlements were provided only for sick newborns till 3o days after birth. Now it is expanded to cover infants also.",2634-1618.PNG,C,
Q4,what is the communication barrier if interpretation of a words are understood in a different manner?,"a)Linguistic barrier
b)semantic barrier
c)psychological barrier
d)cultural barrier","The communication barrier that occurs when the interpretation of words is understood differently is called a semantic Barrier.
Semantic barriers arise from misunderstandings due to differences in the meaning of words, phrases, or symbols. These barriers can cause confusion and misinterpretation, leading to
ineffective communication.
example: In a public health campaign, ""herd immunity"" may be misunderstood by some as meaning they don’t need vaccination or as related to animals. This confusion can reduce     vaccination rates and is a perfect example of a semantic barrier.



other options:
option A: Linguistic Barrier: This barrier occurs when the language or dialect used in
communication is not understood by one or more parties. It can include differences in language, vocabulary, or grammar, making it difficult to convey the intended message.
option c: psychological Barrier: psychological barriers involve emotions, attitudes, or mental states that affect communication. These could include stress, fear, anger, or low self-esteem,   which can hinder the ability to send, receive, or interpret messages accurately.
option D: cultural Barrier: cultural barriers arise when differences in cultural backgrounds,
beliefs, values, or practices lead to misunderstandings. These barriers can affect how messages are interpreted and can lead to miscommunication if cultural contexts are not considered.",,B,
Q5,"3o young volunteers with previous lifestyle modifications were contributing to drug trial for cholesterol levels based on statin therapy for 9 months. which of the following tests is
performed?","a)chi-square test
b)paired t-test
c)McNemar's test
d)unpaired T-test","This study involves a quantitative variable, i.e., blood cholesterol, and compares the before and after results of the same group. Hence, a paired T-test is used.
Tests of significance are used to check for significant association between two or more variables. Examples are the student t-test, paired t-test, chi-square test, ANoVA, and Fischer-exact test.


McNemar's test is a non-parametric test for analysing paired nominal data. This test examines the marginal homogeneity of two dichotomous variables using a 2 x 2 contingency table. one
independent variable with two dependent groups and one nominal variable with two categories (dichotomous) are needed for the test.",,B,2648-1625.PNG
Q6,"A case-control study is conducted on the association between intake of vitamin c and the occurrence of respiratory illness. what is the order in which the following steps are
conducted?","a)3-2-1-4
b)1-2-3-4
c)4-3-2-1
d)3-1-2-4","The correct order of steps in this case-control study is: selecting case and control groups (3) -&gt; Matching (2) -&gt; Measurement of exposure (1) -&gt; Analysis (4)



case-control studies are also called retrospective studies. This study proceeds from effect to
cause and is done after the exposure and outcome have occurred. They focus on diseases or health problems that have already developed. They are less time-consuming and have no risk of attrition  because they do not require follow-up.
There are four basic steps in conducting a case-control study:
• selection of cases and controls
• Matching- This is done to ensure comparability between cases and controls. controls are
selected such that they are similar to cases with respect to certain pertinent selected variables that influence the disease outcome.
• Measurement of exposure - This is obtained by interviews, questionnaires, or study of the past records of cases.
• Analysis in the form of exposure rates, risk ratio, and odds ratio.",,A,
Q7,which among the following diseases will be the best representation of the submerged portion?,"a)Tetanus
b)Influenza
c)chicken Pox
d)Rabies","The best representation of the submerged portion of the iceberg phenomenon would be influenza, as it often has a large number of asymptomatic or mild cases that go undetected, especially in
milder seasons.
Tetanus (option A), chickenpox(option c), rabies (option D) and measles are typically acute and severe, with most cases being symptomatic and well-recognized when they occur. They do not    show the iceberg phenomenon.
Iceberg phenomenon is shown by:
• polio
• Influenza
• Rubella
• Mumps
• Japanese Encephalitis
• Diphtheria
• Hepatitis A and B
• Tuberculosis
• Diabetes
• Malnutrition
• Hypertension
Note: If a disease has more number of subclinical infections, it shows the iceberg phenomenon of disease depicted in the image below.",2636-1621.PNG,B,2650-1626.PNG
Q8,what does line B represent in the graph given?,"a)Death rate
b)Birth rate
c)Total population
d)population growth rate","The line B here represents the death rate.
Line A represents the Birth rate
Line C represents the Total population",,A,2636-1620.PNG
Q9,"In a sudden onset disaster, the 'recovery' phase consists of which of the following?","a)i, ii, iii and iv
b)ii, iii and iv only
c)ii and iii only
d)i, ii and iv only","In disaster management, the recovery phase consists of response and rehabilitation.
Disaster preparedness refers to long-term development activities that strengthen the capacity of a country to manage all kinds of emergencies effectively.
• Response - This includes activities such as:
• Triage: Classifying the injured based on the severity of the injuries and chances of survival with medical intervention.
• Tagging: Tags with name, age, triage category, diagnosis and treatment are put for identification purposes.
• Identification of the dead: The dead bodies should be shifted from the disaster site to the mortuary.
• Rehabilitation - This includes measures that lead to the restoration of pre-disaster
conditions. These measures include water supply restoration, food safety, basic
sanitation, personal hygiene, and vector control.
• Mitigation - This includes measures to prevent disasters from causing emergencies or to lessen   the likely effects of emergencies. some of them are flood mitigation, land use planning, improved building codes, and the reduction and protection of vulnerable populations or structures.



• preparedness - This is a program that aims at strengthening the capacity of a country to manage all types of emergencies efficiently. Its objective is to ensure that appropriate measurements are    taken for the relief and rehabilitation of disaster victims.
some measures that should be followed by all in case of an emergency include:
• Avoiding telephone use, unless it is to call for help
• Listen to and carry out the radio or loudspeaker broadcast messages
• Carry out the official instructions given over the radio or by loudspeaker
• keep a family emergency kit ready
Note: vaccination of the general population post-disaster against typhoid, cholera, and tetanus is not recommended.",,C,
Q10,"A pharmacist randomly selects from three groups of medicines: plant-based, animal-derived, and synthetic. what type of sampling is this?","a)simple random sampling
b)stratified sampling
c)systemic sampling
d)cluster sampling","The type of sampling described is stratified random sampling.
In stratified random sampling, the population is divided into distinct subgroups or ""strata"" (in this case, plant-based, animal-derived, and synthetic medicines). A random sample is then taken from  each subgroup.
other options:
option A: In simple random sampling, every member of the population has an equal chance of being selected,
option C: In systemic sampling, elements from a larger population are selected at regular intervals, known as sampling intervals.
option D: In cluster sampling, the population is divided into distinct groups, or ""clusters"", and then a random sample of these clusters is selected",,B,
Q11,"The children in a school underwent a health check-up whose ages were 2,3,4,4,5,6,7,8. what is their median age?","a)4
b)4.5
c)4.8
d)5","The median age here is 4.5 years.
In a distribution that has an odd number of elements, the median is the middle value. In a
distribution that has an even number of elements, the median is the average of the middle values, i.e., the arithmetic mean of the two middle values.
Here: elements: 2,3,4,4,5,6,7,8, therefore median = (4+5)/2= 4.5",,B,
Q12,Identify the use of this image,"a)cooling power of air
b)Air temperature
c)Air humidity
d)Radiant heat","The image shows a kata thermometer, it is a specialized device used to measure the cooling power of air.",2519-1588.PNG,A,
Q13,A student was making a presentation with charts but lost titles while editing. what could be the heading for the following chart?,"a)physical Quality of Life Index
b)Multidimensional poverty Index
c)Disability-adjusted life years
d)Human Development Index","The index that is calculated using the given indicators such as life expectancy at birth, mean and    expected years of schooling, and the per capita income is the Human Developmental Index (HDI). Human Development Index (HDI) is defined as a composite index focusing on three basic
dimensions of human development. It assesses abilities
• To lead a healthy long life - measured by life expectancy at birth
• To acquire knowledge- measured by mean years of schooling
• To achieve a decent standard of living- measured by gross national income per capita
Hence the 3 dimension indices used to calculate the human development index are as follows life expectancy index, education index, and gross national index.
other options:
option A- Physical Quality of Life Index (PQLI) uses three indicators which include infant mortality, life expectancy at age one, and literacy rate.
option B- Multidimensional Poverty Index (MPI) - It is an international measure of acute
multidimensional poverty by capturing the acute deprivations in health, education, and living
standards that a person faces simultaneously. It is assessed using 3 dimensions and 1o indicators which are as follows:
• Health - Nutrition and child mortality
• Education- years of schooling and school attendance
• standard of living -
• cooking fuel
• sanitation



• Drinking water
• Electricity
• Housing
• Assets
option C- Disability-adjusted life years (DALY): It is the amount of time lost due to ill health. It is expressed as the number of years lost due to ill-health, disability, or early death. The components of DALY are:
• Years of life lost due to premature death
• Years lived with disability (YLD)
• Years lived in a state less than full health",2640-1622.PNG,D,
Q14,"A mother delivers a baby in a rural area with the assistance of a skilled birth attendant. The attendant cuts the umbilical cord cleanly, ties the ends with new threads, bathes the baby
with warm water, wipes the baby’s eyes with a sterile wet cloth from the medial to lateral
corner, and then hands the baby to the mother for skin-to-skin contact. which of these steps is incorrect?","a)using new threads to tie the ends of the umbilical cord
b)wiping the baby’s eyes from medial to lateral corner
c)skin-to-skin contact with the mother
d)Bathing the child with warm water","The incorrect step is bathing the child with warm water immediately after birth. It is generally
recommended to delay bathing in the immediate newborn period to help maintain the baby’s body temperature and prevent hypothermia.
other options:
option A: using new threads to tie the ends of the umbilical cord is correct and helps prevent infection and ensure proper cord care.
option B: wiping the baby’s eyes from the medial to lateral corner is appropriate to prevent the spread of any potential infection from the eye’s inner to outer corners.
option C: skin-to-skin contact with the mother is beneficial as it helps stabilize the baby’s temperature, promotes bonding, and supports early breastfeeding.",,D,
Q15,"A homeless man comes with diarrhea, dementia, and dermatitis. He consumes alcohol
occasionally. He admits to having 'X' as his staple diet. which of the following is X most likely to be?","a)Maize
b)wheat
c)Milk
d)peanuts","This patient with symptoms of dementia, diarrhea and dermatitis most likely has niacin/vitamin B3 deficiency. X  is likely to be maize in his diet.
Niacin deficiency causes pellagra, found mostly among people eating corn/maize-based diets,
which is low in niacin and tryptophan. Excess leucine in jowar and maize disrupts the conversion of tryptophan to niacin.
Niacin can be synthesized in the body from tryptophan. Two compounds- nicotinic acid, and
nicotinamide have the biological activity of niacin. The nicotinamide ring of the coenzymes NAD ( nicotinamide adenine dinucleotide) and NADP (nicotinamide adenine dinucleotide phosphate)
participate in oxidation/reduction reactions.
The initial symptoms of pellagra include loss of appetite, generalized weakness, irritability,
abdominal pain, and vomiting. This is followed by bright red glossitis and a characteristic
pigmented, scaly skin rash in sun-exposed areas. This rash is known as Casal’s necklace when it forms a ring around the neck.



The 4Ds of pellagra:
• Diarrhea
• Dermatitis
• Dementia, leading to
• Death
It is diagnosed by measuring urinary levels of 2-methyl nicotinamide and 2-pyridone.
It is treated by oral supplementation of 1oo–2oo mg of nicotinamide or nicotinic acid three times daily for 5 days.
casal’s necklace finding in niacin deficiency",Picture23.png,A,
