number,question,options,solution,image_q,answer_key,image_a
Q1,A resident had a needle stick injury while dealing with a Hepatitis B positive patient. serology was done and HBsAg was negative and the Anti-HBs was &gt;105 mIU/ml. what is the next     step of management?,"a)Booster dose of vaccine
b)Immunoglobulin with full vaccination
c)Repeat full course of vaccine
d)No treatment required as he already has Hep B antibody titres from vaccination","The given clinical scenario of needle-stick injury shows that HBsAg is negative and the anti-HBs is &gt;105 mIU/ml. This suggests that the resident has had routine vaccination for Hep B infection.   since the antibody titers are more than 10 mIU/ml, no treatment is required.",,D,
Q2,The life cycle of an organism is given below. Identify the vector involved.,"a)Hard tick
b)soft tick
c)Trombiculid mite
d)Louse",The given life cycle is of trombiculid mite which acts as a vector for scrub typhus. Humans are seen to be infected when they are bitten by the mite larvae (chiggers).,1402-851.PNG,C,1418-864.PNG
Q3,what is the causative organism for the condition shown in the image below?,"a)Echinococcus granulosus
b)Schistomajaponicum
c)Trypanosoma cruzi
d)Schistosoma mansoni","The given image shows a hydatid cyst in the liver. It is caused by Echinococcus granulosus.
Echinococcus granulosus is the most common causative agent in hydatid cysts,
while Echinococcus multilocularis and Echinococcus ligartus account for a small number of cases.
Dogs are the definitive hosts of E. granulosus. sheep are the usual intermediate hosts, but
humans are accidental intermediate hosts. Humans are end-stage hosts of the parasite since there is no human to human transmission.
Approximately 75% of hydatid cysts are located in the right lobe of the liver and are solitary. The   clinical presentation of a hydatid cyst is largely asymptomatic until complications occur. The most common presenting symptoms are abdominal pain, dyspepsia, and vomiting. The most frequent    sign is hepatomegaly.
The life cycle of Echinococcus is depicted in the image below:",1403-852.PNG,A,1419-865.PNG
Q4,The presence of antibodies against SARS Cov 2 in the blood likely indicates,"a)previous infection even if patient has been asymptomatic
b)presence of acute viral load
c)A high risk of reinfection
d)That the patient is in window period","The presence of antibodies against SARS Cov 2 in the blood likely indicates a previous infection even if the patient has been asymptomatic.
Antibodies most commonly become detectable 1–3 weeks after symptom onset, at which time
evidence suggests that infectiousness likely is greatly decreased and that some degree of immunity from future infection has developed. But it is imperative to note that the information on SARS
Cov 2 is still emerging.",,A,
Q5,which of the following is the enzyme conjugate in the given ELISA technique?,"a)A
b)B
c)C
d)D","The enzyme conjugate in the given ELISA technique is 'B'.
other options:
A- Substrate - it will be cleaved by the enzyme present on the conjugate antibody.
B - Conjugate - it is an antibody that binds to the detection antibody. It is labeled with an enzyme that cleaves the substrate to form a color product/dye.
C - Detection antibody-binds the antigen. we direct our conjugate against this.
D - Capture Antibody-forms the base, on which antigen (say rotavirus from feces) from the patient sample binds.",1404-854.PNG,B,
Q6,A patient who underwent a renal transplant 3 months ago comes with complaints of diarrhea for the last 9 days. The stool sample was subject to kinyoun stain revealing 4-6µm structures shown below. which of the following is true about the organism?,"a)pathogen does not shows autoinfection
b)Cryptosporidium parvum is the most common organism implicated worldwide
c)oocysts are immediately infective after being excreted in stool
d)It is an obligate intracellular organism","oocysts are immediately infective after being excreted in the stool.

cryptosporidium is a coccidian parasite and implicated in causing traveler's diarrhea in
immunocompromised patients. The two cryptosporidium species responsible are c.hominis and c.parvum. As the patient has undergone a renal transplant, he/she would most likely be on
immunosuppressive medications, making the infection likely. cryptosporidium hominis is the most common organism implicated worldwide
The infective form is oocysts, excreted in the affected patient's feces, acquired through drinking or recreational water. The oocysts are immediately infectious (unlike Isospora oocysts, which require maturation), and may cause autoinfection or implicated in person to person transmission.
Because of its small size (4-5micron), it is difficult to see in routine staining, hence is subjected to acid-fast/kinyoun's stain.
once ingested, the 4 sporozoites come out of the cyst and attach to the small intestinal mucosa. It causes crampy abdominal pain and non-inflammatory watery diarrhea.
Treatment is mainly supportive, though nitazoxanide has been FDA approved for use in cryptosporidium.
comparative features of coccidian parasites:

property	cryptosporidium	cyclospora	cystoisospora
sporulated oocyst	4-6 µm, round,  contains f our sporozoites	8-12 µm, round, contains   2 sporocysts each having t wo sporozoites	23-36 µm, oval, contain t  wo sporocysts, each havin g four sporozoites.
Acid-fast detection	uniformly acid-fast	variable acid-fast	uniformly acid-fast
sporulation of the ooc yst	occurs inside the host cell	occurs in soil	occurs in soil
Diagnostic form	sporulated cyst	unsporulated cyst	unsporulated oocyst",1404-853.PNG,C,
Q7,Genexpert detects mutations in which of the following genes?,"a)inhA
b)rpoB
c)katG
d)pncA","Gene xpert identifies mutations in the rpoB gene to detect rifampicin resistance (RR).
other options:
inhA and katG- involved in resistance against isoniazid
pncA- involved in resistance against pyrazinamide",,B,
Q8,"A stool sample is collected. The specimen is processed for examination and is labeled at
different levels as A, B, C, and D. Identify the level at which parasitic ova will be seen when viewed under a microscope.","a)A
b)B
c)C
d)D","The parasitic ova will be seen in a specimen taken from level D.
The image shows a formol-ether sedimentation technique to concentrate the ova in the bottom (D) part of the tube. It is used for samples in which the concentration of parasitic ova is scanty. It is
useful for all helminth ova/eggs and parasitic cysts. The ether adsorbs the fecal debris and floats. Formalin fixes and preserves the specimen.

This method is useful for all helminth eggs and protozoan cysts.",1405-855.PNG,D,1421-866.PNG
Q9,Type IV hypersensitivity is due to?,"a)Cell mediated response
b)Cell mediated and antibody mediated response
c)Antibody mediated response
d)Innate response","Type IV hypersensitivity is due to the cell-mediated response.
Type IV or cell-mediated hypersensitivity reaction: These reactions are induced by sensitized T    cells which on contact with the specific antigen releases cytokines that produce biological effects on leucocytes, macrophages, and tissue cells.",,A,
Q10,"A child was brought to the OPD with a swollen, red knee joint that is tender to touch. 2 weeks prior, he had an episode of fever with bloody diarrhea. which of the following could be the
possible organism?","a)E. coli
b)Shigella
c)Giardia
d)Rotavirus","The given clinical scenario points towards a diagnosis of reactive arthritis after shigella infection. shigellosis is a spectrum of symptoms caused by shigella consisting of 4 phases:
other options:
E.coli - it may cause diarrhea associated with fever or blood in stools, but reactive arthritis is not typically seen.
Giardia - it may cause persistent watery diarrhea with waxing and waning course. Fever, blood in stools should prompt alternate diagnosis. Also, reactive arthritis is not seen.
Rotavirus - it is a well known viral cause of fever with diarrhea in children. But not known to have reactive arthritis as a sequela.

Incubation period	1-4 days (up to 8 days)
watery diarrhea	Fever, watery diarrhea, anore xia
Dysentry	Bloody mucopurulent stools


Incubation period	1-4 days (up to 8 days)
Post-infectious complication	Hemolytic-uremic syndrome   Reactive arthritisToxic megac olon",,B,
