number,question,options,solution,image_q,answer_key,image_a
Q1,which of the following disorders is caused due to abnormal folding of proteins?,"a)cirrhosis
b)creutzfeldt-Jakob disease
c)Nephritic syndrome
d)sickle cell anemia","creutzfeldt-Jakob disease is caused due to abnormal folding of proteins.
creutzfeldt-Jakob disease (cJD) is a prion disease that causes higher cortical function deficits.  This infection can be acquired by corneal transplantation, contaminated electroencephalogram (EEG) electrode implantation, dura mater grafts, and contaminated human growth hormone     (hGH) preparations.



symptoms are almost always rapidly progressive, and the clinical presentation includes the following:
• Myoclonus
• Higher cortical deficits
• psychiatric manifestations - depression, psychosis, and visual hallucinations
• profound dementia - memory loss, impaired judgment, intellectual decline
• visual impairment or cerebellar gait and coordination deficits in a few patients
• Nonspecific prodromal symptoms - fatigue, sleep disturbance, weight, loss, headache, anxiety, vertigo, malaise, and ill-defined pain
• Extrapyramidal dysfunction - rigidity, masklike facies, choreoathetoid movements;
• seizures
• Hypoesthesia
• supranuclear gaze palsy, optic atrophy
patients commonly present with myoclonus and dementia. EEG shows characteristic periodic electrical bursts. MRI shows increased intensity in the basal ganglia and cortical
ribboning (ribbon-like signal hyperintensity of cerebral cortical gyri). on light microscopy, the pathologic hallmarks of CJD are spongiform degeneration and astrocytic gliosis.


other options:
option C: Nephritic syndrome classically presents with tea- or cola-colored urine (hematuria), edema, hypertension, and oliguria.
Conditions which present as glomerulonephritis:
• postinfectious glomerulonephritis
• IgA nephropathy (option D)
• Membranoproliferative glomerulonephritis



• Henoch-schönlein purpura (HsP) nephritis
• systemic lupus erythematosus (sLE) nephritis
• Granulomatosis with polyangiitis
• Goodpasture syndrome (option C)
• Hemolytic-uremic syndrome (HUs)
option D: sickle cell anemia is an autosomal recessive disorder that occurs due to the point
mutation in the β-globin gene, which results in the replacement of glutamate residue with valine. This causes the production of sickle-shaped red blood cells due to the polymerization
of deoxygenated hemoglobin (Hbs). Factors that predispose to sickling are infection, dehydration, and acidosis. Clinical features are moderately severe hemolytic anemia with jaundice and painful   bone crisis. The aplastic crisis stems from the infection of red cell progenitors by parvovirus B19,   which causes a transient cessation of erythropoiesis and a sudden worsening of the anemia. In
children, splenic sequestration crises occur which results in splenomegaly due to red pulp congestion.",,B,2233-1467.PNG
Q2,"A 65-year-old male patient with chronic fatigue and lymphadenopathy presents to the
outpatient department. His peripheral smear shows the presence of smudge cells. which of the following additional investigations will you do to arrive at a diagnosis?","a)polymerase chain reaction
b)Fluorescent in situ hybridization
c)Flow cytometry
d)cytogenetics","An elderly patient with chronic fatigue and lymphadenopathy, and a peripheral smear showing the presence of smudge cells suggest a diagnosis of chronic lymphocytic leukemia.
Immunophenotyping using flow cytometry is the investigation done to arrive at the diagnosis. The classical immunophenotypic feature of CLL is CD 19+, CD2o+, CD 23+, CD5+.
Chronic Lymphocytic Leukemia (CLL) is a peripheral B-cell neoplasm usually affecting adults, more commonly men. Patients are often asymptomatic at diagnosis. when symptomatic, it
presents non specifically with easy fatigability, weight loss, and anorexia. Generalized
lymphadenopathy and hepatosplenomegaly are present in most symptomatic patients.
The chromosomal defects in CLL include:
• Deletion of 13q (commonest and has a good prognosis)
• Deletion of 11q
• Trisomy 12q
• Deletion of 17p (poor prognosis)
The peripheral blood smear in cases of chronic lymphocytic leukemia (CLL) contains small round lymphocytes having condensed chromatin and scant cytoplasm. some of these cells may get
disrupted while preparing the smears, producing smudge cells. An absolute lymphocyte count of    &gt;5ooo/mm3 is required for diagnosis. Hypogammaglobulinemia is commonly seen, making the patient susceptible to infections. A few patients may develop hemolytic anemia or
thrombocytopenia due to autoantibodies made by non-neoplastic B cells.
on lymph node biopsy: Lymph nodes are composed of small lymphocytes admixed with larger     activated lymphocytes. The large lymphocytes contain mitotically active cells and gather in loose aggregates referred to as proliferation centers. These proliferation centers are pathognomic to
CLL when present.



Expectant management is the treatment of choice for asymptomatic patients with chronic lymphocytic leukemia. The gold standard for therapy is a combination
of fludarabine, cyclophosphamide, and rituximab.
Richter’s syndrome is a complication of cLL in which there is a transformation to an aggressive lymphoma, most commonly diffuse large B-cell lymphoma (DLBcL).
The image shows small round lymphocytes and smudge cells seen in cLL.",,C,2152-1408.PNG
Q3,which of the following statements is true about blood products?,"a)platelets is stored between 2o°c to 24°c with a shelf life of 5 days.
b)cryoprecipitate is stored at -2o°c with a shelf life of 6 months
c)packed red cells stored with adenine, glucose, mannitol and saline is stored between -5°c to
d)Fresh frozen plasma is stored between -5°c to -15°c with a shelf life of 2 years","The statement that is true about blood products is platelets can be stored between 2o°c to 24°c with a shelf life of 5 days.
platelet concentrates can be stored for up to 5 days at +2o°c to +24°c, with agitation. It is used in thrombocytopenia, platelet function defects, disseminated intravascular coagulation, during
massive blood transfusion to prevent dilutional thrombocytopenia, and in bone marrow
failure. Agitation during storage is necessary to maintain their viability and function. This is
because platelets are stored at room temperature, where they continue to metabolize glucose and produce lactate. Agitation helps to maintain a uniform distribution of platelets, prevent their
clumping together, and facilitate gas exchange.
Fresh frozen plasma and cryoprecipitate are generally stored at a temperature of –3o °c. They are thawed at temperatures between +3o °c and +37 °c in the blood bank before issue and
transported to the ward at ambient temperature. They must be used immediately and should never be refrozen.
whole blood and packed red cells are always stored at +2 °c to +6 °c and transported between +2 °c and +1o °c. packed red cells stored with SAGM (sodium, adenine, glucose, and mannitol as
components) provide a shelf-life of up to 42 days.",,A,
Q4,"A patient with lytic lesions on the skull is suspected of a diagnosis of Langerhan cell
histiocytosis. which of the following is a characteristic finding on electron microscopy?","a)Histiocytes
b)Birbeck granules
c)Eosinophils
d)Giant cells","The presence of Birbeck granules in the cytoplasm is a characteristic finding of Langerhans cell histiocytosis (LCH) on electron microscopy.
Birbeck granules have a dilated terminal end producing a tennis racket–like appearance.
It contains the protein langerin (CD207). It is seen on electron microscopy.
The image below shows Birbeck granules on electron microscopy seen in LCH.


Histopathologically, Langerhans cells have a single large nucleus with a characteristic folded or
grooved nucleus (coffee-bean appearance) with small inconspicuous nucleoli. Birbeck granules are seen in the cytoplasm. The tumor cells specifically express HLA-DR, S-100, and CD1a and
langerin (CD207) markers.
The image below shows histopathological image of Langerhan cells with folded nuclei.




Langerhans cell histiocytosis occurs due to the proliferation of a special type of immature
dendritic cells, called Langerhans cells. Their normal function is to present antigens. The most common mutation is BRAFV6OOE gain-of-function mutation.
It is characterized by single or multiple osteolytic bone lesions and can also infiltrate nearly every organ, like the skin (of the scalp), lungs, liver, spleen, bone marrow, or the central nervous
system.
LCH can present as the following clinical entities:
• Multifocal multisystem Langerhans cell histiocytosis (Letterer-siwe disease)
• unifocal and multifocal unisystem Langerhans cell histiocytosis (eosinophilic granuloma)- The combination of bone defects, diabetes insipidus, and exophthalmos is called the
Hand-schüller-Christian triad.
• pulmonary Langerhans cell histiocytosis
The below image shows lytic lesion of skull seen in LCH.",,B,2168-1422.PNG;2167-1420.PNG;2168-1421.PNG
Q5,Identify the mode of inheritance from the pedigree chart given below.,"a)Autosomal dominant
b)Autosomal recessive
c)pseudodominant inheritance
d)Incomplete penetrance","The pedigree chart shows an autosomal dominant mode of inheritance.
Autosomal dominant conditions are manifested in the heterozygous state, hence at least one
parent of an index case is usually affected. In this mode of inheritance, both males and females     are affected and both can transmit the condition. when an affected person marries an unaffected one, every child has one in two chance of having the disease.",2219-1460.PNG,A,Picture11.png
Q6,Match the following disorders with their genetic abnormalities.,"a)1-a, 2-d, 3-b, 4-c
b)1-c, 2-a, 3-b, 4-d
c)1-b, 2-d, 3-a, 4-c
d)1-c, 2-b, 3-a, 4-d","The correct match is:
Huntington's disease (HD) is an autosomal dominant progressive brain disorder that
causes uncontrolled movements, emotional problems, and loss of thinking ability. It occurs due to atrophy, with loss of neurons and gliosis in the caudate lobe, putamen, and globus pallidus. There is an abnormal expansion of the trinucleotide CAG in the Huntington gene on chromosome 4.
Trisomy 18 results in Edward’s syndrome in which a complete extra copy of chromosome 18 is
inherited as a result of meiotic nondisjunction. The clinical features include micrognathia, low-set ears, prominent occiput, and rocker bottom feet. patients have significant hypertonia including
clenched hands with overlapping fingers. Cardiac anomalies (ventricular septal defects and patent ductus arteriosus) and gastrointestinal anomalies (Meckel’s diverticulum, malrotations) are
common. prenatal ultrasound reveals fetal growth restriction.

Genetic abnormalities	Disorders
1. Trinucleotide repeat	b. Huntington chore a
2. Trisomy 18	d. Edward syndrome
3. Trisomy 13	a. patau syndrome
4. Hb beta chain Glu→ val	c. sickle cell anemia






Trisomy 13 results in patau syndrome which presents with midline facial clefts(cleft lip/palate) and musculoskeletal abnormalities,eg-polydactyly. phenotypic features include microcephaly,   low-set ears, hypertelorism, and a broad nasal bridge.
Sickle cell anemia is an autosomal recessive disorder that occurs due to the point mutation in the β-globin gene, which results in the replacement of glutamate residue with valine. This causes the  production of sickle-shaped red blood cells due to the polymerization
of deoxygenated hemoglobin (HbS). Factors that predispose to sickling are infection, dehydration, and acidosis. clinical features are moderately severe hemolytic anemia with jaundice and painful   bone crisis. The aplastic crisis stems from the infection of red cell progenitors by parvovirus B19,   which causes a transient cessation of erythropoiesis and a sudden worsening of the anemia.",,C,2239-1468.PNG
Q7,Most specific indicator of alcohol-induced liver dysfunction is _____,"a)Serum bilirubin
b)GGT
c)SGOT
d)SGPT","Among the given options, the most specific indicator of alcohol-induced liver dysfunction is gamma-glutamyl transferase (GGT).
GGT is commonly used in patients with alcoholic liver disease as a marker of excessive alcohol intake. GGT is present in many tissues, including the kidneys, pancreas, and liver. It is
mainly derived from the liver and this is often used as a marker of hepatobiliary diseases. chronic alcohol consumption leads to the induction of hepatic microsomal GGT which leads to a rise in
GGT  in alcoholics.
Laboratory investigations in patients with alcohol-induced liver dysfunction:
• AST (SGOT) and ALT (SGpT) elevations that do not exceed 4oo IU/L.
• AST/ALT ratio of &gt;1.5.
• Serum bilirubin &gt;3 mg/dL.
Note that while GGT is a sensitive marker for alcohol-induced liver disease, it is not completely specific to this condition. Other conditions such as biliary obstruction or use of certain
medications can also elevate GGT levels.",,B,
Q8,Most common cause of adrenal incidentaloma is_________,"a)Subclinical cushing's syndrome
b)Aldosterone producing adenoma
c)Pheochromocytoma
d)Non-functioning adenoma","The most common cause of adrenal incidentaloma is non-functioning adenoma
Incidentalomas are evaluated to classify them as:
• Non-functional: most common
• Functional: may present with cushing's syndrome, pheochromocytoma, aldosteronoma, cortisol-producing adenoma, etc.
• secondary metastasis: from the breast, lung, and kidneys are seen in 2% of the patients.
For patients without a confirmed diagnosis, it is recommended to conduct specific tests to identify underlying hormonally active tumors. These tests include:
(a) performing a low-dose (1 mg) overnight dexamethasone suppression test to exclude subclinical cushing's syndrome.
(b) collecting a 24-hour urine sample to measure levels of catecholamines, metanephrines, or
VMA, or measuring plasma metanephrine levels to rule out the presence of a pheochromocytoma.
(c) In hypertensive patients, conducting tests for serum electrolytes, plasma aldosterone, and plasma renin to exclude the presence of an aldosteronoma.
Management of incidentalomas:
• Non-functional: Tumors with a size &lt;4cm are managed conservatively. MRI surveillance is done every 3-6 months. For size &gt;4cm, laparoscopic adrenalectomy is done.
•
Functional tumors: Hormonal assay studies are done in suspected functional tumors or patients presenting with symptoms. If positive, it should be managed accordingly. If not managed,
functional tumors can become malignant and the incidence increases 4-fold if the size of the lesion crosses 4 cm.
•
secondary metastasis: Fine-needle aspiration and biopsy is performed. Tests for
pheochromocytoma should always be done before this procedure to avoid precipitating a hypertensive crisis.
other options:
option A: patients with incidentaloma may present with subclinical cushing’s syndrome. This
condition is identified by subtle indications of excessive cortisol, including weight gain, thinning    of the skin, facial rounding, diabetes, and high blood pressure. These symptoms are accompanied by the absence of the typical daily variation in cortisol secretion, autonomous cortisol production, and insensitivity to suppression by dexamethasone. Although the total amount of cortisol
produced and the levels of cortisol in 24-hour urine samples may appear normal, other clinical signs and hormone irregularities indicate cortisol excess.
option B: Aldosterone-producing adenomas originate in the zona glomerulosa of the adrenal
glands. These tumors are typically 1o to 2o mm in diameter when initially detected, and they have



a distinct appearance—well-defined and exhibiting a golden yellow color upon slicing, often referred to as the ""canary tumor.""
The most commonly observed mutations occur in the KCNJ5 gene, which encodes the potassium   channel. These mutations are believed to cause an influx of calcium into glomerulosa cells, leading to increased secretion of aldosterone and cellular proliferation. These tumors are more frequently  found in females and are associated with larger tumor sizes and higher levels of aldosterone.
However, they are not linked to adrenal hyperplasia.
option C: pheochromocytomas and paragangliomas are catecholamine-producing tumors. The     dominant clinical feature in pheochromocytoma is hypertension. Most patients have paroxysmal episodes, which are abrupt elevations in blood pressure. They are accompanied
by tachycardia, palpitations, headache, and sweating. Lab diagnosis of pheochromocytoma is based on the demonstration of increased urinary excretion of free catecholamines and their    metabolites such as VMA.",,D,
Q9,A patient on long term hemodialysis due to renal failure is likely to develop which type of amyloidosis?,"a)Amyloid light chain (AL)
b)Amyloid A (AA)
c)Amyloid β2 microglobulin (Aβ2M)
d)Amyloid transthyretin (ATTR)","patients on long-term hemodialysis for renal failure can develop amyloidosis as a result of the deposition of β2-microglobulin.
β2-microglobulin is a component of the MHC class I molecule and a normal serum protein. In the past, it was retained in the circulation of patients with chronic kidney disease because it could not
be filtered through dialysis membranes. In these patients, it would get deposited in the joints,
muscles, tendons, and ligaments. one of the complications which can occur as a result is carpal   tunnel syndrome. However, with the advent of new dialysis filters, this complication has become uncommon now.",,C,
Q10,Given below is an electron microscopy image of a cell. Identify the cell.,"a)Target cell
b)Hairy cell
c)Gaucher cell
d)sickle cell","The given electron microscopic image shows a hairy cell.
Hairy cell leukemia is so-called because of the appearance of the leukemic cells, which have fine hair-like projections that are best recognized under the phase-contrast microscope.
Hairy cell leukemia is a distinctive B cell neoplasm, that predominantly affects middle-aged males. The markers expressed in hairy cell leukemia include the usual B-cell markers- CD-19 and 20,
and specific markers such as CD 11c, CD 25, CD103, and annexin A1.
on peripheral blood smear, hairy cells have round or reniform nuclei and moderate amounts of
pale blue cytoplasm with thread or bleb-like extension. In the bone marrow, these cells are usually trapped in a mesh of reticulin fibers and so it is difficult to aspirate and hence termed a dry tap.
patients commonly present with massive splenomegaly due to infiltration of the leukemic
cells. pancytopenia due to marrow involvement can also be seen. There can be atypical
monocytopenia due to which these patients experience an increased incidence of atypical
mycobacterial infections. These tumors respond well to chemotherapy and BRAF (B-type Raf proto-oncogene) inhibitors and they have an excellent prognosis.



The classic hairy cells can be seen in the slide is shown below:


other options:
option A: Target cells have a centrally located disk of hemoglobin surrounded by an area of pallor. There is an outer rim of hemoglobin adjacent to the cell membrane giving the cell the appearance  of a target. Conditions in which target cells appear are thalassemia, hepatic disease with jaundice,  hemoglobin C disorders, and postsplenectomy state.
option C: Gaucher disease is a lysosomal storage disorder with a deficiency
of acid-β-glucosidase. It has an autosomal recessive mode of inheritance. It leads to the
accumulation of glucosylceramide in the reticuloendothelial system. The features of this disease include growth retardation, hepatosplenomegaly, thrombocytopenia, anemia, and Erlenmeyer    flask deformity of the distal femur. Histology shows the presence of Gaucher cells, a
characteristic wrinkled-paper appearance resulting from the presence of intracytoplasmic substrate inclusions. The intelligence of the child is normal.




option D: sickle cell anemia is an autosomal recessive disorder that occurs due to the point
mutation in the β-globin gene, which results in the replacement of glutamate residue with valine. This causes the production of sickle-shaped red blood cells due to the polymerization
of deoxygenated hemoglobin (Hbs).",2221-1461.PNG,B,2242-1470.PNG;2242-1469.PNG;2243-1471.PNG
