number,question,options,solution,image_q,answer_key,image_a
Q1,which of the following is incorrect regarding the image shown?,"a)only the roots of this plant are poisonous
b)causes Av block
c)Drug of choice for poisoning is Atropine
d)Mitha zaher is one of the variety of this plant","The image is of aconite. All parts of this plant (especially the roots and seeds) are poisonous. varieties of this plant are monkhood, mitha zaher, bish, and bikh.
It is a cardiac poison and causes Av block, bradycardia. Atropine is used in the treatment of its toxicity.",2678-1634.PNG,A,
Q2,"A girl was allegedly kidnapped by a man. In court, she says that she is a major and is married to the man. X-ray images of her elbow, wrist and pelvis are given. what is the approximate
age of the girl ?","a)14 to 15 years
b)16 to 17 years
c)18 to 19 years
d)21 to 22 years","The most approximate age of this girl is 21-22 years.
since the ischial tuberosity is fused in this scenario the girl must be aged &gt;21 years.

Bone/ joint	Maximum age at fus ion	Interpretation of given x-ray
Elbow joint centres (lower en d of humerus, upper end of r  adius, olecranon to ulna)	16 years	Fused, >16 years
wrist joint centres (lower en d of ulna and radius)	19 years	Fused, > 19 years
Hip bone centres (head of fe  mur, greater and lesser troch anter, ischial tuberosity)	22 years	Fused, > 21 years",2679-1635.PNG,D,
Q3,First-hand knowledge rule is applicable to:,"a)common witness
b)Hand writing expert
c)Doctor
d)Hostile witness","The first-hand knowledge rule is applicable to a common witness who gives evidence about the facts observed or perceived by him.
An expert witness is someone who has been trained or is skilled or has knowledge and experience and is able to draw conclusions from the facts observed by him. Doctors, handwriting/
fingerprints/ firearms experts come under this category.



A hostile witness is a person who is supposed to have some interest or motive for concealing a part of the truth or for giving completely false evidence.",,A,
Q4,"crown Rump Length is 21 cm, length of lower limb is 1o cm, gestational age of the fetus will be:","a)6 to 7 months
b)4 to 5 months
c)7 to 8 months
d)Term","Gestational age of this fetus is 6-7 months.
crown rump length + length of lower limb = crown heel length
Rule of Haase enables the estimation of the age of the fetus in lunar months from its crown-heel length (in cm).
According to the rule,
• Age in months = square root of crown-heel length (when the crown-heel length is 25 cm or less/ first 5 months).
• Age in months = crown-heel length divided by 5 (when the crown-heel length is more than 25 cm/ last 5 months).
Here, crown heel length = crown rump + lower limb length = 31 cm.
Hence, gestational age = 31 / 5 = 6-7 months.",,A,
Q5,"Identify the correct pair i- Mummification, ii- Adipocere, iii- Marbling, iv- Lividity of death","a)i-4, ii-3, iii-2, iv-1
b)i-3,ii-4, iii-2, iv-1
c)i-3, ii-1, iii-4, iv-2
d)i-3, ii-4, iii-1, iv-2","Image 1. Marbling: It is the discoloration of superficial veins due to the formation
of sulphmethemoglobin, which starts in 24 hours and becomes prominent in 36-48 hours.
Image 2. Lividity of death: postmortem lividity (suggillation, postmortem hypostasis/postmortem staining/livor mortis/suggillation/vibices) develops in the dependent portions of the body due to    engorged vessels showing through the skin.
Image 3. Mummification: It occurs in the absence of moisture in the air and continuous action of dry or warmed air.
Image 4. Adipocere: It forms under warm and humid weather due to hydrolysis of lipids.",2680-1636.PNG,D,
Q6,Match the following: i- Heroin ii- Eve iii-Joint iv-LSD 1-Ganja 2-Acid 3-Brown sugar 4-Amphetamine,"a)i-2, ii-1, iii-4, iv-3
b)i-3, ii-2, iii-1, iv-4
c)i-4, ii-2 iii-1, iv-3
d)i-3, ii-4, iii- 1, iv-2","Heroin	Brown sugar, smack, Dope
Ganja	Joint , Reefer, weed, pot, Gr ass, purple haze
Ethylene dioxymethampheta mine	Eve
LsD	Acid",,D,
Q7,which of the following trait is a feature of the female skull?,"a)Larger teeth
b)Frontal and maxillary sinuses are larger
c)Frontal and parietal eminences are larger
d)supratympanic crest is present","Frontal and parietal eminences are larger in a female skull.
Differentiating features between male and female skull:
Note: The features given above develop after puberty and are modified by senility, so are applicable only between the 2oth and the 55th year.

Trait	Male	Female
General size	Large	small
Architecture	Rugged	smooth
supraorbital ridge s	prominent	Less prominent
Mastoid process	prominent	Less prominent
occipital region	Marked muscle markings	No marked muscle marki ngs
Frontal eminences	small	Large
parietal eminence s	small	Large
orbits	square with round margi ns	Round with sharp margi ns
Mandible	Large, broad ramus	small, small ramus
chin shape	U-shaped	V-shaped",,C,
Q8,"If a person starts to serve a second employer, the new employer is responsible for his actions by:","a)vicarious liability
b)Doctrine of negligent choice
c)contributory negligence
d)Borrowed servant doctrine","when an employee is being borrowed, the lending employer temporarily surrenders control over   this worker and the borrowing employer temporarily assumes control. This is known as borrowed servant doctrine.
Vicarious liability is by which the employer is responsible for his employees’ negligence if such activity occurs in the course of the employment and within its scope.",,D,
Q9,Identify the following post-mortem change.,"a)Tattooing
b)suggilation
c)putrefaction
d)Decomposition","The image shows suggilation.
postmortem lividity (suggilation/ postmortem hypostasis/ postmortem staining/ livor mortis/
vibices) develops in the dependent portions ofthe body due to engorged vessels showing through the skin.",2681-1637.PNG,B,
Q10,All of the following statements are true about the given condition except:,"a)swabs should be taken immediately after moistening with sterile water
b)It is most commonly caused by incisors and canines
c)photograph is taken with two scales at right angle to one another in the vertical plane
d)3D imaging is possible in the given condition","The above image shows a human bite mark. The photograph is taken with two scales at the right angle to one another in the horizontal plane.
Human bites are usually semi-circular or crescentic caused by the front teeth (incisors, canine). swabs of bite marks should be taken immediately using a swab moistened with sterile water. A sample of the control area adjacent to the mark and of the victim's saliva should also be taken   using swabs moistened with sterile water.
3D imaging is done in which the image is measurable with high precision.
A plastic substance such as rubber is laid over the bite mark which produces a permanent negative cast.",2682-1638.PNG,C,
