number,question,options,solution,image_q,answer_key,image_a
Q1,"An 18-year-old girl with the diagnosis of acute promyelocytic leukemia was treated medically. she developed fever and tachypnea and a chest X-ray showed pulmonary infiltrates. what
drug should she be given next?","a)cytarabine
b)Dexamethasone
c)Doxorubicin
d)Methotrexate","The clinical scenario describes a patient of APL (acute promyelocytic leukemia) developing fever, tachypnea, and pulmonary infiltrates while on medical treatment. This is suggestive of APL
differentiation syndrome, an adverse effect of all-trans-retinoic acid (ATRA). The management involves glucocorticoids like dexamethasone.
Along with glucocorticoids, the other management of APL differentiation syndrome includes chemotherapy for cytoreduction and supportive measures. In severe cases, temporary
discontinuation ofATRA is necessary.
ATRA is an oral drug that induces the differentiation of leukemic cells bearing the t(15;17)
chromosomal translocation. while ATRA reduces the incidence of DIC associated with cytarabine and daunorubicin used earlier in APL, it can cause APL differentiation syndrome due to the
adhesion of differentiated neoplastic cells to the pulmonary vasculature endothelium.
In low-risk APL patients with a low leukocyte count at presentation, a combination ofATRA and arsenic trioxide (ATO) has been found to be superior and is the current standard of care.",,B,
Q2,"The definition of fever of unknown origin (FUO) includes all of the following, except:","a)Undiagnosed after one week of investigation
b)Immuno compromised status should be ruled out
c)Temperature more than 38.3 c
d)Fever persisting for more than 3 weeks","The current definition of fever of unknown origin (FUO) does not include undiagnosed after one week of investigation. The criterion ""diagnosis uncertain, after 1 week of evaluation"" which was   previously a part of the definition has been removed.
FUO is currently defined as:
• Fever ≥38.3°C (≥101°F) on at least two occasions



• Duration of ≥3 weeks
• No known immunocompromised state
• Diagnosis is uncertain after thorough history-taking, physical examination, and obligatory investigations.
Inflammation of Unknown origin (IUo) is closely related to FUo. It has the same definition,
except for the body temperature criterion. IUo is characterized by elevated inflammatory
parameters (such as CRP or ESR) on multiple occasions for at least three weeks in an
immunocompetent patient with normal body temperature. The causes and workups for IUo are similar to those for FUo.",,A,
Q3,"A 43-year-old patient presented with spikes of fever and difficulty in breathing.
Transesophageal echo revealed vegetations in the heart. The culture was positive for Burkholderia cepacia. which of the following is the first line of management?","a)Aminoglycosides and colistin
b)cotrimoxazole with 3rd generation cephalosporin
c)cefepime and tigecycline
d)carbepenams and 3rd generation cephalosporins","The first-line agents used in the management of Burkholderia cepacia complex (BCC) infections are trimethoprim-sulfamethoxazole (cotrimoxazole), meropenem, minocycline, and ceftazidime  (3rd generation cephalosporin).
other options:
option A: Burkholderia species are intrinsically resistant to aminoglycosides and polymyxins.
option C: Tigecycline is less effective in the case of Burkholderia infections.
option D: Carbapenems and 3rd generation cephalosporins have the same mechanism of action and compete for the same binding site. Hence, it is not a rational drug combination.
BCC is a group of bacteria known for causing severe respiratory distress and septicemia,
particularly in patients with cystic fibrosis (CF). BCC organisms are also found in ICU patients and individuals with chronic granulomatous disease, leading to lung disease. BCC colonization in CF     patients prior to lung transplantation increases the risk of death during the early transplant
period.",,B,
Q4,The radio-iodine uptake scan of a patient evaluated for swelling of the thyroid is shown below. which of the following is the most likely diagnosis?,"a)Hypersecreting adenoma
b)papillary carcinoma thyroid
c)Graves disease
d)Lateral aberrant thyroid","The given image showing localized overactivity (increased uptake) in the left lobe of the thyroid    i.e., hot nodule, with suppression of the remainder of the gland, is suggestive of a hypersecreting adenoma.
other options:
option B: The likelihood of malignancies like papillary Carcinoma thyroid is low (5%) in the case of a hot nodule.
option C: Graves disease shows diffusely increased uptake on a thyroid scan.
option D: Lateral aberrant thyroid presents with swelling of cervical lymph nodes and not
thyroid. It is due to skip metastasis from papillary thyroid carcinoma to the ipsilateral cervical lymph nodes.
The thyroid scan appearance in different conditions is shown in the image below:





Diagnostic isotope studies, such as 99mTc-pertechnetate and iodine-123, are becoming less
common in thyroid imaging because some warm swellings (5%) which are actually malignant
could be mistaken as benign. Isotope scanning is most valuable when assessing a hyperthyroid
patient presenting with a nodule or nodularity in the thyroid. It helps to identify overactivity in
the gland, which can differentiate between a toxic nodule that suppresses the rest ofthe gland and a toxic multinodular goitre with multiple areas of increased uptake.",4072-2634.PNG,A,4089-2641.PNG
Q5,which of the following diseases primarily involves the marked structure?,"a)Paralysis agitans
b)Depression
c)Alzheimers
d)Huntington chorea","The structure marked in this transverse section of the brain at the level of superior colliculus is  substantia nigra. Degeneration of substantia nigra is seen in parkinson's disease, also known as paralysis agitans.
substantia nigra is pigmented due to the presence of neuromelanin granules, which help in the synthesis of dopamine. In parkinson's disease, there is an absence/reduced pigmentation of the substantia nigra.
Bradykinesia, rigidity, and resting tremor are classic features of parkinson's disease. Because of motor disability, it is also referred to as paralysis agitans.
other options:
option B: Depression is often a comorbid finding with parkinson's disease, but is not due to damage to the substantia nigra.
option C: Alzheimer’s disease is the most common cause of dementia. It is due to atrophy of the entorhinal cortex, located in the medial temporal lobe.
option D: Huntington’s chorea is an autosomal dominant disorder of movement and cognition primarily involving the striatum (caudate nucleus and putamen).",4072-2633.PNG,A,4090-2642.PNG
Q6,All are components of cURB65 except,"a)confused state
b)Respiratory rate of &gt; 3o /min
c)Blood urea nitrogen value greater than 7 mmol/L
d)systolic blood pressure less than 1oo mm Hg","Among the options, systolic blood pressure less than 1oo mm Hg (option D) is not a component of cURB-65. cURB65 includes blood pressure, systolic ≤9o mmHg or diastolic ≤6o mmHg.
cURB-65 criteria is used to assess the severity of illness in a case community-acquired
pneumonia. It includes confusion (c), urea &gt;7 mmol/L (U), respiratory rate ≥3o/min (R), blood pressure systolic ≤9o mmHg or diastolic ≤6o mmHg (B) and an age of ≥65 years.
Pneumonia severity index (PSI) is another index to assess the severity of illness and the risk of      mortality in the case of pneumonia. It includes 2o variables and depending on the score, patients are assigned into one of the 5 classes.
class, I, II, III - at low risk of death and can be treated on an outpatient basis
class IV &amp; V require hospitalization",,D,
Q7,"A 22-year-old female patient came with complaints of vomiting and a decrease in movement of the right leg. In the past, she has had episodes of violent and aggressive behavior and
abdominal pain. which of the following is the most probable diagnosis?","a)AIDP with migraine
b)Right side paralysis
c)Acute intermittent porphyria
d)conversion disorder","The clinical scenario describing decrease in movement of right leg (neurological symptom) in a
young female with history of episodic attacks of abdominal pain and aggressive behaviour (mental symptom) is consistent with the diagnosis of acute intermittent prophyria.
conversion disorder (option D) presents commonly in young women as acute, temporary loss of sensory or motor function preceded by psychological issues. Recurrent episodic attacks of
neurovisceral symptoms make the diagnosis of conversion disorder unlikely.
Acute intermittent porphyria (AIP) is a hepatic porphyria inherited in an autosomal dominant pattern. It occurs due to a deficiency of porphobilinogen deaminase/hydroxymethylbilane
synthase/uroporphyrinogen I synthase enzyme in heme synthesis. AIP is generally latent before puberty and is more common in women.



AIP presents with neurovisceral symptoms and no cutaneous manifestations are seen. Abdominal pain is the most common symptom. Nausea, vomiting, constipation, muscle weakness, sensory
loss, dysuria, and urinary retention are seen. Tachycardia, hypertension, restlessness, tremors, and excess sweating are due to sympathetic overactivity. Peripheral neuropathy predominantly affecting motor neurons is due to axonal degeneration. During acute episodes, individuals may experience mental manifestations such as anxiety, insomnia, depression, hallucinations, and
paranoia. Seizures may result from either neurological effects or hyponatremia.
Diagnosis can be made with the appearance of classic symptomology after exposure to an
underlying precipitating factor. Plasma and urine ALA and PBG levels are significantly raised during an acute attack and remain high even after symptoms resolve.
Intravenous hematin as first-line treatment for acute attacks. Narcotic analgesia may be given for abdominal pain. Carbohydrate loading with intravenous glucose may be tried in milder attacks.    orthoptic liver transplant is curative in patients refractory to hemin therapy.
Givosiran is a recently approved hepatic-targeted RNA interference (RNAi) therapy for acute hepatic porphyrias.",,C,
Q8,"A 36 year old male came with complaints of ascending weakness in both lower limbs and
upper body. There was no history of trauma. which of the following investigations is done in the evaluation of this patient?","a)serum potassium
b)serum magnesium
c)serum sodium
d)serum calcium","The given scenario describes a patient with ascending paralysis. Among the given options, Serum potassium (option A) is tested as disturbances in serum potassium levels (hypokalemia or
hyperkalemia) present with ascending muscle weakness.
option B: Hypomagnesemia can cause tetany. Hypermagnesemia can cause generalized weakness and paralysis. However, serum potassium is a better answer as disturbances in potassium levels    are more likely to cause paralysis.
option C: Alteration in serum sodium levels does not cause muscular paralysis.
option D : Hypocalcemia presents with paresthesia, tetany, seizures and prolonged QT interval. Hypercalcemia presents with other clinical features like fatigue, depression, mental confusion,
anorexia, nausea, vomiting, constipation, reversible renal tubular defects, increased urine output, short QT interval in the electrocardiogram, and, in some patients, cardiac arrhythmias.",,A,
Q9,"on thyroid function test analysis, TsH value was much higher than normal with a low free T4. what is the diagnosis?","a)subclinical hypothyroidism
b)Hyperthyroidism
c)secondary hypothyroidism
d)primary hypothyroidism","An elevated TSH value with low free T4 is suggestive of primary hypothyroidism (option D).
option A: In subclinical hypothyroidism, free T4 levels remain normal despite elevated TSH.
option B: TSH is low in hyperthyroidism.
option C: The diagnosis of secondary hypothyroidism is made along with a deficiency of other
pituitary hormones. TSH levels may be low, normal, or slightly increased. The elevation in TSH
levels can be attributed to the secretion of immunoreactive but biologically inactive forms of TSH. To confirm the diagnosis, it is essential to detect a low level of unbound T4.
The diagnostic approach to hypothyroidism is given in the flowchart below:",,D,4092-2643.PNG
Q10,which of the following is responsible for the elevated levels of TG and vLDL in diabetes mellitus?,"a)Increased activity of lipoprotein lipase and decreased activity of hormone sensitive lipase
b)Increased activity of hormone sensitive lipase and decreased lipoprotein lipase activity
c)Increase in peripheral function of LDL receptors
d)Increased in activity of hepatic lipase","The elevated levels of triglycerides (TG) and very low-density lipoproteins (vLDL) in diabetes    mellitus (DM) are due to decreased activity of lipoprotein lipase (LpL) and increased activity of hormone-sensitive lipase (HSL).
Insulin normally has an inhibitory action on HSL and induces LpL on capillary walls. There is an absolute or relative deficiency of insulin in DM. In DM, the activity of LpL is decreased and HSL  is increased.
The increased activity of HSL results in increased mobilisation of fat stores towards lipolysis
releasing fatty acids. These fatty acids are partly cleared by the liver, resulting in increased
synthesis of vLDL and TG, resulting in dyslipidemia. They can accumulate in the liver, resulting in steatosis (non-alcoholic fatty liver disease).
The reduced activity of LpL prevents the clearing of TG and vLDL in the bloodstream and their levels remain elevated.",,B,4093-2644.PNG
