number,question,options,solution,image_q,answer_key,image_a
Q1,A 28 year old male admitted with history of altered sensorium and hydrophobia. A suspicion   of rabies was made and you want to diagnose the condition. You have taken corneal scrapings from the patient and which of the following tests will you do to confirm your diagnosis,"a)Indirect immunofluorescence
b)seller stain for negri bodies
c)viral culture
d)Real time PCR","viral culture from corneal scrapings is used to confirm diagnosis.
Multiple tests in succession/simultaneously are the best. usually Direct Fluorescent Antibody test followed by virus isolation/culture is useful.
virus isolation through culture: Best specimens are brain and saliva. CSF, corneal smears and centrifuged urine can also be used.
option A: Serological tests like indirect immunofluorescence are insensitive.
option B: Negri bodies can only be demonstrated in brain (pyramidal cells of Ammon?s horn, and the Purkinje cells of the cerebellum are the most common site).
option D: Real time-PCR Amplification Detection of rabies virus RNA is highly sensitive and specific. This technique can detect virus in freshsaliva samples, skin, CSF, and brain tissues.
However it is not confirmatory test.",,C,
Q2,Identify the parasite from the given life cycle.,"a)Fasciola hepatica
b)Fasciolopsis buski
c)Pargaonimus westermani
d)Clonorchis sinensus","The given life cycle belongs to Fasciola hepatica.
Fasciola hepatica (sheep liver fluke) causes disease primarily in sheep and other domestic
animals. Humans are infected by eating watercress (or other aquatic plants) contaminated by    larvae (metacercariae) that excyst in the duodenum, penetrate the gut wall, and reach the liver, where they mature into adults.
The adult flukes in the bile ducts produce eggs, which are excreted in the feces. The eggs hatch in freshwater and miracidia enter the snails. Miracidia develop into cercariae, which then encyst on  aquatic vegetation. Sheep and humans eat the plants, thus completing the life cycle. Most
infections are asymptomatic. Halzoun is a painful pharyngitis caused by the presence of adult flukes on the posterior pharyngeal wall after eating raw sheep liver. obstructive jaundice can  occur months or years later.
Diagnosis is made by identification of the eggs in the feces.",1334-804.PNG,A,
Q3,The life cycle given below is of which of the following:,"a)Entamoeba vermicularis
b)Ancylostoma duodenal
c)Balantidium coli
d)Entamoeba histolytica","The given life cycle is of Entamoeba histolytica.
Its life cycle includes 2 stages - the motile trophozoite and the non-motile cyst, both of which are seen in the image shown above. The transmission is primarily by the fecal-oral route. There is no animal reservoir. The most frequent site of systemic disease is the liver.
The ingested cysts differentiate into trophozoites in the ileum which invade the colonic
epithelium. The trophozoites penetrate the submucosal layer and form abscesses which break down to form flask-shaped ulcers.

The trophozoites multiply by binary fission and produce cysts, and both stages are passed in the feces. Trophozoites are rapidly destroyed outside the body. Cysts survive in the external
environment and are responsible for transmission.
Note: The genus Entamoeba has four morphologically identical species - E. histolytica, E. dispar, E. bangladeshi, and E. moshkovskii. E. moshkovskii which was initially thought to be
non-pathogenic has recently been shown to be a causative agent of non-invasive diarrhea.",1335-805.PNG,D,
Q4,"A 25 year old male with history offever and enlarged lymph nodes and sore throat was
suspected to have infectious mono-nucleosis and was ordered a paul Bunnel test. which of the following is the principle of the test?","a)complement mediated cell damage
b)Agglutination reaction
c)Heterophile antibody test
d)Neutralisation reaction","paul Bunnell test is a heterophile antibody reaction test and is used in glandular fever like Infectious Mononucleosis.
Heterophile antibodies have the ability to agglutinate RBCs of different animal species.
paul Bunnell test uses sheep erythrocytes for agglutination and Monospot test uses horse erythrocytes for agglutination.
In Infectious Mononucleosis, IgM heterophile antibodies are detectable for the first 3 months of infection and they can agglutinate sheep erythrocytes.

Type of test	Name of the test	Test used for
Tube agglutination	widal	Typhoid
	standard agglutination test	Brucellosis
	Microscopic agglutination tes t	Leptospirosis
	paul-Bunnell test	Infectious mononucleosis
	weil-felix test	Rickettsial infection
	streptococcal MG agglutinati on test	primary atypical pneumonia
Antiglobulin test	Direct coomb's test	Detecting fetal RH Antibody
	Indirect Coomb's test	Detecting maternal Rh antib ody
passive agglutination test	Hemagglutination	Rose waaler test
	Latex agglutination test	Detection ofAsO, CRp, RA f actor, HCG
	Coagglutination test	Diagnosis of legionellosis, Go norrhea",,C,
Q5,A blood spill in the operation theatre must be cleaned with _____.,"a)chlorine compound
b)phenolic compound
c)Quarternary ammonium compounds
d)Alcoholic compounds","sodium hypochlorite, a compound of chlorine, is the best disinfectant for surface blood spills. It is used with a concentration of o.5-5%.

If the spill contains large amounts of blood or body fluids, clean the visible matter with disposable absorbent material and discard the contaminated materials in appropriate, labelled containment.
A 1:1o?1:1oo dilution of 5.25%?6.15% sodium hypochlorite (i.e., household bleach) or an
EPA-registered tuberculocidal disinfectant has been recommended for decontaminating blood spills.",,A,
Q6,urine LAM is used for the diagnosis of___________,"a)M. tuberculosis
b)M. leprae
c)Mycoplasma
d)Listeria monocyogenes","urine lipoarabinomannan (LAM) assay is used for the diagnosis of tuberculosis.
Lipoarabinomannan (LAM) antigen is a lipopolysaccharide present in mycobacterial cell wall. It is released from metabolically active cells or degenerating cells of patients having tuberculosis.
urine LAM testing is especially useful in diagnosing TB in patients with HIV and low CD 4 counts.",,A,
Q7,Identify the organism in the given slide stained with Gomori methenamine silver stain.,"a)obtuse angled mucor
b)Acute angled penicillium
c)Acute angled branching aspergillus
d)obtuse angled rhizopus","The given slide stained with GMS shows acute-angled (45o) uniform, branching septate hyphae which is suggestive of Aspergillus species.
Aspergillus species grow rapidly, producing aerial hyphae that bear conidia in chains. Long  aseptate conidiophores (specialised conidia-bearing hyphae) are seen with terminal vesicles.
Phialides (vase-shaped cells producing conidia) with conidia are arranged in basipetal chains on the terminal vesicle. The following image shows the lactophenol cotton blue solution (LPCB)
mount of Aspergillus fumigatus showing the long conidiophores with terminal vesicles.


option A: Mucor produces nonseptate, broad hyphae with aerial sporangiophores which end in a sporangium.
option B: Penicillium produces septate hyphae with branched, septate and brush-like conidiophores.

option D: Rhizopus appears similar to Mucor but it has rhizoids with sporangiophores arising in groups directly above the rhizoids.",1336-806.PNG,C,1349-817.PNG
Q8,A confirmed case of which of the following viral haemorrhagic fevers was found in India?,"a)Ebola hemorrhagic fever
b)yellow fever
c)crimean congo hemorrhagic fever
d)Marburg hemorrhagic fever","crimean congo hemorrhagic fever has been found in India.
Four cases were first described in India in 2011 in the state of Gujarat. It is a severe form of viral    hemorrhagic fever caused by negative sense ssRNA Nairovirus species. It is zoonotic in origin with Ixodes ticks as vectors with livestock as primary reservoirs. The outbreak was caused due to
person-to-person transmission in a tertiary care hospital where the index patient (first identified case) was admitted.",,C,
Q9,The given life cycle is suggestive of which of the following viruses?,"a)HIV
b)Hepatitis B
c)Influenza
d)Herpes simplex","The given life cycle is of the hepatitis B virus.
steps:
? The infectious virion attaches to cells and uncoating occurs.
? cell enzymes in the hepatocytes convert dsDNA to covalently closed circular double-stranded DNA (cccDNA)
? HBV mRNA and pre-genome RNA is synthesized using cccDNA as a template.
? pre-genome RNA is encapsidated by packaging signal into new core particles.
? These new core particles are templates for HBV reverse transcriptase.
? Negative-strand DNA is synthesized by viral polymerase by reverse transcription.
? The cores bud from the pre-Golgi membranes, acquiring HBsAg-containing envelopes.
? once viral particles are assembled, they either exit the cell or cause reinfection of the same cell.",1337-807.PNG,B,
Q10,"1,3 beta D- glucan is helpful for identification of?","a)Invasive candidiasis
b)Rhizopus
c)cryptococcus
d)Mucormycosis","1,3 beta D- glucan is helpful for the identification of Invasive candidiasis (invasive fungal infections).
1-3 beta D-glucan assay test detects the presence of (1-3)-ß-d-glucan (BDG) which is an abundant cell wall polysaccharide found in most fungi except
? cryptococci
? zygomycetes
? Blastomyces dermatitidis",,A,
