number,question,options,solution,image_q,answer_key,image_a
Q1,select the correct option regarding Mobile Medical Units (MMUs).,"a)only 1
b)1 and 2
c)1, 2, and 3
d)1, 2, 3, and 4","Statements 1, 2, and 3 are correct. MMUs can be run by either Government or an external agency, but the drugs and medical supplies are to be provided always by Government only.
Mobile Medical Units (MMU) is a major initiative under NRHM to provide a range of health care services for people living in remote, inaccessible, un-served, and underserved areas in both rural  as well as urban areas, with the aim of taking healthcare services to the doorsteps of such people.
There are 3 models of operationalizing MMUs:
• Government operated MMU
• operation of MMU on outsourcing basis by an external agency but capital expenditure, drugs, and supplies provided by Government.
• outsourcing by an external agency which provides both capital expenditure and operational expenditure. However, drugs and supplies are to be provided by Government.
MMUs provide primary care services for common diseases (communicable and
non-communicable), RCH services, screening tests, and referral to higher facilities and specialists as required. Clinical services are provided by a Medical officer and team, and mobilization and
outreach services are provided by ANMs and ASHA.",,C,
Q2,which of the following statements is true?,"a)In a population with low prevalence of the disease, positive result with a highly sensitive test means true positive
b)sensitivity depends on prevalence of the disease
c)Positive predictive value depends on prevalence of disease
d)specificity depends on prevalence of the disease","The positive predictive value (ppv) of a screening test depends on the prevalence of the disease.
The positive predictive value (ppv) of a test indicates the probability that a patient with a positive test result has actually contracted the disease i.e., the likelihood that a person with a positive test  result truly has the disease.
If the prevalence of a disease in a population is high, the more accurate will be the positive
predictive value. Therefore, in a population with a high prevalence of the disease, a positive result with a highly sensitive test means true positive. Example: Hypothyroidism is more prevalent in
hilly areas than in coastal areas. If someone from a hilly area tests positive he is more likely to have the disease than someone who tests positive in a coastal area.
Likewise, if the prevalence decreases, the ppv will also become low. so in a population with a low prevalence of the disease, positive result with a highly sensitive test need not always mean true
positive as it can produce an unacceptably high proportion of false positive results.
predictive value is affected the most by prevalence. However, both sensitivity and specificity can change the predictive value.",,C,
Q3,"You are starting services for hypertension in your PHC. 5o patients who required
antihypertensive treatment were transferred from another center. 4o of them were on
amlodipine (5mg Po) and 1o were on lisinopril (1o mg Po) as they had contraindications to     the use of amlodipine. The drugs are supplied at the PHC on a monthly basis and you have to place an order for their medications. what is the number of tablets that you will order and
the reorder factor?","a)1ooo, rf= 3
b)12oo, rf=2
c)14oo, rf= 3
d)16oo, rf= 2","The Quantity to order (Qo) or the reorder quantity of medicines to be placed at each order interval is calculated using the reorder formula as given below:
Qo = CA x (LT + pp) = CA x Rf
where Qo is the quantity to order, CA is average consumption in a month, LT is lead time, pp is procurement period and Rf is the reorder factor. Reorder factor (Rf) is the sum of lead time (LT) and procurement period (pp). Lead time (LT) is the time between the initiation of a purchase
order and receipt at the warehouse from the supplier. The procurement period (pp) covers the time until the next regular order will be placed.
In the given question, lead time (LT) and procurement period (pp) are 1 month each.
Average consumption (CA) in a month = (4o tablets of amlodipine + 1o tablets of lisinopril) x 3o days = 15oo tablets
Reorder factor (Rf) = LT + pp = 1 + 1 = 2
since these patients got transferred from another center there is no safety stock for them at
present at the facility. so in order to prevent stockouts for them, an extra number of tablets must be ordered, which makes 16oo tablets with a reorder factor (Rf) of 2 the correct option.
Factors determining the reorder formula are:
• Average consumption or demand of the drug (CA) in a month
• supplier Lead time (LT): is the time between initiation of a purchase order and receipt at the warehouse from the supplier.
• safety stock (ss): is the stock that should always be on hand to prevent stockouts. The safety    stock level and reorder level will be the same if consumption and lead times are predictable and stable.



• procurement period (pp): it covers the time until the next regular order will be placed. In a
scheduled system this is in multiples of one month and in a perpetual system, it is counted in days or weeks. Note: Quantity ordered (Qo) + safety stock (ss) must cover the time until the next
order is received, which is given by the Reorder factor (Rf) = procurement period (pp) + Lead Time (LT).
• Reorder level: is the quantity of remaining stock that should trigger a reorder of the item. In a  basic purchasing formula, reorder level is calculated by multiplying the average lead time by the average consumption of the drug during the lead time.
• Maximum stock level: is the same as the target stock level, which is required to satisfy demand until the next order is received.
• stock position: is the sum of stock on hand (working and safety stock) and stock on order, minus any stock back-ordered to clients.",,D,
Q4,Match the following STI Kit colors and their use:,"a)A-4, B-3, C-2, D-1
b)A-4, B-1, C-3, D-2
c)A-1, B-4, C-3, D-2
d)A-3, B-2, C-4, D-1","The correct match is A-4, B-1, c-3, D-2
The National Aids control organization (NAco) has provided color-coded kits for the syndromic management of sexually transmitted diseases:

kit	syndrome/s
kit 1(Grey)	urethral dischargecervical di schargeAno-rectal dischargep ainful scrotal swelling
kit 2 (Green)	vaginal discharge/ vaginitis
kit 3 (white)	Non-herpetic genital ulcers
kit 4(Blue)	Non-herpetic genital ulcers if allergic to penicillin
kit 5(Red)	Herpetic genital ulcers
kit 6 (yellow)	Lower abdominal pain
kit 7(Black)	Inguinal bubo
kit 8(Brown)	Anorectal discharge syndrom e",,B,
Q5,"Compared to a pregnant female, a lactating female would require a higher level of nutrient supplementation for which of the following?","a)vitamin A
b)Calcium
c)Iron
d)Folic acid","According to the Recommended daily allowance (RDA) guidelines set by the National Institute of Nutrition (NIN), the requirement of calcium intake is increased in a lactating woman (12oomg/d) when compared to that of a pregnant woman (1ooomg/d). calcium intake of 12oomg/d is advised in postmenopausal women as well.



The RDA of vitamin A is increased by 5omcg in lactation as compared to pregnancy. But the    increased vitamin A demand is met from the diet and it is not given as a supplement nutrient. vitamin A supplements are given only when there is vitamin A deficiency.
The RDA of iron and folic acid is decreased during lactation compared to pregnancy.
The salient features of updated RDA guidelines, 2o2o by NIN are:

variable	Non pregnant fem ale	pregnancy	Lactati on			
1st TM	2nd TM	3rd TM	o-6 m	6-12 m		
Body weight	55 kg	55 kg + 1o kg in entire pregna ncy				
Energy (kcal/d)sedentaryMod erateHeavy	166o213o272o	+35o	+6oo	+52o		
protein (g/d)	45.7	45.7	+9.5g	+22g	+16.9 g	+13.2 g
Carbs (g/d)	13o	175g	2oog			
Iron (mg/d)	29 mg/d	27 mg/d	23 mg/ d			
Iodine (mcg/d)	15o	25o	28o			
Calcium (mg/d)	1ooo	1ooo	12oo			
vit A (mcg/d)	84o	9oo	95o			
Folate (mcg/d)	22o	57o	33o",,B,
Q6,what does the point labeled C denote?,"a)onset of symptoms
b)onset of pathological changes
c)usual time of diagnosis
d)Exposure to etiologic agent","The given diagram shows the natural history of disease in an individual over time, in which the point labeled C denotes the onset of symptoms. The natural history of disease refers to the
progression of a disease in an individual over time, in the absence of treatment.
Exposure (point A): the disease process begins with appropriate exposure to or accumulation of  factors sufficient for the disease process to begin in a susceptible host. For example in infectious disease, the exposure is a microorganism. For lung cancer, it is any factor that initiates the
process, such as asbestos fibers or components in tobacco smoke.
pathological changes (point B): after the disease process has been triggered, pathological changes occur without the individual being aware of it. This stage of subclinical disease, extending from     the time of exposure to onset of symptoms, is usually called the incubation period for infectious    diseases, and the latency period for chronic diseases. During this stage, the disease remains
asymptomatic.
The onset of clinical symptoms (point C): it is the beginning of the clinical stage of the disease.
The usual time of diagnosis (point D): the onset of symptoms is followed by a short interval (varies from disease to disease) after which the patient presents to a healthcare setup where a diagnosis     of the disease is made. Based on treatment and prognosis, the patient can progress to either



recovery, disability, or death.",2488-1577.PNG,A,2500-1582.PNG
Q7,Certain new vaccines are being studied in the market and their efficacies are compared and presented in the image as shown below. which of the newer vaccines can be used with the   same efficacy as compared to the previous vaccine?,"a)D only
b)D and E
c)C, D and E
d)A, B, C and D","vaccines C, D, and E can be used with the same efficacy as compared to the previous vaccine, as their confidence interval lies within the zone of equivalence.
In a classical randomized controlled trial (RCT), the aim is to evaluate a difference between two      drugs by proving the superiority of the new drug over the standard drug. However, an equivalence study is carried out with the aim of showing there are no significant differences in the efficacy
between the new drug and the standard drug.
To define 'no significant differences' the limit of equivalence (δ) must be defined first. δ must be set as superiority margin (+δ) and non-inferiority margin (-δ), so that they are clinically
appropriate and the differences can be tolerated as clinically irrelevant. To conclude equivalence    the confidence interval (CI), i.e., the whisker (tail) of the box-whisker plot must lie within the zone of equivalence.
Therefore in the given question, vaccines C, D, and E have CI in the zone of equivalence and thus have the same efficacy as the previous vaccine. vaccines F and G lie outside the zone of
equivalence but well within +δ , making them superior to the previous vaccine. vaccines A and B lie outside the zone of equivalence but well within -δ , making them non-equivalent and at the
same time non-inferior to the previous vaccine. If the CI of any vaccine includes or crosses the -δ limit, they will be considered inferior to the standard vaccine.





Note: A superiority trial is done to show that the new drug is superior to the standard drug. A
non-inferiority trial is done to show that the new drug is not worse than the standard drug. This is done for newer interventions or drugs that may be less costly, less invasive, and have fewer side
effects.",2489-1578.PNG,C,2501-1583.PNG
Q8,"As per the verbal autopsy report 2010-2013, arrange the most common cause of death among 1-4-year-old children in descending order:","a)2 &gt; 1 &gt; 3 &gt; 4
b)4 &gt; 1 &gt; 2 &gt; 3
c)1 &gt; 2 &gt; 4 &gt; 3
d)2 &gt; 1 &gt; 4 &gt; 3","According to the verbal autopsy report of 2o1o-2o13, the most common cause of death among 1-4 year old children in descending order is pneumonia &gt; Diarrhea &gt; Injuries &gt; Malaria.
According to the verbal autopsy report 2o1o-2o13, the top 5 causes of death among children aged 1-4 years are:
• pneumonia
• Diarrheal diseases
• Injuries
• other non-communicable diseases
• Malaria
1-4 year mortality rate also known as the child death rate is the number of deaths of children aged 1-4 years per 1ooo children in the same age group in a given year. It thus excludes infant
mortality. It is given by the formula,
1-4 year mortality rate (child death rate) = (no. of deaths of children aged 1-4 years during a year x 1ooo) / Total no. of children aged 1-4 years at the middle of the year.
It is a more refined indicator of the social situation than the infant mortality rate as it reflects
adverse environmental health hazards like malnutrition, poor hygiene, infections, and accidents. It is not affected by perinatal hazards. In the 1-4 year group, second year is the period with the    highest risk of death (mainly due to childhood infections like measles, whooping cough,
diphtheria, diarrhea, and ARI), after which the rates decline progressively.",,D,
Q9,The most common mode of absorption of inorganic lead in industries leading to lead poisoning is:,"a)Absorption through skin
b)Inhaled lead dust
c)Ingestion of contaminated food and water
d)contaminated hands","The most common mode of industrial lead poisoning (plumbism) is due to inhalation of fumes
and dust of lead. Lesser common modes include ingestion of small quantities of lead trapped in
the upper respiratory tract, ingestion due to contaminated hands, and absorption through the skin (only organic lead). Lead poisoning is a notifiable and compensable disease in India.
Lead exerts its toxic action by combining with the SH-group of enzymes involved in porphyrin
synthesis and carbohydrate metabolism, disrupting normal membrane permeability, and causing potassium leakage in RBCs. Symptoms of lead toxicity include:
Inorganic lead toxicity:
• Abdominal colic, also known as painter's colic
• loss of appetite, obstipation, constipation
• Anemia (stippling of red cells)
• wrist drop or foot drop
• Blue-line on the gums known as Burtonian line
organic lead toxicity (mainly affects CNS):
• Headache
• Delirium, confusion
• Insomnia
Earliest and consistent sign: Facial pallor.
Clinical symptoms of lead poisoning occur when blood levels are &gt;7oµg/dl. Measurement of     Coproporphyrin (Cpu) in urine is a useful screening test. periodic examination of workers must  be done and atmosphere lead concentration must be kept &lt;2mg/cubic meter at the workspace. Handwashing before eating and prohibition of taking food in workplaces is essential.
D-penicillamine is used as a chelating agent for treatment.",,B,
Q10,pentavalent vaccine includes which of the following?,"a)Diphtheria, pertussis, Tetanus , HBV, Injectable polio
b)Diphtheria, pertussis, Typhoid, HBV, Hib
c)Diphtheria, pertussis, Tetanus, Haemophilus influenza B, pneumococcal vaccine
d)Diphtheria, Tetanus, HBV, Haemophilus influenza B, pertussis","pentavalent vaccine is a combination of five vaccines that provide protection against 5
life-threatening diseases such as diphtheria, pertussis, tetanus, hepatitis B, and Haemophilus
influenzae type b (Hib). Administration of pentavalent vaccine reduces the number of pricks to a child.
It is given at 6, 1o, and 14 weeks in the immunization program, and can replace the need for
separate administration of Hepatitis B and DpT vaccines. However, the Hepatitis B birth dose and DpT booster doses should be continued. It is given o.5ml intramuscularly in the anterolateral
aspect of the mid-thigh.
pentavalent vaccine is a freeze-sensitive vaccine and therefore should be stored and transported   at 2- 8° C temperature. It is a very safe vaccine with a few mild side effects like pain, redness and



swelling at the injection site, fever, vomiting, abnormal crying, and loss of appetite.",,D,
Q11,A nurse keeps the bins as shown in the image in the hospital ward. which of the following items would go into the black bin?,"a)soiled linen bedsheet
b)Glove paper cover
c)Gloves
d)contaminated gloves","Glove paper cover is a general solid waste that is to be collected in the black bin.
All non-infectious general wastes like food waste, paper waste, and mineral water bottles should be discarded in black bins.
soiled linen bedsheets contaminated by blood or body fluids should be disposed in the yellow bin. All plastic recyclable wastes are discarded in red bins (gloves and contaminated gloves).",2490-1579.PNG,B,
Q12,A homogenous sample of 4 groups was taken as shown below. The height and weight of each group had a correlation coefficient of o.6. what will be the total coefficient of correlation of   the whole group?,"a)Equal to o.6
b)Less than o.6
c)More than o.6
d)skewed coefficient of o.6","In a homogenous sample or population, the total coefficient of correlation (r) will be the average of the individual correlation coefficients. Therefore in the given condition, it will be the same as  o.6
The given scattergram shows the correlation coefficient of height and weight of 4 homogenous
samples. Averaging methods are appropriate when several different samples are independently
drawn from the same or a homogenous population and the interest is in aggregating those values.
Therefore the total correlation coefficient of the whole group will be:
r = (sum of correlation coeffiecient of each sample) ÷ (total no. of samples)
= (o.6 + o.6  + o.6 + o.6) ÷ 4 = 2.4 ÷ 4
= o.6
Note: A correlation between 2 variables does not demonstrate any causal relationship between
those variables, no matter how strong it is. correlation is merely a measure of a statistical
association between the variables. Therefore inferring a causal relationship between two variables on the basis of a correlation is a common and fundamental error.",2491-1580.PNG,A,
