number,question,options,solution,image_q,answer_key,image_a
Q1,The following groups of people must be screened for ca cervix:,"a)More than 65 years old
b)Less than 21 years old
c)21 to 65 year old females
d)Teenagers","screening for cervical cancer is done in females aged 21 to 65 years.
*Three consecutive negative cytologic tests or two consecutive negative co-tests within the past 1o years, with the most recent test occurring within the past 5 years

Age Group	screening Recommendations
<21 years	Do not screen
21-29 years	cytologic testing (pap smear) every 3 years




Age Group	Screening Recommendations
3o-65 years	preferred: cytologic and HpV co-testing every 5 yearsAlter  native: cytologic testing ever   y 3 years
>65 years	Discontinue screening if suffi  cient negative screening resul ts* present, and if there is no  history of HSIL, adenocarcin  oma in situ, or cancer.
women who have undergone total hysterectomy with rem  oval of cervix	Discontinue screening",,C,
Q2,oral contraceptives act by all of the following mechanisms except:,"a)Inhibit implantation
b)cervical mucus thickening
c)Inhibit ovulation
d)Increase GnRH release","oral contraceptive pills (ocps) do not cause an increase in GnRH, they inhibit the release of GnRH.
ocps act via the following mechanisms:
• Inhibiting ovulation - Both estrogen and progesterone act on the hypothalamic-pituitary axis to inhibit the release of GnRH (and thus subsequently LH and FSH). Seen in combined oral pills.
• preventing implantation - under the effect of ocps, endometrial stroma undergoes hypoplasia,  with atrophy of glands. This makes it unfavorable for implantation of the embryo. Seen primarily with mifepristone, but is a secondary mechanism of action with progesterone-only pills as well.
• cervical mucus becomes thick and scanty under the effect of progesterone. This makes it difficult for sperm to enter. Seen in progesterone-only pills.",,D,
Q3,A 3o-year-old woman is diagnosed with a high-grade squamous intraepithelial lesion (HSIL) of the cervix and no obvious macroscopic growth. what is the next line of management?,"a)Hysterectomy
b)conization
c)colposcopy and biopsy
d)Follow-up after 6 months","In a woman diagnosed with a high-grade squamous intraepithelial lesion (HSIL), the next step in management is to perform a colposcopy and biopsy.
patients who are found to have HSIL are further subjected to biopsy. This is done by colposcopic study for the visual inspection with acetic acid (VIA) for aceto-white areas and taking biopsies of  abnormal areas.",,C,5884-3702.PNG
Q4,"A patient with 6 weeks amenorrhea and a positive pregnancy test came with complaints of
lower abdominal pain, moderate bleeding Pv. She was hemodynamically stable. on USG,
there was no gestational sac in the uterus. ovaries were normal and no free fluid in the pouch



of Douglas. what is the next line of management?","a)Declare as complete abortion and follow-up in 15 days
b)Admit and observe
c)Diagnostic laparoscopy
d)Follow-up with beta-HCG","The patient presents with a history of 6 weeks of amenorrhea, a positive urine pregnancy
test, abdominal pain and moderate vaginal bleeding. However, the ultrasound examination does not reveal a gestational sac in the uterus, which could indicate either an ectopic pregnancy or an abortion. In such cases, the next line of management is to follow up with beta-HCG (human
chorionic gonadotropin) levels.
Beta-HCG levels above 15oo mIU/mL are considered the discriminatory value, beyond which a gestational sac should be visible on transvaginal ultrasound.
If the gestational sac is not visible on ultrasound and the beta-HCG levels are above 15oo
mIU/mL, it suggests an ectopic pregnancy. on the other hand, if the beta-HCG levels are below 15oo mIU/mL, they can be repeated after 48 hours and interpreted as follows:
• Decreasing HCG levels between day 1 and day 3 suggest a possible abortion.
• If the HCG levels rise during this period but does not double, it indicates a likely ectopic pregnancy.
Note: while some institutions set the discriminatory threshold for HCG levels at ≥ 15oo mIU/mL, others use ≥ 2ooo mIU/mL.",,D,
Q5,"A hypertensive pregnant woman with abdominal pain, bleeding per vaginum, and loss of fetal movements. what is the probable diagnosis?","a)Abruptio placenta
b)placenta previa
c)Hydramnios
d)preterm labour","The given clinical picture with abdominal pain, bleeding per vaginum, and loss of fetal
movements in a hypertensive pregnant woman points to the diagnosis of placental abruption.   placenta previa (option B) refers to when the placenta is implanted partially or completely over the internal os and it usually presents with painless vaginal bleeding.



Hydramnios (option C) refers to a state where the volume of amniotic fluid exceeds 2ooomL and it does not present with bleeding per vaginum.
In preterm labor (option D) fetal movements are not compromised.
Abruptio placenta is the partial/total placental separation from its implantation site before delivery. The bleeding may be:
• Revealed (blood dissects downwards between membranes and uterine wall to escape through the cervix)
• Concealed (blood accumulates between the detached placenta and uterus)
Hypertension in pregnancy is the most important risk factor for abruptio placenta. Patients often present with sudden onset abdominal pain, vaginal bleeding, uterine tenderness, and frequent
contractions.
The hemorrhage into decidua basalis causes separation and compression of the placenta. This leads to a compromise of circulation to the fetus, leading to fetal distress.
Clinical classification of placental abruption:

Grade 1	Grade 2	Grade 3
vaginal bleedingis slight	vaginal bleeding mild to mod erate	Bleeding is moderate to sever e or concealed.
uterus irritable, minimal ten derness	uterine tendernessis always present	uterine tenderness is marked.
Maternal BP and fibrinogen unaffected	Maternal pulse increased, BP maintained	shock is pronounced
FHs good	Fetal distress present	Fetal death is the rule
Maternal shock absent	Maternal shock absent	Associated coagulation defect or anuria may complicate",,A,
Q6,A 3o-year-old woman visits an infertility clinic. she has a regular 28-day cycle. How should she be evaluated?,"a)serum progesterone on day 14
b)serum progesterone on day 21
c)serum LH on day 14
d)serum LH on day 21","serum progesterone on day 21 should be evaluated in this woman to check for anovulatory cycles.
Anovulation is the major cause of female infertility. Therefore, tests are done to rule out anovulatory defects in a woman presenting with infertility.
After ovulation, the plasma concentration of progesterone increases and reaches its peak during the mid-luteal phase. serum progesterone levels are assessed on day 8 and day 21 of a 28-day
cycle. If the progesterone value increases from less than 1 ng/mL to greater than 6 ng/mL, it
indicates ovulation. subsequently, as the corpus luteum degenerates, progesterone levels decline.
If the plasma progesterone level remains low during the mid-luteal phase, it suggests a corpus luteal phase defect and indicates the need for hormonal therapy.
Daily estimation of serum LH (options C and D) around the midcycle can detect the LH surge. ovulation coincides about 1o to 12 hours after the LH peak.",,B,
Q7,A 5o-year-old woman presents with abnormal uterine bleeding for two months. what is the next line of management?,"a)LNG- IUCD
b)pop for 3 months
c)Hysterectomy
d)Endometrial sampling","The next line of management in a 5o-year-old woman with abnormal uterine
bleeding is endometrial sampling.
Indications for endometrial sampling:
• Any female &gt; 45 years with abnormal uterine bleeding
• A female of age &lt; 45 years having exposure to excessive estrogen such as in PCOD, severe obesity, tamoxifen treatment
• women with failed medical management and persistent bleeding
• Transvaginal ultrasound findings &gt;12 mm in premenopausal women and &gt; 4 mm in postmenopausal women.
Endometrial sampling may be done by either curettage or aspiration biopsy by pipelle or vibra aspirator.
Note: Transvaginal ultrasound is a better first-line investigation to assess AUB. Since TVS is not included in the options, endometrial sampling is the next best answer. Assessing the reason for  AUB and ruling out malignancy in the postmenopausal age group are the initial steps before
prescribing any treatment.",,D,
Q8,"A patient with 12 weeks amenorrhea presents with vaginal bleeding. on examination, the    cervical os is open and the uterus is of 14 weeks size. USG shows a snowstorm appearance. The next best step in the management is?","a)Medical management
b)Follow up with beta-hcG
c)Suction and evacuation
d)Hysterectomy","The clinical scenario of vaginal bleeding, an enlarged uterus exceeding the corresponding period of amenorrhea, and a snowstorm appearance on USG strongly indicates a diagnosis of a
hydatidiform mole. Suction and evacuation is the next best step in the management of this patient.
Hydatidiform mole is an abnormal condition of the placenta, characterized by partly degenerative and partly proliferative changes in the chorionic villi. It may be either partial or complete.
The patient presents with a characteristic history of abdominal pain, vaginal bleeding or spotting, and vomiting during the first trimester. Also, there may be a history of passing grape-like vesicles vaginally. On examination, the size of the uterus is larger for gestational age and the fetal heart
sounds are absent.
A USG scan shows a snowstorm appearance which is characteristic of a complete mole.





suction and evacuation is the treatment of choice. Hysterectomy (option D) is done only if there is uncontrolled hemorrhage or perforation during surgical evacuation or if the age of the patient is     above 35 years and has completed her family.
serum hcG levels (option B) are checked within 48 hours of evacuation and are used as a baseline for future comparisons. It is then checked every week till it normalizes, which usually takes
around 4 to 8 weeks. After the hcG values return to normal, a regular follow-up is done monthly for 6 months.",,C,5887-3703.PNG
Q9,A 45-year-old woman is found to have a fibroid of 14 weeks size. She has no specific symptoms. what is the next step in management?,"a)Hysterectomy
b)Myomectomy
c)observation
d)Medical management","In this 45-year-old woman (&gt;4o years) with an asymptomatic fibroid of 14-week size, the next best step in management would be observation.
Fibroids/leiomyomas are slow-growing benign tumours thus regardless of their size asymptomatic fibroids are managed conservatively with observation and annual checkups.
Indications for the treatment of fibroids are:
• Abnormal uterine bleeding
• A rapid increase in the growth of fibroid
• Infertility
• chronic pelvic pain/ bulk symptoms
other options:
option A: Hysterectomy is usually reserved as the definitive treatment of choice for women who have completed their family and do not wish to preserve their fertility.
option B: Myomectomy is a surgical procedure that involves removing fibroids while preserving   the uterus. It is indicated in an infertile woman or a woman desirous of childbearing and wishing to retain the uterus.



option D: Medical therapy aims to control menorrhagia in cases of symptomatic fibroids, improve haemoglobin levels before surgery, and shrink the fibroids before procedures such as
myomectomy.",,C,
Q10,All of the following structures are cut in mediolateral episiotomy except?,"a)Transverse perineal muscles
b)obturator muscle
c)Bulbospongiosus
d)Transverse perineal branches of pudendal nerves","All the mentioned structures are cut in mediolateral episiotomy except for the obturator muscle.
Episiotomy refers to the surgically planned incision on the perineum and the posterior vaginal wall during the second stage of labor. The objective is to enlarge the vaginal introitus so as to   facilitate easy and safe delivery of the fetus and to minimize overstretching and rupture of the  perineal muscles and fascia, which might end up in complete tears.
In mediolateral episiotomy, the incision is made downwards and outwards from the midpoint of the fourchette either to the right or to the left. The other types of episiotomy include median,
lateral, and J shaped episiotomy.
structures cut in mediolateral episiotomy are:
• posterior vaginal wall
• superficial and deep transverse perineal muscles (option A)
• Bulbospongiosus and part of levator ani (option C)
• Fascia covering these muscles
• Transverse perineal branches of pudendal vessels and nerves (option D)
• subcutaneous tissue and skin
Differences between midline and mediolateral episiotomy include:

Midline Episiotomy	Mediolateral Episiotomy
surgical repair is easy	surgical repair is difficult
Blood loss is lesser	Blood loss is more
Healing is superior	Healing is not so good
Dyspareunia is rare	Dyspareunia is comparatively more
postoperative comfort is max imum	postoperative discomfort is more
Extension, if occurs, may inv olve the rectum	Relative safety from rectal in volvement from extension",,B,
